ClusterID	Genes	Intervals	
Cluster_0417	Zm00008a003482,Zm00008a003480,Zm00008a003481	0,0
Cluster_0418	Zm00008a003490,Zm00008a003491,Zm00008a003489,Zm00008a003488	0,0,0
Cluster_0419	Zm00008a000613,Zm00008a000612	0
Cluster_0420	Zm00008a003503,Zm00008a003504	0
Cluster_0421	Zm00008a003544,Zm00008a003545	0
Cluster_0422	Zm00008a003574,Zm00008a003575	0
Cluster_0423	Zm00008a003578,Zm00008a003579	0
Cluster_0424	Zm00008a003581,Zm00008a003582	0
Cluster_0425	Zm00008a003595,Zm00008a003597	1
Cluster_0426	Zm00008a003602,Zm00008a003592	9
Cluster_0427	Zm00008a003605,Zm00008a003604	0
Cluster_0428	Zm00008a003630,Zm00008a003618	11
Cluster_0429	Zm00008a003631,Zm00008a003637	5
Cluster_0430	Zm00008a003633,Zm00008a003632	0
Cluster_0431	Zm00008a003639,Zm00008a003640	0
Cluster_0432	Zm00008a003645,Zm00008a003646	0
Cluster_0433	Zm00008a003648,Zm00008a003649	0
Cluster_0434	Zm00008a003650,Zm00008a003651	0
Cluster_0435	Zm00008a000628,Zm00008a000627,Zm00008a000626	0,0
Cluster_0436	Zm00008a003678,Zm00008a003682,Zm00008a003680	1,1
Cluster_0437	Zm00008a003685,Zm00008a003684	0
Cluster_0438	Zm00008a003688,Zm00008a003687	0
Cluster_0439	Zm00008a003705,Zm00008a003704	0
Cluster_0440	Zm00008a003707,Zm00008a003719,Zm00008a003728	11,8
Cluster_0441	Zm00008a003709,Zm00008a003708	0
Cluster_0442	Zm00008a003725,Zm00008a003726	0
Cluster_0443	Zm00008a000645,Zm00008a000642,Zm00008a000643,Zm00008a000641,Zm00008a000648,Zm00008a000647,Zm00008a000649	0,0,1,1,0,0
Cluster_0444	Zm00008a003735,Zm00008a003734	0
Cluster_0445	Zm00008a003746,Zm00008a003745	0
Cluster_0446	Zm00008a003770,Zm00008a003769	0
Cluster_0447	Zm00008a003773,Zm00008a003767,Zm00008a003753,Zm00008a003748	4,13,5
Cluster_0448	Zm00008a003795,Zm00008a003796	0
Cluster_0449	Zm00008a003810,Zm00008a003811	0
Cluster_0450	Zm00008a003829,Zm00008a003830	0
Cluster_0451	Zm00008a003839,Zm00008a003840	0
Cluster_0452	Zm00008a003845,Zm00008a003843	1
Cluster_0453	Zm00008a003864,Zm00008a003863	0
Cluster_0454	Zm00008a003872,Zm00008a003868	3
Cluster_0455	Zm00008a003882,Zm00008a003881	0
Cluster_0456	Zm00008a003884,Zm00008a003883	0
Cluster_0457	Zm00008a003899,Zm00008a003892	6
Cluster_0458	Zm00008a003901,Zm00008a003900	0
Cluster_0459	Zm00008a003926,Zm00008a003925	0
Cluster_0460	Zm00008a003934,Zm00008a003935	0
Cluster_0461	Zm00008a003940,Zm00008a003941	0
Cluster_0462	Zm00008a003950,Zm00008a003951	0
Cluster_0463	Zm00008a003959,Zm00008a003960	0
Cluster_0464	Zm00008a003974,Zm00008a003973	0
Cluster_0465	Zm00008a003994,Zm00008a003987,Zm00008a003986	0,6
Cluster_0466	Zm00008a003997,Zm00008a003996	0
Cluster_0467	Zm00008a004002,Zm00008a004003	0
Cluster_0468	Zm00008a000687,Zm00008a000688,Zm00008a000689	0,0
Cluster_0469	Zm00008a004011,Zm00008a004010	0
Cluster_0470	Zm00008a004032,Zm00008a004030,Zm00008a004031	0,0
Cluster_0471	Zm00008a004037,Zm00008a004036,Zm00008a004038	0,0
Cluster_0472	Zm00008a000691,Zm00008a000690,Zm00008a000692	0,0
Cluster_0473	Zm00008a004046,Zm00008a004045	0
Cluster_0474	Zm00008a004058,Zm00008a004063	4
Cluster_0475	Zm00008a004064,Zm00008a004060,Zm00008a004065,Zm00008a004059	0,3,0
Cluster_0476	Zm00008a004076,Zm00008a004074	1
Cluster_0477	Zm00008a004093,Zm00008a004094	0
Cluster_0478	Zm00008a004108,Zm00008a004114,Zm00008a004112,Zm00008a004110,Zm00008a004113,Zm00008a004115,Zm00008a004111	1,0,0,0,0,0
Cluster_0479	Zm00008a004127,Zm00008a004126	0
Cluster_0480	Zm00008a004155,Zm00008a004147,Zm00008a004154,Zm00008a004153	5,0,0
Cluster_0481	Zm00008a004167,Zm00008a004168	0
Cluster_0482	Zm00008a000707,Zm00008a000705	1
Cluster_0483	Zm00008a004190,Zm00008a004192	1
Cluster_0484	Zm00008a004196,Zm00008a004195,Zm00008a004194	0,0
Cluster_0485	Zm00008a004199,Zm00008a004200	0
Cluster_0486	Zm00008a004201,Zm00008a004202	0
Cluster_0487	Zm00008a004208,Zm00008a004207	0
Cluster_0488	Zm00008a000712,Zm00008a000711	0
Cluster_0489	Zm00008a004215,Zm00008a004214	0
Cluster_0490	Zm00008a004216,Zm00008a004217	0
Cluster_0491	Zm00008a004219,Zm00008a004220	0
Cluster_0492	Zm00008a004234,Zm00008a004233	0
Cluster_0493	Zm00008a004247,Zm00008a004246	0
Cluster_0494	Zm00008a004250,Zm00008a004253,Zm00008a004248	1,2
Cluster_0495	Zm00008a004255,Zm00008a004254	0
Cluster_0496	Zm00008a004281,Zm00008a004280	0
Cluster_0497	Zm00008a004289,Zm00008a004294,Zm00008a004296,Zm00008a004295	4,0,0
Cluster_0498	Zm00008a004298,Zm00008a004297	0
Cluster_0499	Zm00008a004304,Zm00008a004301,Zm00008a004302,Zm00008a004300,Zm00008a004305,Zm00008a004307	0,0,1,0,1
Cluster_0500	Zm00008a004317,Zm00008a004318	0
Cluster_0501	Zm00008a004328,Zm00008a004329	0
Cluster_0502	Zm00008a000715,Zm00008a000714	0
Cluster_0503	Zm00008a004333,Zm00008a004335	1
Cluster_0504	Zm00008a004340,Zm00008a004341,Zm00008a004339	0,0
Cluster_0505	Zm00008a004350,Zm00008a004351	0
Cluster_0506	Zm00008a004353,Zm00008a004367	13
Cluster_0507	Zm00008a004360,Zm00008a004361	0
Cluster_0508	Zm00008a004368,Zm00008a004369	0
Cluster_0509	Zm00008a004375,Zm00008a004374	0
Cluster_0510	Zm00008a004384,Zm00008a004385	0
Cluster_0511	Zm00008a004391,Zm00008a004392	0
Cluster_0512	Zm00008a004406,Zm00008a004410	3
Cluster_0513	Zm00008a004411,Zm00008a004397,Zm00008a004413	13,1
Cluster_0514	Zm00008a004427,Zm00008a004428	0
Cluster_0515	Zm00008a004432,Zm00008a004433	0
Cluster_0516	Zm00008a004437,Zm00008a004438	0
Cluster_0517	Zm00008a004448,Zm00008a004447	0
Cluster_0518	Zm00008a000057,Zm00008a000056	0
Cluster_0519	Zm00008a004464,Zm00008a004465,Zm00008a004466,Zm00008a004463	0,0,0
Cluster_0520	Zm00008a004469,Zm00008a004472,Zm00008a004470,Zm00008a004473,Zm00008a004474	0,1,0,0
Cluster_0521	Zm00008a004503,Zm00008a004502	0
Cluster_0522	Zm00008a004504,Zm00008a004505	0
Cluster_0523	Zm00008a004506,Zm00008a004510	3
Cluster_0524	Zm00008a004513,Zm00008a004514	0
Cluster_0525	Zm00008a004517,Zm00008a004527	9
Cluster_0526	Zm00008a004518,Zm00008a004519	0
Cluster_0527	Zm00008a004524,Zm00008a004523	0
Cluster_0528	Zm00008a000736,Zm00008a000733,Zm00008a000734,Zm00008a000735	0,0,0
Cluster_0529	Zm00008a004529,Zm00008a004530	0
Cluster_0530	Zm00008a004540,Zm00008a004539	0
Cluster_0531	Zm00008a004553,Zm00008a004552	0
Cluster_0532	Zm00008a004560,Zm00008a004559,Zm00008a004557,Zm00008a004558	0,0,0
Cluster_0533	Zm00008a004567,Zm00008a004568	0
Cluster_0534	Zm00008a004581,Zm00008a004582,Zm00008a004593	0,10
Cluster_0535	Zm00008a004594,Zm00008a004589	4
Cluster_0536	Zm00008a004601,Zm00008a004603,Zm00008a004600	0,1
Cluster_0537	Zm00008a004608,Zm00008a004607,Zm00008a004606	0,0
Cluster_0538	Zm00008a004615,Zm00008a004617,Zm00008a004616	0,0
Cluster_0539	Zm00008a004620,Zm00008a004619	0
Cluster_0540	Zm00008a004660,Zm00008a004664,Zm00008a004659,Zm00008a004658,Zm00008a004657	0,0,0,3
Cluster_0541	Zm00008a004669,Zm00008a004670	0
Cluster_0542	Zm00008a004680,Zm00008a004679	0
Cluster_0543	Zm00008a004684,Zm00008a004686	1
Cluster_0544	Zm00008a004688,Zm00008a004690	1
Cluster_0545	Zm00008a004695,Zm00008a004694	0
Cluster_0546	Zm00008a004701,Zm00008a004702	0
Cluster_0547	Zm00008a004703,Zm00008a004704	0
Cluster_0548	Zm00008a004717,Zm00008a004718	0
Cluster_0549	Zm00008a004725,Zm00008a004726	0
Cluster_0550	Zm00008a004730,Zm00008a004732,Zm00008a004733	1,0
Cluster_0551	Zm00008a004737,Zm00008a004736	0
Cluster_0552	Zm00008a004757,Zm00008a004758,Zm00008a004746,Zm00008a004755,Zm00008a004752,Zm00008a004749,Zm00008a004745,Zm00008a004748,Zm00008a004750,Zm00008a004754,Zm00008a004747,Zm00008a004751,Zm00008a004753,Zm00008a004756	0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster_0553	Zm00008a004767,Zm00008a004768,Zm00008a004769,Zm00008a004771,Zm00008a004770	0,0,0,0
Cluster_0554	Zm00008a004784,Zm00008a004783	0
Cluster_0555	Zm00008a004791,Zm00008a004792	0
Cluster_0556	Zm00008a004796,Zm00008a004797	0
Cluster_0557	Zm00008a004802,Zm00008a004803	0
Cluster_0558	Zm00008a004805,Zm00008a004806,Zm00008a004807	0,0
Cluster_0559	Zm00008a004819,Zm00008a004820	0
Cluster_0560	Zm00008a004832,Zm00008a004831	0
Cluster_0561	Zm00008a004835,Zm00008a004836	0
Cluster_0562	Zm00008a004842,Zm00008a004841,Zm00008a004840	0,0
Cluster_0563	Zm00008a000769,Zm00008a000770	0
Cluster_0564	Zm00008a004864,Zm00008a004869,Zm00008a004865	0,3
Cluster_0565	Zm00008a004897,Zm00008a004895	1
Cluster_0566	Zm00008a004902,Zm00008a004904,Zm00008a004903	0,0
Cluster_0567	Zm00008a004906,Zm00008a004907	0
Cluster_0568	Zm00008a000779,Zm00008a000780	0
Cluster_0569	Zm00008a004923,Zm00008a004924	0
Cluster_0570	Zm00008a004933,Zm00008a004932	0
Cluster_0571	Zm00008a004940,Zm00008a004939	0
Cluster_0572	Zm00008a004950,Zm00008a004951	0
Cluster_0573	Zm00008a004967,Zm00008a004965,Zm00008a004966	0,0
Cluster_0574	Zm00008a004976,Zm00008a004977	0
Cluster_0575	Zm00008a004979,Zm00008a004981	1
Cluster_0576	Zm00008a004985,Zm00008a004986,Zm00008a004984	0,0
Cluster_0577	Zm00008a004996,Zm00008a004998	1
Cluster_0578	Zm00008a005001,Zm00008a005002	0
Cluster_0579	Zm00008a000793,Zm00008a000791,Zm00008a000792	0,0
Cluster_0580	Zm00008a005039,Zm00008a005038	0
Cluster_0581	Zm00008a005062,Zm00008a005059,Zm00008a005063,Zm00008a005061	1,0,0
Cluster_0582	Zm00008a000795,Zm00008a000796	0
Cluster_0583	Zm00008a005086,Zm00008a005088,Zm00008a005087	0,0
Cluster_0584	Zm00008a000801,Zm00008a000802	0
Cluster_0585	Zm00008a005131,Zm00008a005130	0
Cluster_0586	Zm00008a005134,Zm00008a005133	0
Cluster_0587	Zm00008a005148,Zm00008a005149	0
Cluster_0588	Zm00008a005165,Zm00008a005164,Zm00008a005166	0,0
Cluster_0589	Zm00008a005172,Zm00008a005173	0
Cluster_0590	Zm00008a005175,Zm00008a005176	0
Cluster_0591	Zm00008a005185,Zm00008a005184	0
Cluster_0592	Zm00008a005186,Zm00008a005187	0
Cluster_0593	Zm00008a005192,Zm00008a005193	0
Cluster_0594	Zm00008a005196,Zm00008a005197	0
Cluster_0595	Zm00008a005202,Zm00008a005203	0
Cluster_0596	Zm00008a005209,Zm00008a005211	1
Cluster_0597	Zm00008a005210,Zm00008a005201	8
Cluster_0598	Zm00008a005213,Zm00008a005218	4
Cluster_0599	Zm00008a005222,Zm00008a005221	0
Cluster_0600	Zm00008a005224,Zm00008a005226	1
Cluster_0601	Zm00008a005229,Zm00008a005228	0
Cluster_0602	Zm00008a005236,Zm00008a005238,Zm00008a005237	0,0
Cluster_0603	Zm00008a005240,Zm00008a005246	5
Cluster_0604	Zm00008a005254,Zm00008a005272,Zm00008a005253,Zm00008a005259,Zm00008a005257,Zm00008a005256	0,1,0,1,12
Cluster_0605	Zm00008a000810,Zm00008a000811	0
Cluster_0606	Zm00008a005261,Zm00008a005262	0
Cluster_0607	Zm00008a005269,Zm00008a005271	1
Cluster_0608	Zm00008a005278,Zm00008a005276,Zm00008a005277	0,0
Cluster_0609	Zm00008a005283,Zm00008a005274	8
Cluster_0610	Zm00008a005303,Zm00008a005301,Zm00008a005304	1,0
Cluster_0611	Zm00008a005305,Zm00008a005302	2
Cluster_0612	Zm00008a005336,Zm00008a005337	0
Cluster_0613	Zm00008a005339,Zm00008a005338	0
Cluster_0614	Zm00008a005342,Zm00008a005356,Zm00008a005343,Zm00008a005355,Zm00008a005340,Zm00008a005370,Zm00008a005341,Zm00008a005380	0,0,0,11,0,13,9
Cluster_0615	Zm00008a000822,Zm00008a000827	4
Cluster_0616	Zm00008a005397,Zm00008a005396	0
Cluster_0617	Zm00008a005399,Zm00008a005400	0
Cluster_0618	Zm00008a005424,Zm00008a005422	1
Cluster_0619	Zm00008a005431,Zm00008a005433,Zm00008a005434,Zm00008a005432	0,0,0
Cluster_0620	Zm00008a005438,Zm00008a005437	0
Cluster_0621	Zm00008a005443,Zm00008a005445	1
Cluster_0622	Zm00008a005453,Zm00008a005455	1
Cluster_0623	Zm00008a005456,Zm00008a005457,Zm00008a005458	0,0
Cluster_0624	Zm00008a005462,Zm00008a005461	0
Cluster_0625	Zm00008a005467,Zm00008a005466	0
Cluster_0626	Zm00008a000071,Zm00008a000072,Zm00008a000070	0,0
Cluster_0627	Zm00008a005480,Zm00008a005482	1
Cluster_0628	Zm00008a005481,Zm00008a005478,Zm00008a005479	0,1
Cluster_0629	Zm00008a005483,Zm00008a005484	0
Cluster_0630	Zm00008a005491,Zm00008a005492,Zm00008a005490	0,0
Cluster_0631	Zm00008a005523,Zm00008a005519	3
Cluster_0632	Zm00008a005531,Zm00008a005532	0
Cluster_0633	Zm00008a005538,Zm00008a005539	0
Cluster_0634	Zm00008a005541,Zm00008a005540	0
Cluster_0635	Zm00008a005554,Zm00008a005555,Zm00008a005553	0,0
Cluster_0636	Zm00008a005560,Zm00008a005568,Zm00008a005561,Zm00008a005562	0,0,5
Cluster_0637	Zm00008a005564,Zm00008a005565	0
Cluster_0638	Zm00008a000845,Zm00008a000846	0
Cluster_0639	Zm00008a005617,Zm00008a005618,Zm00008a005619	0,0
Cluster_0640	Zm00008a005620,Zm00008a005622	1
Cluster_0641	Zm00008a005636,Zm00008a005634	1
Cluster_0642	Zm00008a005638,Zm00008a005637	0
Cluster_0643	Zm00008a005656,Zm00008a005643,Zm00008a005673,Zm00008a005645,Zm00008a005655,Zm00008a005648,Zm00008a005657,Zm00008a005654,Zm00008a005644,Zm00008a005658	0,0,2,5,0,0,0,0,14
Cluster_0644	Zm00008a000851,Zm00008a000852	0
Cluster_0645	Zm00008a005660,Zm00008a005661	0
Cluster_0646	Zm00008a005666,Zm00008a005667	0
Cluster_0647	Zm00008a005676,Zm00008a005677	0
Cluster_0648	Zm00008a005687,Zm00008a005686	0
Cluster_0649	Zm00008a005689,Zm00008a005690,Zm00008a005688	0,0
Cluster_0650	Zm00008a005707,Zm00008a005706	0
Cluster_0651	Zm00008a005714,Zm00008a005715	0
Cluster_0652	Zm00008a005717,Zm00008a005718	0
Cluster_0653	Zm00008a000853,Zm00008a000854	0
Cluster_0654	Zm00008a005724,Zm00008a005725,Zm00008a005726	0,0
Cluster_0655	Zm00008a005729,Zm00008a005728	0
Cluster_0656	Zm00008a005733,Zm00008a005734	0
Cluster_0657	Zm00008a005742,Zm00008a005746	3
Cluster_0658	Zm00008a005743,Zm00008a005744	0
Cluster_0659	Zm00008a005747,Zm00008a005748	0
Cluster_0660	Zm00008a005768,Zm00008a005769	0
Cluster_0661	Zm00008a005783,Zm00008a005782	0
Cluster_0662	Zm00008a000857,Zm00008a000858	0
Cluster_0663	Zm00008a000861,Zm00008a000847,Zm00008a000849	1,11
Cluster_0664	Zm00008a005827,Zm00008a005826	0
Cluster_0665	Zm00008a005838,Zm00008a005837	0
Cluster_0666	Zm00008a000864,Zm00008a000863	0
Cluster_0667	Zm00008a005841,Zm00008a005842	0
Cluster_0668	Zm00008a005847,Zm00008a005851	3
Cluster_0669	Zm00008a005864,Zm00008a005863,Zm00008a005860	2,0
Cluster_0670	Zm00008a005872,Zm00008a005873	0
Cluster_0671	Zm00008a005877,Zm00008a005880	2
Cluster_0672	Zm00008a005884,Zm00008a005883	0
Cluster_0673	Zm00008a005892,Zm00008a005893	0
Cluster_0674	Zm00008a000868,Zm00008a000867	0
Cluster_0675	Zm00008a000870,Zm00008a000869	0
Cluster_0676	Zm00008a000873,Zm00008a000872	0
Cluster_0677	Zm00008a000890,Zm00008a000887	2
Cluster_0678	Zm00008a000916,Zm00008a000915	0
Cluster_0679	Zm00008a000917,Zm00008a000918	0
Cluster_0680	Zm00008a000937,Zm00008a000936	0
Cluster_0681	Zm00008a000958,Zm00008a000959	0
Cluster_0682	Zm00008a000013,Zm00008a000012	0
Cluster_0683	Zm00008a000976,Zm00008a000980,Zm00008a000977	0,2
Cluster_0684	Zm00008a000982,Zm00008a000983	0
Cluster_0685	Zm00008a000988,Zm00008a000987	0
Cluster_0686	Zm00008a000997,Zm00008a000996	0
Cluster_0687	Zm00008a000999,Zm00008a001000	0
Cluster_0688	Zm00008a001008,Zm00008a001009	0
Cluster_0689	Zm00008a000106,Zm00008a000105	0
Cluster_0690	Zm00008a001038,Zm00008a001042,Zm00008a001039	0,2
Cluster_0691	Zm00008a001047,Zm00008a001046	0
Cluster_0692	Zm00008a001079,Zm00008a001080	0
Cluster_0693	Zm00008a001083,Zm00008a001084	0
Cluster_0694	Zm00008a001098,Zm00008a001099,Zm00008a001097,Zm00008a001093,Zm00008a001092	0,3,0,0
Cluster_0695	Zm00008a001105,Zm00008a001104	0
Cluster_0696	Zm00008a001114,Zm00008a001115	0
Cluster_0697	Zm00008a001120,Zm00008a001121	0
Cluster_0698	Zm00008a000127,Zm00008a000128	0
Cluster_0699	Zm00008a001134,Zm00008a001135	0
Cluster_0700	Zm00008a001144,Zm00008a001145	0
Cluster_0701	Zm00008a001152,Zm00008a001138	13
Cluster_0702	Zm00008a001187,Zm00008a001202	14
Cluster_0703	Zm00008a001198,Zm00008a001199	0
Cluster_0704	Zm00008a001204,Zm00008a001205	0
Cluster_0705	Zm00008a001211,Zm00008a001210	0
Cluster_0706	Zm00008a001225,Zm00008a001230	4
Cluster_0707	Zm00008a001226,Zm00008a001227	0
Cluster_0708	Zm00008a001238,Zm00008a001244	5
Cluster_0709	Zm00008a001248,Zm00008a001246	1
Cluster_0710	Zm00008a001249,Zm00008a001250	0
Cluster_0711	Zm00008a001267,Zm00008a001269,Zm00008a001268	0,0
Cluster_0712	Zm00008a001281,Zm00008a001280	0
Cluster_0713	Zm00008a000147,Zm00008a000149,Zm00008a000146	0,1
Cluster_0714	Zm00008a001290,Zm00008a001288,Zm00008a001289	0,0
Cluster_0715	Zm00008a000150,Zm00008a000156	5
Cluster_0716	Zm00008a001297,Zm00008a001298	0
Cluster_0717	Zm00008a000158,Zm00008a000159	0
Cluster_0718	Zm00008a001331,Zm00008a001332	0
Cluster_0719	Zm00008a001371,Zm00008a001372	0
Cluster_0720	Zm00008a001374,Zm00008a001373	0
Cluster_0721	Zm00008a001380,Zm00008a001381	0
Cluster_0722	Zm00008a001395,Zm00008a001396	0
Cluster_0723	Zm00008a001397,Zm00008a001398,Zm00008a001387	9,0
Cluster_0724	Zm00008a000176,Zm00008a000167,Zm00008a000168	0,7
Cluster_0725	Zm00008a000178,Zm00008a000179	0
Cluster_0726	Zm00008a001433,Zm00008a001434	0
Cluster_0727	Zm00008a001440,Zm00008a001438	1
Cluster_0728	Zm00008a001443,Zm00008a001442	0
Cluster_0729	Zm00008a001446,Zm00008a001447,Zm00008a001449	0,1
Cluster_0730	Zm00008a001455,Zm00008a001454	0
Cluster_0731	Zm00008a001460,Zm00008a001461	0
Cluster_0732	Zm00008a001472,Zm00008a001473	0
Cluster_0733	Zm00008a001479,Zm00008a001480,Zm00008a001481	0,0
Cluster_0734	Zm00008a001482,Zm00008a001496	13
Cluster_0735	Zm00008a001501,Zm00008a001502,Zm00008a001512	0,9
Cluster_0736	Zm00008a001507,Zm00008a001508	0
Cluster_0737	Zm00008a001515,Zm00008a001514	0
Cluster_0738	Zm00008a001524,Zm00008a001525	0
Cluster_0739	Zm00008a001532,Zm00008a001533	0
Cluster_0740	Zm00008a001539,Zm00008a001538	0
Cluster_0741	Zm00008a001555,Zm00008a001554	0
Cluster_0742	Zm00008a001562,Zm00008a001563	0
Cluster_0743	Zm00008a000202,Zm00008a000199,Zm00008a000201,Zm00008a000200	0,0,0
Cluster_0744	Zm00008a001571,Zm00008a001572	0
Cluster_0745	Zm00008a001576,Zm00008a001578,Zm00008a001574,Zm00008a001579,Zm00008a001575	0,0,1,0
Cluster_0746	Zm00008a001590,Zm00008a001592,Zm00008a001591,Zm00008a001593,Zm00008a001594	0,0,0,0
Cluster_0747	Zm00008a001609,Zm00008a001612,Zm00008a001608,Zm00008a001613,Zm00008a001611,Zm00008a001607	0,0,1,0,0
Cluster_0748	Zm00008a001616,Zm00008a001617	0
Cluster_0749	Zm00008a001622,Zm00008a001637,Zm00008a001623	0,13
Cluster_0750	Zm00008a001639,Zm00008a001638,Zm00008a001636	1,0
Cluster_0751	Zm00008a001643,Zm00008a001642	0
Cluster_0752	Zm00008a000212,Zm00008a000213	0
Cluster_0753	Zm00008a001644,Zm00008a001646	1
Cluster_0754	Zm00008a001648,Zm00008a001647	0
Cluster_0755	Zm00008a001651,Zm00008a001652,Zm00008a001653	0,0
Cluster_0756	Zm00008a001664,Zm00008a001663,Zm00008a001665	0,0
Cluster_0757	Zm00008a001672,Zm00008a001671	0
Cluster_0758	Zm00008a001700,Zm00008a001699	0
Cluster_0759	Zm00008a001702,Zm00008a001703	0
Cluster_0760	Zm00008a001704,Zm00008a001705	0
Cluster_0761	Zm00008a001706,Zm00008a001707	0
Cluster_0762	Zm00008a001717,Zm00008a001720,Zm00008a001719,Zm00008a001718	0,0,0
Cluster_0763	Zm00008a001734,Zm00008a001733	0
Cluster_0764	Zm00008a000228,Zm00008a000229	0
Cluster_0765	Zm00008a001748,Zm00008a001750,Zm00008a001758,Zm00008a001757	1,6,0
Cluster_0766	Zm00008a001753,Zm00008a001752	0
Cluster_0767	Zm00008a000234,Zm00008a000235	0
Cluster_0768	Zm00008a001777,Zm00008a001778	0
Cluster_0769	Zm00008a001793,Zm00008a001795,Zm00008a001794	0,0
Cluster_0770	Zm00008a001798,Zm00008a001789	8
Cluster_0771	Zm00008a001802,Zm00008a001800,Zm00008a001803	1,0
Cluster_0772	Zm00008a001807,Zm00008a001806	0
Cluster_0773	Zm00008a001812,Zm00008a001816,Zm00008a001811,Zm00008a001817	0,3,0
Cluster_0774	Zm00008a000019,Zm00008a000020	0
Cluster_0775	Zm00008a001822,Zm00008a001821,Zm00008a001819	1,0
Cluster_0776	Zm00008a001826,Zm00008a001828,Zm00008a001827	0,0
Cluster_0777	Zm00008a001838,Zm00008a001837	0
Cluster_0778	Zm00008a000249,Zm00008a000252	2
Cluster_0779	Zm00008a000250,Zm00008a000251	0
Cluster_0780	Zm00008a001848,Zm00008a001850,Zm00008a001852	1,1
Cluster_0781	Zm00008a001861,Zm00008a001857,Zm00008a001859,Zm00008a001860	1,0,0
Cluster_0782	Zm00008a001862,Zm00008a001858	3
Cluster_0783	Zm00008a001868,Zm00008a001869	0
Cluster_0784	Zm00008a000257,Zm00008a000256	0
Cluster_0785	Zm00008a001880,Zm00008a001881	0
Cluster_0786	Zm00008a001900,Zm00008a001910,Zm00008a001897,Zm00008a001901,Zm00008a001902,Zm00008a001904,Zm00008a001905,Zm00008a001899,Zm00008a001907,Zm00008a001906	1,0,0,0,1,0,0,0,2
Cluster_0787	Zm00008a001922,Zm00008a001921	0
Cluster_0788	Zm00008a000264,Zm00008a000262,Zm00008a000263	0,0
Cluster_0789	Zm00008a001946,Zm00008a001945	0
Cluster_0790	Zm00008a001970,Zm00008a001968,Zm00008a001978,Zm00008a001972	1,1,5
Cluster_0791	Zm00008a001979,Zm00008a001971,Zm00008a001969,Zm00008a001973,Zm00008a001974	1,1,0,4
Cluster_0792	Zm00008a001987,Zm00008a001999	11
Cluster_0793	Zm00008a000272,Zm00008a000287,Zm00008a000285	12,1
Cluster_0794	Zm00008a002003,Zm00008a002018,Zm00008a002004	0,13
Cluster_0795	Zm00008a002009,Zm00008a002008	0
Cluster_0796	Zm00008a002013,Zm00008a002012	0
Cluster_0797	Zm00008a002016,Zm00008a002017	0
Cluster_0798	Zm00008a000281,Zm00008a000279,Zm00008a000280	0,0
Cluster_0799	Zm00008a002028,Zm00008a002029	0
Cluster_0800	Zm00008a002031,Zm00008a002030	0
Cluster_0801	Zm00008a000296,Zm00008a000297	0
Cluster_0802	Zm00008a002059,Zm00008a002056,Zm00008a002058,Zm00008a002057,Zm00008a002061	0,0,0,1
Cluster_0803	Zm00008a002064,Zm00008a002065	0
Cluster_0804	Zm00008a002068,Zm00008a002067,Zm00008a002071	0,2
Cluster_0805	Zm00008a002072,Zm00008a002073	0
Cluster_0806	Zm00008a002079,Zm00008a002078	0
Cluster_0807	Zm00008a000304,Zm00008a000305	0
Cluster_0808	Zm00008a000308,Zm00008a000309	0
Cluster_0809	Zm00008a002120,Zm00008a002123,Zm00008a002121,Zm00008a002122	0,0,0
Cluster_0810	Zm00008a000319,Zm00008a000318	0
Cluster_0811	Zm00008a002152,Zm00008a002151	0
Cluster_0812	Zm00008a002166,Zm00008a002170,Zm00008a002169	2,0
Cluster_0813	Zm00008a002176,Zm00008a002177	0
Cluster_0814	Zm00008a006329,Zm00008a006330	0
Cluster_0815	Zm00008a007837,Zm00008a007835,Zm00008a007836,Zm00008a007832	2,0,0
Cluster_0816	Zm00008a007840,Zm00008a007839	0
Cluster_0817	Zm00008a007844,Zm00008a007843	0
Cluster_0818	Zm00008a007849,Zm00008a007848	0
Cluster_0819	Zm00008a007858,Zm00008a007859	0
Cluster_0820	Zm00008a007866,Zm00008a007855,Zm00008a007864,Zm00008a007865	8,0,0
Cluster_0821	Zm00008a006348,Zm00008a006349	0
Cluster_0822	Zm00008a007872,Zm00008a007874,Zm00008a007873	0,0
Cluster_0823	Zm00008a007875,Zm00008a007860,Zm00008a007870	9,4
Cluster_0824	Zm00008a006352,Zm00008a006353	0
Cluster_0825	Zm00008a007886,Zm00008a007885	0
Cluster_0826	Zm00008a007891,Zm00008a007890	0
Cluster_0827	Zm00008a006356,Zm00008a006357	0
Cluster_0828	Zm00008a007900,Zm00008a007904	3
Cluster_0829	Zm00008a007902,Zm00008a007901	0
Cluster_0830	Zm00008a007907,Zm00008a007906	0
Cluster_0831	Zm00008a006365,Zm00008a006362,Zm00008a006364,Zm00008a006363	0,0,0
Cluster_0832	Zm00008a007910,Zm00008a007896	13
Cluster_0833	Zm00008a007912,Zm00008a007911	0
Cluster_0834	Zm00008a007918,Zm00008a007917,Zm00008a007916	0,0
Cluster_0835	Zm00008a007941,Zm00008a007940	0
Cluster_0836	Zm00008a007952,Zm00008a007933,Zm00008a007932,Zm00008a007951	0,17,0
Cluster_0837	Zm00008a006381,Zm00008a006380	0
Cluster_0838	Zm00008a007967,Zm00008a007966	0
Cluster_0839	Zm00008a007969,Zm00008a007971,Zm00008a007970	0,0
