Cluster_ID	Genes	Gene1	Gene2	Total_Divergence	Ti_Tv	dNdS	dN	dN_SE	dS	dS_Se
Anc_Cluster_0030	Sb06g018920.1,Zm00001d025598,Zm00001d025606,Zm00001d025611,Zm00001d025609,Zm00001d025605,Zm00001d025592,Zm00001d025597,Zm00001d025596,Zm00001d025603	Zm00001d025597	Zm00001d025611	164.5540	4.5180	22.6890	99.0000	1.0439	0.8069	0.7289
Anc_Cluster_0030	Sb06g018920.1,Zm00001d025598,Zm00001d025606,Zm00001d025611,Zm00001d025609,Zm00001d025605,Zm00001d025592,Zm00001d025597,Zm00001d025596,Zm00001d025603	Zm00001d025597	Zm00001d025609	2.5418	4.5180	1.9072	0.9438	0.9969	0.4948	0.6685
Anc_Cluster_0030	Sb06g018920.1,Zm00001d025598,Zm00001d025606,Zm00001d025611,Zm00001d025609,Zm00001d025605,Zm00001d025592,Zm00001d025597,Zm00001d025596,Zm00001d025603	Zm00001d025597	Zm00001d025605	164.5540	4.5180	22.6890	99.0000	0.9969	0.8069	0.7289
Anc_Cluster_0030	Sb06g018920.1,Zm00001d025598,Zm00001d025606,Zm00001d025611,Zm00001d025609,Zm00001d025605,Zm00001d025592,Zm00001d025597,Zm00001d025596,Zm00001d025603	Zm00001d025597	Zm00001d025592	2.4831	4.5180	3.8966	1.2215	1.1047	0.3135	0.3356
Anc_Cluster_0030	Sb06g018920.1,Zm00001d025598,Zm00001d025606,Zm00001d025611,Zm00001d025609,Zm00001d025605,Zm00001d025592,Zm00001d025597,Zm00001d025596,Zm00001d025603	Zm00001d025596	Sb06g018920.1	1.4932	4.5180	0.9330	0.4866	0.4797	0.5215	0.7168
Anc_Cluster_0030	Sb06g018920.1,Zm00001d025598,Zm00001d025606,Zm00001d025611,Zm00001d025609,Zm00001d025605,Zm00001d025592,Zm00001d025597,Zm00001d025596,Zm00001d025603	Zm00001d025596	Zm00001d025598	3.4792	4.5180	1.5106	1.3182	1.1684	0.8727	0.8942
Anc_Cluster_0030	Sb06g018920.1,Zm00001d025598,Zm00001d025606,Zm00001d025611,Zm00001d025609,Zm00001d025605,Zm00001d025592,Zm00001d025597,Zm00001d025596,Zm00001d025603	Zm00001d025596	Zm00001d025606	3.4792	4.5180	1.5106	1.3182	1.1684	0.8727	0.8942
Anc_Cluster_0030	Sb06g018920.1,Zm00001d025598,Zm00001d025606,Zm00001d025611,Zm00001d025609,Zm00001d025605,Zm00001d025592,Zm00001d025597,Zm00001d025596,Zm00001d025603	Zm00001d025596	Zm00001d025611	3.4792	4.5180	1.5106	1.3182	1.1684	0.8727	0.8942
Anc_Cluster_0030	Sb06g018920.1,Zm00001d025598,Zm00001d025606,Zm00001d025611,Zm00001d025609,Zm00001d025605,Zm00001d025592,Zm00001d025597,Zm00001d025596,Zm00001d025603	Zm00001d025596	Zm00001d025609	-0.0000	4.5180	99.0000	-0.0000	0.0000	-0.0000	0.0000
Anc_Cluster_0030	Sb06g018920.1,Zm00001d025598,Zm00001d025606,Zm00001d025611,Zm00001d025609,Zm00001d025605,Zm00001d025592,Zm00001d025597,Zm00001d025596,Zm00001d025603	Zm00001d025596	Zm00001d025605	3.4792	4.5180	1.5106	1.3182	1.1684	0.8727	0.8942
Anc_Cluster_0030	Sb06g018920.1,Zm00001d025598,Zm00001d025606,Zm00001d025611,Zm00001d025609,Zm00001d025605,Zm00001d025592,Zm00001d025597,Zm00001d025596,Zm00001d025603	Zm00001d025596	Zm00001d025592	180.3698	4.5180	73.8873	99.0000	1.1684	1.3399	1.9172
Anc_Cluster_0030	Sb06g018920.1,Zm00001d025598,Zm00001d025606,Zm00001d025611,Zm00001d025609,Zm00001d025605,Zm00001d025592,Zm00001d025597,Zm00001d025596,Zm00001d025603	Zm00001d025596	Zm00001d025597	2.5418	4.5180	1.9072	0.9438	0.9969	0.4948	0.6685
Anc_Cluster_0030	Sb06g018920.1,Zm00001d025598,Zm00001d025606,Zm00001d025611,Zm00001d025609,Zm00001d025605,Zm00001d025592,Zm00001d025597,Zm00001d025596,Zm00001d025603	Zm00001d025603	Sb06g018920.1	3.6008	4.5180	1.3317	1.3172	1.1678	0.9892	1.8526
Anc_Cluster_0030	Sb06g018920.1,Zm00001d025598,Zm00001d025606,Zm00001d025611,Zm00001d025609,Zm00001d025605,Zm00001d025592,Zm00001d025597,Zm00001d025596,Zm00001d025603	Zm00001d025603	Zm00001d025598	79.1004	4.5180	0.0144	1.4265	1.2439	99.0000	1.8526
Anc_Cluster_0030	Sb06g018920.1,Zm00001d025598,Zm00001d025606,Zm00001d025611,Zm00001d025609,Zm00001d025605,Zm00001d025592,Zm00001d025597,Zm00001d025596,Zm00001d025603	Zm00001d025603	Zm00001d025606	79.1004	4.5180	0.0144	1.4265	1.2439	99.0000	1.8526
Anc_Cluster_0030	Sb06g018920.1,Zm00001d025598,Zm00001d025606,Zm00001d025611,Zm00001d025609,Zm00001d025605,Zm00001d025592,Zm00001d025597,Zm00001d025596,Zm00001d025603	Zm00001d025603	Zm00001d025611	79.1004	4.5180	0.0144	1.4265	1.2439	99.0000	1.8526
Anc_Cluster_0030	Sb06g018920.1,Zm00001d025598,Zm00001d025606,Zm00001d025611,Zm00001d025609,Zm00001d025605,Zm00001d025592,Zm00001d025597,Zm00001d025596,Zm00001d025603	Zm00001d025603	Zm00001d025609	4.8096	4.5180	0.6291	1.3344	1.1794	2.1212	9.6452
Anc_Cluster_0030	Sb06g018920.1,Zm00001d025598,Zm00001d025606,Zm00001d025611,Zm00001d025609,Zm00001d025605,Zm00001d025592,Zm00001d025597,Zm00001d025596,Zm00001d025603	Zm00001d025603	Zm00001d025605	79.1004	4.5180	0.0144	1.4265	1.2439	99.0000	9.6452
Anc_Cluster_0030	Sb06g018920.1,Zm00001d025598,Zm00001d025606,Zm00001d025611,Zm00001d025609,Zm00001d025605,Zm00001d025592,Zm00001d025597,Zm00001d025596,Zm00001d025603	Zm00001d025603	Zm00001d025592	5.5937	4.5180	0.4624	1.3502	1.1902	2.9201	12.6178
Anc_Cluster_0030	Sb06g018920.1,Zm00001d025598,Zm00001d025606,Zm00001d025611,Zm00001d025609,Zm00001d025605,Zm00001d025592,Zm00001d025597,Zm00001d025596,Zm00001d025603	Zm00001d025603	Zm00001d025597	188.3222	4.5180	56.3294	99.0000	1.1902	0.6333	0.7699
Anc_Cluster_0030	Sb06g018920.1,Zm00001d025598,Zm00001d025606,Zm00001d025611,Zm00001d025609,Zm00001d025605,Zm00001d025592,Zm00001d025597,Zm00001d025596,Zm00001d025603	Zm00001d025603	Zm00001d025596	4.8096	4.5180	0.6291	1.3344	1.1794	2.1212	9.6452
Anc_Cluster_0037	Sb06g020920.1,Zm00001d025741,Zm00001d025744	Zm00001d025741	Sb06g020920.1	0.6215	6.8504	0.6407	0.1877	0.0412	0.2929	0.1241
Anc_Cluster_0037	Sb06g020920.1,Zm00001d025741,Zm00001d025744	Zm00001d025744	Sb06g020920.1	1.4301	6.8504	0.2806	0.3355	0.0605	1.1960	0.6093
Anc_Cluster_0037	Sb06g020920.1,Zm00001d025741,Zm00001d025744	Zm00001d025744	Zm00001d025741	1.1334	6.8504	0.5188	0.3192	0.0594	0.6152	0.2141
Anc_Cluster_0038	Sb06g021550.1,Zm00001d025774,Zm00001d025775	Zm00001d025774	Sb06g021550.1	0.1889	2.9893	0.1921	0.0351	0.0092	0.1829	0.0494
Anc_Cluster_0038	Sb06g021550.1,Zm00001d025774,Zm00001d025775	Zm00001d025775	Sb06g021550.1	2.9982	2.9893	0.7241	0.8960	0.0881	1.2373	0.2128
Anc_Cluster_0038	Sb06g021550.1,Zm00001d025774,Zm00001d025775	Zm00001d025775	Zm00001d025774	3.1340	2.9893	0.6860	0.9187	0.0904	1.3392	0.2554
Anc_Cluster_0039	Sb06g021890.1,Zm00001d025808,Zm00001d025812	Zm00001d025808	Sb06g021890.1	0.2872	3.0784	0.1915	0.0455	0.0063	0.2375	0.0272
Anc_Cluster_0039	Sb06g021890.1,Zm00001d025808,Zm00001d025812	Zm00001d025812	Sb06g021890.1	0.2760	3.0784	0.2178	0.0475	0.0065	0.2181	0.0259
Anc_Cluster_0039	Sb06g021890.1,Zm00001d025808,Zm00001d025812	Zm00001d025812	Zm00001d025808	0.0374	3.0784	0.2443	0.0068	0.0024	0.0277	0.0081
Anc_Cluster_0045	Sb06g023030.1,Zm00001d025887,Zm00001d025888,Zm00001d025889	Zm00001d025887	Sb06g023030.1	1.7655	2.0507	0.1047	0.1934	0.0125	1.8460	0.5820
Anc_Cluster_0045	Sb06g023030.1,Zm00001d025887,Zm00001d025888,Zm00001d025889	Zm00001d025888	Sb06g023030.1	0.6487	2.0507	0.2900	0.1307	0.0101	0.4507	0.0400
Anc_Cluster_0045	Sb06g023030.1,Zm00001d025887,Zm00001d025888,Zm00001d025889	Zm00001d025888	Zm00001d025887	1.4424	2.0507	0.0993	0.1531	0.0109	1.5412	0.2984
Anc_Cluster_0045	Sb06g023030.1,Zm00001d025887,Zm00001d025888,Zm00001d025889	Zm00001d025889	Sb06g023030.1	2.2486	2.0507	0.1311	0.2963	0.0164	2.2594	0.4292
Anc_Cluster_0045	Sb06g023030.1,Zm00001d025887,Zm00001d025888,Zm00001d025889	Zm00001d025889	Zm00001d025887	1.7871	2.0507	0.0852	0.2082	0.0126	2.4436	0.6279
Anc_Cluster_0045	Sb06g023030.1,Zm00001d025887,Zm00001d025888,Zm00001d025889	Zm00001d025889	Zm00001d025888	2.7805	2.0507	0.0787	0.2533	0.0148	3.2181	1.5075
Anc_Cluster_0046	Sb06g023170.1,Zm00001d025900,Zm00001d025901	Zm00001d025900	Sb06g023170.1	0.3874	2.2963	0.0721	0.0556	0.0103	0.7713	0.2496
Anc_Cluster_0046	Sb06g023170.1,Zm00001d025900,Zm00001d025901	Zm00001d025901	Sb06g023170.1	1.8521	2.2963	0.0835	0.2688	0.0257	3.2182	3.7498
Anc_Cluster_0046	Sb06g023170.1,Zm00001d025900,Zm00001d025901	Zm00001d025901	Zm00001d025900	1.8441	2.2963	0.0877	0.2801	0.0264	3.1960	3.6962
Anc_Cluster_0047	Sb06g023590.1,Zm00001d025921,Zm00001d025920,Zm00001d025923,Zm00001d025922,Zm00001d025924	Zm00001d025921	Sb06g023590.1	3.2135	18.8953	0.7970	0.9911	0.4319	1.2435	1.5817
Anc_Cluster_0047	Sb06g023590.1,Zm00001d025921,Zm00001d025920,Zm00001d025923,Zm00001d025922,Zm00001d025924	Zm00001d025920	Sb06g023590.1	6.3877	18.8953	1.2841	2.2963	2.0495	1.7883	1.5356
Anc_Cluster_0047	Sb06g023590.1,Zm00001d025921,Zm00001d025920,Zm00001d025923,Zm00001d025922,Zm00001d025924	Zm00001d025920	Zm00001d025921	2.1552	18.8953	0.1582	0.2829	0.1291	1.7884	1.6374
Anc_Cluster_0047	Sb06g023590.1,Zm00001d025921,Zm00001d025920,Zm00001d025923,Zm00001d025922,Zm00001d025924	Zm00001d025923	Sb06g023590.1	3.4082	18.8953	0.2997	0.6233	0.2607	2.0802	2.1470
Anc_Cluster_0047	Sb06g023590.1,Zm00001d025921,Zm00001d025920,Zm00001d025923,Zm00001d025922,Zm00001d025924	Zm00001d025923	Zm00001d025921	2.9795	18.8953	0.4733	0.7956	0.3227	1.6809	2.0583
Anc_Cluster_0047	Sb06g023590.1,Zm00001d025921,Zm00001d025920,Zm00001d025923,Zm00001d025922,Zm00001d025924	Zm00001d025923	Zm00001d025920	3.4789	18.8953	0.6771	1.0266	0.5840	1.5162	1.2071
Anc_Cluster_0047	Sb06g023590.1,Zm00001d025921,Zm00001d025920,Zm00001d025923,Zm00001d025922,Zm00001d025924	Zm00001d025922	Sb06g023590.1	3.5743	18.8953	0.7464	1.0547	0.5309	1.4131	1.1723
Anc_Cluster_0047	Sb06g023590.1,Zm00001d025921,Zm00001d025920,Zm00001d025923,Zm00001d025922,Zm00001d025924	Zm00001d025922	Zm00001d025921	2.2123	18.8953	1.2716	0.7932	0.3440	0.6238	0.3633
Anc_Cluster_0047	Sb06g023590.1,Zm00001d025921,Zm00001d025920,Zm00001d025923,Zm00001d025922,Zm00001d025924	Zm00001d025922	Zm00001d025920	2.4155	18.8953	0.3511	0.5251	0.2364	1.4956	2.3733
Anc_Cluster_0047	Sb06g023590.1,Zm00001d025921,Zm00001d025920,Zm00001d025923,Zm00001d025922,Zm00001d025924	Zm00001d025922	Zm00001d025923	1.9006	18.8953	0.2789	0.3569	0.1538	1.2797	1.2363
Anc_Cluster_0047	Sb06g023590.1,Zm00001d025921,Zm00001d025920,Zm00001d025923,Zm00001d025922,Zm00001d025924	Zm00001d025924	Sb06g023590.1	3.8381	18.8953	0.9402	1.2463	2.7788	1.3255	0.7953
Anc_Cluster_0047	Sb06g023590.1,Zm00001d025921,Zm00001d025920,Zm00001d025923,Zm00001d025922,Zm00001d025924	Zm00001d025924	Zm00001d025921	3.0592	18.8953	0.6427	0.8765	0.4395	1.3638	2.2829
Anc_Cluster_0047	Sb06g023590.1,Zm00001d025921,Zm00001d025920,Zm00001d025923,Zm00001d025922,Zm00001d025924	Zm00001d025924	Zm00001d025920	4.1209	18.8953	2.4846	1.6957	2.4223	0.6825	0.4238
Anc_Cluster_0047	Sb06g023590.1,Zm00001d025921,Zm00001d025920,Zm00001d025923,Zm00001d025922,Zm00001d025924	Zm00001d025924	Zm00001d025923	1.8776	18.8953	0.7305	0.5570	0.2372	0.7625	0.5616
Anc_Cluster_0047	Sb06g023590.1,Zm00001d025921,Zm00001d025920,Zm00001d025923,Zm00001d025922,Zm00001d025924	Zm00001d025924	Zm00001d025922	1.2390	18.8953	1.9907	0.5031	0.2226	0.2527	0.1727
Anc_Cluster_0048	Sb06g026630.1,Zm00001d026026,Zm00001d026029,Zm00001d026028	Zm00001d026026	Sb06g026630.1	0.0836	1.4546	0.3976	0.0236	0.0137	0.0594	0.0600
Anc_Cluster_0048	Sb06g026630.1,Zm00001d026026,Zm00001d026029,Zm00001d026028	Zm00001d026029	Sb06g026630.1	2.0855	1.4546	0.2383	0.5070	0.0865	2.1278	1.8820
Anc_Cluster_0048	Sb06g026630.1,Zm00001d026026,Zm00001d026029,Zm00001d026028	Zm00001d026029	Zm00001d026026	2.1070	1.4546	0.2493	0.5246	0.0903	2.1043	1.8553
Anc_Cluster_0048	Sb06g026630.1,Zm00001d026026,Zm00001d026029,Zm00001d026028	Zm00001d026028	Sb06g026630.1	36.3726	1.4546	0.0051	0.5023	0.0847	99.0000	1.8553
Anc_Cluster_0048	Sb06g026630.1,Zm00001d026026,Zm00001d026029,Zm00001d026028	Zm00001d026028	Zm00001d026026	35.8512	1.4546	0.0053	0.5218	0.0885	99.0000	1.8553
Anc_Cluster_0048	Sb06g026630.1,Zm00001d026026,Zm00001d026029,Zm00001d026028	Zm00001d026028	Zm00001d026029	32.1306	1.4546	0.0039	0.3904	0.0682	99.0000	1.8553
Anc_Cluster_0049	Sb06g025390.1,Zm00001d026127,Zm00001d026128	Zm00001d026127	Sb06g025390.1	0.4945	1.5771	0.6523	0.1464	0.0262	0.2244	0.0619
Anc_Cluster_0049	Sb06g025390.1,Zm00001d026127,Zm00001d026128	Zm00001d026128	Sb06g025390.1	3.6976	1.5771	0.4546	0.8977	0.1124	1.9745	0.6359
Anc_Cluster_0049	Sb06g025390.1,Zm00001d026127,Zm00001d026128	Zm00001d026128	Zm00001d026127	5.4414	1.5771	0.6221	1.5201	0.2806	2.4435	1.1550
Anc_Cluster_0050	Sb06g025280.1,Zm00001d026133,Zm00001d026134	Zm00001d026133	Sb06g025280.1	2.1433	1.7557	0.1231	0.3400	0.0232	2.7625	5.9945
Anc_Cluster_0050	Sb06g025280.1,Zm00001d026133,Zm00001d026134	Zm00001d026134	Sb06g025280.1	0.5918	1.7557	0.3920	0.1602	0.0143	0.4087	0.0701
Anc_Cluster_0050	Sb06g025280.1,Zm00001d026133,Zm00001d026134	Zm00001d026134	Zm00001d026133	1.5915	1.7557	0.1704	0.3086	0.0216	1.8115	0.5033
Anc_Cluster_0051	Sb06g024790.1,Zm00001d026163,Zm00001d026162,Zm00001d026160	Zm00001d026163	Sb06g024790.1	0.2714	2.5061	0.0756	0.0344	0.0104	0.4547	0.1476
Anc_Cluster_0051	Sb06g024790.1,Zm00001d026163,Zm00001d026162,Zm00001d026160	Zm00001d026162	Sb06g024790.1	0.2564	2.5061	0.0721	0.0312	0.0099	0.4329	0.1309
Anc_Cluster_0051	Sb06g024790.1,Zm00001d026163,Zm00001d026162,Zm00001d026160	Zm00001d026162	Zm00001d026163	0.0405	2.5061	0.2119	0.0092	0.0053	0.0432	0.0312
Anc_Cluster_0051	Sb06g024790.1,Zm00001d026163,Zm00001d026162,Zm00001d026160	Zm00001d026160	Sb06g024790.1	1.9889	2.5061	0.0766	0.2331	0.0307	3.0430	3.3477
Anc_Cluster_0051	Sb06g024790.1,Zm00001d026163,Zm00001d026162,Zm00001d026160	Zm00001d026160	Zm00001d026163	1.9177	2.5061	0.0774	0.2331	0.0305	3.0095	3.2760
Anc_Cluster_0051	Sb06g024790.1,Zm00001d026163,Zm00001d026162,Zm00001d026160	Zm00001d026160	Zm00001d026162	1.9703	2.5061	0.0815	0.2460	0.0317	3.0190	3.2961
Anc_Cluster_0052	Sb06g024640.1,Zm00001d026170,Zm00001d026169,Zm00001d026171	Zm00001d026170	Sb06g024640.1	2.0040	1.9995	0.0747	0.2454	0.0255	3.2837	3.9129
Anc_Cluster_0052	Sb06g024640.1,Zm00001d026170,Zm00001d026169,Zm00001d026171	Zm00001d026169	Sb06g024640.1	0.8664	1.9995	0.0691	0.1058	0.0154	1.5299	0.6141
Anc_Cluster_0052	Sb06g024640.1,Zm00001d026170,Zm00001d026169,Zm00001d026171	Zm00001d026169	Zm00001d026170	1.7021	1.9995	0.0665	0.2112	0.0229	3.1743	3.6445
Anc_Cluster_0052	Sb06g024640.1,Zm00001d026170,Zm00001d026169,Zm00001d026171	Zm00001d026171	Sb06g024640.1	0.2364	1.9995	0.1107	0.0375	0.0089	0.3383	0.0818
Anc_Cluster_0052	Sb06g024640.1,Zm00001d026170,Zm00001d026169,Zm00001d026171	Zm00001d026171	Zm00001d026170	1.8826	1.9995	0.0758	0.2444	0.0252	3.2246	3.7656
Anc_Cluster_0052	Sb06g024640.1,Zm00001d026170,Zm00001d026169,Zm00001d026171	Zm00001d026171	Zm00001d026169	0.8303	1.9995	0.0739	0.1113	0.0157	1.5061	0.7947
Anc_Cluster_0053	Sb06g024590.1,Zm00001d026177,Zm00001d026178	Zm00001d026177	Sb06g024590.1	0.1612	1.5915	0.0838	0.0221	0.0059	0.2633	0.0630
Anc_Cluster_0053	Sb06g024590.1,Zm00001d026177,Zm00001d026178	Zm00001d026178	Sb06g024590.1	2.8069	1.5915	0.1232	0.4402	0.0341	3.5728	4.7268
Anc_Cluster_0053	Sb06g024590.1,Zm00001d026177,Zm00001d026178	Zm00001d026178	Zm00001d026177	3.1999	1.5915	0.1077	0.4541	0.0350	4.2159	10.9280
Anc_Cluster_0054	Sb06g024530.1,Zm00001d026184,Zm00001d026191,Zm00001d026182	Zm00001d026184	Sb06g024530.1	0.4096	1.0292	0.1856	0.0725	0.0141	0.3909	0.0810
Anc_Cluster_0054	Sb06g024530.1,Zm00001d026184,Zm00001d026191,Zm00001d026182	Zm00001d026191	Sb06g024530.1	2.6244	1.0292	0.3421	0.6543	0.0598	1.9122	0.6348
Anc_Cluster_0054	Sb06g024530.1,Zm00001d026184,Zm00001d026191,Zm00001d026182	Zm00001d026191	Zm00001d026184	2.8184	1.0292	0.3638	0.7166	0.0652	1.9697	0.6778
Anc_Cluster_0054	Sb06g024530.1,Zm00001d026184,Zm00001d026191,Zm00001d026182	Zm00001d026182	Sb06g024530.1	1.5005	1.0292	0.1838	0.2816	0.0308	1.5317	0.3945
Anc_Cluster_0054	Sb06g024530.1,Zm00001d026184,Zm00001d026191,Zm00001d026182	Zm00001d026182	Zm00001d026184	1.4677	1.0292	0.1929	0.2806	0.0307	1.4550	0.3992
Anc_Cluster_0054	Sb06g024530.1,Zm00001d026184,Zm00001d026191,Zm00001d026182	Zm00001d026182	Zm00001d026191	4.7776	1.0292	0.1048	0.6912	0.0634	6.5953	328.4585
Anc_Cluster_0055	Sb06g027180.1,Zm00001d026204,Zm00001d026203,Zm00001d026197	Zm00001d026204	Sb06g027180.1	0.2791	1.3201	0.1355	0.0544	0.0089	0.4011	0.0917
Anc_Cluster_0055	Sb06g027180.1,Zm00001d026204,Zm00001d026203,Zm00001d026197	Zm00001d026203	Sb06g027180.1	0.2647	1.3201	0.1579	0.0557	0.0090	0.3529	0.0842
Anc_Cluster_0055	Sb06g027180.1,Zm00001d026204,Zm00001d026203,Zm00001d026197	Zm00001d026203	Zm00001d026204	0.0391	1.3201	0.0517	0.0042	0.0024	0.0807	0.0322
Anc_Cluster_0055	Sb06g027180.1,Zm00001d026204,Zm00001d026203,Zm00001d026197	Zm00001d026197	Sb06g027180.1	2.8391	1.3201	0.1521	0.5376	0.0379	3.5343	4.6088
Anc_Cluster_0055	Sb06g027180.1,Zm00001d026204,Zm00001d026203,Zm00001d026197	Zm00001d026197	Zm00001d026204	2.8613	1.3201	0.1448	0.5170	0.0369	3.5700	4.7180
Anc_Cluster_0055	Sb06g027180.1,Zm00001d026204,Zm00001d026203,Zm00001d026197	Zm00001d026197	Zm00001d026203	2.8294	1.3201	0.1446	0.5144	0.0367	3.5582	4.6817
Anc_Cluster_0056	Sb06g027310.1,Zm00001d026221,Zm00001d026220	Zm00001d026221	Sb06g027310.1	0.2321	1.9413	0.1330	0.0454	0.0086	0.3411	0.1064
Anc_Cluster_0056	Sb06g027310.1,Zm00001d026221,Zm00001d026220	Zm00001d026220	Sb06g027310.1	2.8184	1.9413	0.1440	0.5023	0.0382	3.4874	4.4695
Anc_Cluster_0056	Sb06g027310.1,Zm00001d026221,Zm00001d026220	Zm00001d026220	Zm00001d026221	2.7826	1.9413	0.1381	0.4827	0.0370	3.4939	4.4887
Anc_Cluster_0058	Sb06g027380.1,Zm00001d026235,Zm00001d026236	Zm00001d026235	Sb06g027380.1	4.3030	2.1963	0.3836	1.0041	0.2032	2.6177	2.5509
Anc_Cluster_0058	Sb06g027380.1,Zm00001d026235,Zm00001d026236	Zm00001d026236	Sb06g027380.1	0.0778	2.1963	0.0000	-0.0000	0.0000	0.0901	0.0529
Anc_Cluster_0058	Sb06g027380.1,Zm00001d026235,Zm00001d026236	Zm00001d026236	Zm00001d026235	4.1969	2.1963	0.3725	0.9704	0.1935	2.6050	2.5305
Anc_Cluster_0059	Sb06g027680.1,Zm00001d026251,Zm00001d026250	Zm00001d026251	Sb06g027680.1	0.2485	1.7712	0.1374	0.0549	0.0089	0.3995	0.1212
Anc_Cluster_0059	Sb06g027680.1,Zm00001d026251,Zm00001d026250	Zm00001d026250	Sb06g027680.1	1.8110	1.7712	0.1070	0.3433	0.0263	3.2097	3.7291
Anc_Cluster_0059	Sb06g027680.1,Zm00001d026251,Zm00001d026250	Zm00001d026250	Zm00001d026251	1.7069	1.7712	0.1005	0.3195	0.0250	3.1794	3.6566
Anc_Cluster_0061	Sb06g029060.1,Zm00001d026339,Zm00001d026341	Zm00001d026339	Sb06g029060.1	0.4346	1.6860	0.5460	0.1206	0.0240	0.2209	0.0612
Anc_Cluster_0061	Sb06g029060.1,Zm00001d026339,Zm00001d026341	Zm00001d026341	Sb06g029060.1	4.1490	1.6860	0.2270	0.7446	0.0895	3.2800	3.9037
Anc_Cluster_0061	Sb06g029060.1,Zm00001d026339,Zm00001d026341	Zm00001d026341	Zm00001d026339	4.3087	1.6860	0.2564	0.8372	0.1008	3.2649	3.8655
Anc_Cluster_0062	Sb06g029320.1,Zm00001d026354,Zm00001d026353	Zm00001d026354	Sb06g029320.1	0.3996	1.7951	0.4352	0.1059	0.0231	0.2432	0.0824
Anc_Cluster_0062	Sb06g029320.1,Zm00001d026354,Zm00001d026353	Zm00001d026353	Sb06g029320.1	4.1528	1.7951	0.3761	0.9855	0.1284	2.6200	1.7759
Anc_Cluster_0062	Sb06g029320.1,Zm00001d026354,Zm00001d026353	Zm00001d026353	Zm00001d026354	3.9682	1.7951	0.4067	0.9745	0.1260	2.3959	1.3260
Anc_Cluster_0063	Sb06g029540.1,Zm00001d026369,Zm00001d026371,Zm00001d026370	Zm00001d026369	Sb06g029540.1	0.3770	2.0339	0.0871	0.0512	0.0078	0.5884	0.1313
Anc_Cluster_0063	Sb06g029540.1,Zm00001d026369,Zm00001d026371,Zm00001d026370	Zm00001d026371	Sb06g029540.1	1.1564	2.0339	0.1553	0.2246	0.0179	1.4462	0.3921
Anc_Cluster_0063	Sb06g029540.1,Zm00001d026369,Zm00001d026371,Zm00001d026370	Zm00001d026371	Zm00001d026369	1.2508	2.0339	0.1023	0.2092	0.0170	2.0448	2.6449
Anc_Cluster_0063	Sb06g029540.1,Zm00001d026369,Zm00001d026371,Zm00001d026370	Zm00001d026370	Sb06g029540.1	0.7678	2.0339	0.1448	0.1375	0.0135	0.9496	0.2434
Anc_Cluster_0063	Sb06g029540.1,Zm00001d026369,Zm00001d026371,Zm00001d026370	Zm00001d026370	Zm00001d026369	1.0100	2.0339	0.0797	0.1361	0.0133	1.7070	2.1099
Anc_Cluster_0063	Sb06g029540.1,Zm00001d026369,Zm00001d026371,Zm00001d026370	Zm00001d026370	Zm00001d026371	0.9434	2.0339	0.1536	0.1890	0.0160	1.2309	0.3003
Anc_Cluster_0065	Sb08g001190.1,Zm00001d023247,Zm00001d023248	Zm00001d023247	Sb08g001190.1	1.8932	2.1922	0.0831	0.1786	0.0161	2.1491	1.8825
Anc_Cluster_0065	Sb08g001190.1,Zm00001d023247,Zm00001d023248	Zm00001d023248	Sb08g001190.1	3.8074	2.1922	0.1198	0.4913	0.0316	4.1017	6.6968
Anc_Cluster_0065	Sb08g001190.1,Zm00001d023247,Zm00001d023248	Zm00001d023248	Zm00001d023247	2.7076	2.1922	0.1117	0.4234	0.0268	3.7906	5.4540
Anc_Cluster_0067	Sb06g030220.1,Zm00001d026413,Zm00001d026406	Zm00001d026413	Sb06g030220.1	0.3373	1.8725	0.4034	0.0826	0.0253	0.2048	0.0771
Anc_Cluster_0067	Sb06g030220.1,Zm00001d026413,Zm00001d026406	Zm00001d026406	Sb06g030220.1	1.3502	1.8725	0.4248	0.3418	0.0599	0.8046	0.2324
Anc_Cluster_0067	Sb06g030220.1,Zm00001d026413,Zm00001d026406	Zm00001d026406	Zm00001d026413	1.3662	1.8725	0.3911	0.3363	0.0584	0.8598	0.2575
Anc_Cluster_0068	Sb06g030650.1,Zm00001d026445,Zm00001d026446	Zm00001d026445	Sb06g030650.1	0.1933	4.6677	0.2276	0.0327	0.0095	0.1435	0.0354
Anc_Cluster_0068	Sb06g030650.1,Zm00001d026445,Zm00001d026446	Zm00001d026446	Sb06g030650.1	0.8472	4.6677	0.7970	0.2632	0.0308	0.3303	0.0606
Anc_Cluster_0068	Sb06g030650.1,Zm00001d026445,Zm00001d026446	Zm00001d026446	Zm00001d026445	0.7009	4.6677	0.9468	0.2299	0.0282	0.2428	0.0472
Anc_Cluster_0069	Sb06g030720.1,Zm00001d026454,Zm00001d026457	Zm00001d026454	Sb06g030720.1	0.2258	4.1081	0.0965	0.0330	0.0126	0.3417	0.1319
Anc_Cluster_0069	Sb06g030720.1,Zm00001d026454,Zm00001d026457	Zm00001d026457	Sb06g030720.1	31.5068	4.1081	0.0044	0.4331	0.0566	99.0000	0.1319
Anc_Cluster_0069	Sb06g030720.1,Zm00001d026454,Zm00001d026457	Zm00001d026457	Zm00001d026454	37.1506	4.1081	0.0046	0.4580	0.0599	99.0000	0.1319
