Cluster_ID	Genes	Gene1	Gene2	Total_Divergence	Ti_Tv	dNdS	dN	dN_SE	dS	dS_Se
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038004	Zm00008a038010	55.3617	2.8410	0.0049	0.4864	0.2706	99.0000	0.8860
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038001	Sb06g018340.1	2.5206	2.8410	1.3530	0.8764	0.7262	0.6477	0.7632
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038001	Zm00008a038000	3.1872	2.8410	1.9191	1.1432	0.7045	0.5957	0.7319
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038001	Zm00008a038003	9.7389	2.8410	0.0082	0.8126	0.4262	99.0000	0.7319
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038001	Zm00008a038007	43.2983	2.8410	0.0063	0.6253	0.3405	99.0000	0.7319
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038001	Zm00008a038010	32.9287	2.8410	0.0185	1.8294	1.6254	99.0000	0.7319
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038001	Zm00008a038004	24.0449	2.8410	0.0079	0.7864	0.5127	99.0000	0.7319
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038009	Sb06g018340.1	3.0113	2.8410	1.7315	1.0728	0.7033	0.6196	0.7464
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038009	Zm00008a038000	4.1186	2.8410	1.2118	1.4215	1.0338	1.1730	4.5374
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038009	Zm00008a038003	14.0121	2.8410	0.0072	0.7095	0.3573	99.0000	4.5374
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038009	Zm00008a038007	2.1537	2.8410	0.7581	0.6714	0.3650	0.8856	0.9017
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038009	Zm00008a038010	40.9214	2.8410	0.0166	1.6445	6.1843	99.0000	0.9017
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038009	Zm00008a038004	38.1491	2.8410	0.0106	1.0512	0.5989	99.0000	0.9017
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038009	Zm00008a038001	1.3277	2.8410	99.0000	0.4474	0.2228	-0.0000	0.0000
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038011	Sb06g018340.1	3.5345	2.8410	0.6085	1.0599	0.7199	1.7417	7.1208
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038011	Zm00008a038000	4.0731	2.8410	1.8519	1.5353	1.1002	0.8290	1.3267
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038011	Zm00008a038003	2.7724	2.8410	0.9504	0.9127	0.6283	0.9603	0.9452
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038011	Zm00008a038007	1.7095	2.8410	0.5278	0.4755	0.2794	0.9010	0.9106
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038011	Zm00008a038010	2.5600	2.8410	0.1900	0.4975	0.2707	2.6179	41.1477
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038011	Zm00008a038004	2.8369	2.8410	0.7283	0.8465	0.5365	1.1623	1.0671
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038011	Zm00008a038001	55.5646	2.8410	0.0152	1.5033	1.4387	99.0000	1.0671
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038011	Zm00008a038009	5.2758	2.8410	2.1157	2.0092	1.9755	0.9496	0.9389
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038012	Sb06g018340.1	3.2681	2.8410	0.9570	1.0838	0.9939	1.1325	1.7055
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038012	Zm00008a038000	3.1780	2.8410	3.0570	1.2456	0.8140	0.4074	0.4931
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038012	Zm00008a038003	13.7389	2.8410	0.0112	1.1109	0.6781	99.0000	0.4931
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038012	Zm00008a038007	6.7288	2.8410	0.5246	1.7639	1.5136	3.3624	18.2779
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038012	Zm00008a038010	1.9420	2.8410	99.0000	0.7145	0.4142	-0.0000	0.0000
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038012	Zm00008a038004	3.9506	2.8410	2.2481	1.4534	0.9431	0.6465	1.0054
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038012	Zm00008a038001	26.8195	2.8410	0.0177	1.7560	1.3033	99.0000	1.0054
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038012	Zm00008a038009	25.4256	2.8410	0.0114	1.1250	0.5933	99.0000	1.0054
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038012	Zm00008a038011	4.3079	2.8410	0.4002	1.1282	0.7068	2.8188	11.4876
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038006	Sb06g018340.1	3.3914	2.8410	3.3701	1.2235	0.8974	0.3631	0.5767
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038006	Zm00008a038000	2.3117	2.8410	1.0720	0.7781	0.4414	0.7258	0.8953
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038006	Zm00008a038003	1.4459	2.8410	99.0000	0.5002	0.2877	-0.0000	0.0000
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038006	Zm00008a038007	2.7548	2.8410	1.2507	0.9535	0.5380	0.7624	0.8304
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038006	Zm00008a038010	15.7285	2.8410	0.0070	0.6958	0.3855	99.0000	0.8304
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038006	Zm00008a038004	4.6089	2.8410	2.5100	1.7056	2.6457	0.6795	0.7821
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038006	Zm00008a038001	17.0509	2.8410	0.0123	1.2167	1.1831	99.0000	0.7821
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038006	Zm00008a038009	18.5000	2.8410	0.0083	0.8247	0.4205	99.0000	0.7821
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038006	Zm00008a038011	2.1498	2.8410	1.0103	0.7178	0.4349	0.7105	0.8003
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038006	Zm00008a038012	14.7200	2.8410	0.0143	1.4108	1.0459	99.0000	0.8003
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038005	Sb06g018340.1	2.4599	2.8410	0.2679	0.5922	0.5055	2.2107	5.9490
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038005	Zm00008a038000	3.7161	2.8410	1.2760	1.3134	2.5221	1.0293	0.9859
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038005	Zm00008a038003	30.6721	2.8410	0.0135	1.3337	0.8257	99.0000	0.9859
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038005	Zm00008a038007	2.3455	2.8410	0.6925	0.7016	0.3970	1.0131	0.9763
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038005	Zm00008a038010	1.7520	2.8410	1.1626	0.5950	0.3036	0.5118	0.6795
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038005	Zm00008a038004	50.2476	2.8410	0.0174	1.7187	1.4434	99.0000	0.6795
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038005	Zm00008a038001	38.4069	2.8410	0.0075	0.7429	0.4580	99.0000	0.6795
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038005	Zm00008a038009	47.1634	2.8410	0.0072	0.7138	0.4055	99.0000	0.6795
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038005	Zm00008a038011	2.7887	2.8410	1.3672	0.9747	0.6174	0.7129	0.8017
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038005	Zm00008a038012	38.3158	2.8410	0.0128	1.2632	0.7222	99.0000	0.8017
Anc_Cluster_0030	Sb06g018340.1,Zm00008a038000,Zm00008a038003,Zm00008a038007,Zm00008a038010,Zm00008a038004,Zm00008a038001,Zm00008a038009,Zm00008a038011,Zm00008a038012,Zm00008a038006,Zm00008a038005	Zm00008a038005	Zm00008a038006	5.8116	2.8410	2.3113	2.0222	13.5117	0.8749	2.7919
Anc_Cluster_0031	OS04T0449900-01,Zm00008a038002,Zm00008a037999	Zm00008a038002	OS04T0449900-01	3.3094	1.2048	0.8328	1.0473	0.1692	1.2576	0.3657
Anc_Cluster_0031	OS04T0449900-01,Zm00008a038002,Zm00008a037999	Zm00008a037999	OS04T0449900-01	0.6319	1.2048	0.1152	0.0737	0.0223	0.6396	0.2146
Anc_Cluster_0031	OS04T0449900-01,Zm00008a038002,Zm00008a037999	Zm00008a037999	Zm00008a038002	4.3652	1.2048	0.4417	1.0991	0.1785	2.4884	4.0575
Anc_Cluster_0032	Sb06g018540.1,Zm00008a038017,Zm00008a038018	Zm00008a038017	Sb06g018540.1	1.8452	2.0881	0.0476	0.1815	0.0136	3.8176	5.5517
Anc_Cluster_0032	Sb06g018540.1,Zm00008a038017,Zm00008a038018	Zm00008a038018	Sb06g018540.1	2.1707	2.0881	0.0705	0.2722	0.0175	3.8582	5.7024
Anc_Cluster_0032	Sb06g018540.1,Zm00008a038017,Zm00008a038018	Zm00008a038018	Zm00008a038017	2.2859	2.0881	0.0690	0.2698	0.0176	3.9115	5.9064
Anc_Cluster_0033	Sb06g018870.1,Zm00008a038032,Zm00008a038031	Zm00008a038032	Sb06g018870.1	50.0820	2.2950	0.0037	0.3690	0.3369	99.0000	0.0000
Anc_Cluster_0033	Sb06g018870.1,Zm00008a038032,Zm00008a038031	Zm00008a038031	Sb06g018870.1	34.1380	2.2950	0.0084	0.8342	0.5648	99.0000	0.0000
Anc_Cluster_0033	Sb06g018870.1,Zm00008a038032,Zm00008a038031	Zm00008a038031	Zm00008a038032	2.7903	2.2950	0.0033	0.3233	0.2295	99.0000	0.0000
Anc_Cluster_0034	Sb06g018880.1,Zm00008a038033,Zm00008a038044	Zm00008a038033	Sb06g018880.1	0.9133	2.7699	0.0708	0.1331	0.0120	1.8808	1.4339
Anc_Cluster_0034	Sb06g018880.1,Zm00008a038033,Zm00008a038044	Zm00008a038044	Sb06g018880.1	0.6314	2.7699	0.0423	0.0672	0.0082	1.5868	0.9302
Anc_Cluster_0034	Sb06g018880.1,Zm00008a038033,Zm00008a038044	Zm00008a038044	Zm00008a038033	0.9248	2.7699	0.1122	0.1600	0.0135	1.4257	0.6002
Anc_Cluster_0035	Sb06g018920.1,Zm00008a038042,Zm00008a038039,Zm00008a038040,Zm00008a038037,Zm00008a038043,Zm00008a038046,Zm00008a038038,Zm00008a038041,Zm00008a038034,Zm00008a038045	Zm00008a038042	Sb06g018920.1	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_0035	Sb06g018920.1,Zm00008a038042,Zm00008a038039,Zm00008a038040,Zm00008a038037,Zm00008a038043,Zm00008a038046,Zm00008a038038,Zm00008a038041,Zm00008a038034,Zm00008a038045	Zm00008a038039	Sb06g018920.1	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_0035	Sb06g018920.1,Zm00008a038042,Zm00008a038039,Zm00008a038040,Zm00008a038037,Zm00008a038043,Zm00008a038046,Zm00008a038038,Zm00008a038041,Zm00008a038034,Zm00008a038045	Zm00008a038039	Zm00008a038042	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_0035	Sb06g018920.1,Zm00008a038042,Zm00008a038039,Zm00008a038040,Zm00008a038037,Zm00008a038043,Zm00008a038046,Zm00008a038038,Zm00008a038041,Zm00008a038034,Zm00008a038045	Zm00008a038040	Sb06g018920.1	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_0035	Sb06g018920.1,Zm00008a038042,Zm00008a038039,Zm00008a038040,Zm00008a038037,Zm00008a038043,Zm00008a038046,Zm00008a038038,Zm00008a038041,Zm00008a038034,Zm00008a038045	Zm00008a038040	Zm00008a038042	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_0035	Sb06g018920.1,Zm00008a038042,Zm00008a038039,Zm00008a038040,Zm00008a038037,Zm00008a038043,Zm00008a038046,Zm00008a038038,Zm00008a038041,Zm00008a038034,Zm00008a038045	Zm00008a038040	Zm00008a038039	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_0035	Sb06g018920.1,Zm00008a038042,Zm00008a038039,Zm00008a038040,Zm00008a038037,Zm00008a038043,Zm00008a038046,Zm00008a038038,Zm00008a038041,Zm00008a038034,Zm00008a038045	Zm00008a038037	Sb06g018920.1	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_0035	Sb06g018920.1,Zm00008a038042,Zm00008a038039,Zm00008a038040,Zm00008a038037,Zm00008a038043,Zm00008a038046,Zm00008a038038,Zm00008a038041,Zm00008a038034,Zm00008a038045	Zm00008a038037	Zm00008a038042	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_0035	Sb06g018920.1,Zm00008a038042,Zm00008a038039,Zm00008a038040,Zm00008a038037,Zm00008a038043,Zm00008a038046,Zm00008a038038,Zm00008a038041,Zm00008a038034,Zm00008a038045	Zm00008a038037	Zm00008a038039	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_0035	Sb06g018920.1,Zm00008a038042,Zm00008a038039,Zm00008a038040,Zm00008a038037,Zm00008a038043,Zm00008a038046,Zm00008a038038,Zm00008a038041,Zm00008a038034,Zm00008a038045	Zm00008a038037	Zm00008a038040	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_0035	Sb06g018920.1,Zm00008a038042,Zm00008a038039,Zm00008a038040,Zm00008a038037,Zm00008a038043,Zm00008a038046,Zm00008a038038,Zm00008a038041,Zm00008a038034,Zm00008a038045	Zm00008a038043	Sb06g018920.1	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_0035	Sb06g018920.1,Zm00008a038042,Zm00008a038039,Zm00008a038040,Zm00008a038037,Zm00008a038043,Zm00008a038046,Zm00008a038038,Zm00008a038041,Zm00008a038034,Zm00008a038045	Zm00008a038043	Zm00008a038042	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_0035	Sb06g018920.1,Zm00008a038042,Zm00008a038039,Zm00008a038040,Zm00008a038037,Zm00008a038043,Zm00008a038046,Zm00008a038038,Zm00008a038041,Zm00008a038034,Zm00008a038045	Zm00008a038043	Zm00008a038039	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_0035	Sb06g018920.1,Zm00008a038042,Zm00008a038039,Zm00008a038040,Zm00008a038037,Zm00008a038043,Zm00008a038046,Zm00008a038038,Zm00008a038041,Zm00008a038034,Zm00008a038045	Zm00008a038043	Zm00008a038040	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_0035	Sb06g018920.1,Zm00008a038042,Zm00008a038039,Zm00008a038040,Zm00008a038037,Zm00008a038043,Zm00008a038046,Zm00008a038038,Zm00008a038041,Zm00008a038034,Zm00008a038045	Zm00008a038043	Zm00008a038037	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_0035	Sb06g018920.1,Zm00008a038042,Zm00008a038039,Zm00008a038040,Zm00008a038037,Zm00008a038043,Zm00008a038046,Zm00008a038038,Zm00008a038041,Zm00008a038034,Zm00008a038045	Zm00008a038046	Sb06g018920.1	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_0035	Sb06g018920.1,Zm00008a038042,Zm00008a038039,Zm00008a038040,Zm00008a038037,Zm00008a038043,Zm00008a038046,Zm00008a038038,Zm00008a038041,Zm00008a038034,Zm00008a038045	Zm00008a038046	Zm00008a038042	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_0035	Sb06g018920.1,Zm00008a038042,Zm00008a038039,Zm00008a038040,Zm00008a038037,Zm00008a038043,Zm00008a038046,Zm00008a038038,Zm00008a038041,Zm00008a038034,Zm00008a038045	Zm00008a038046	Zm00008a038039	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_0035	Sb06g018920.1,Zm00008a038042,Zm00008a038039,Zm00008a038040,Zm00008a038037,Zm00008a038043,Zm00008a038046,Zm00008a038038,Zm00008a038041,Zm00008a038034,Zm00008a038045	Zm00008a038046	Zm00008a038040	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_0035	Sb06g018920.1,Zm00008a038042,Zm00008a038039,Zm00008a038040,Zm00008a038037,Zm00008a038043,Zm00008a038046,Zm00008a038038,Zm00008a038041,Zm00008a038034,Zm00008a038045	Zm00008a038046	Zm00008a038037	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_0035	Sb06g018920.1,Zm00008a038042,Zm00008a038039,Zm00008a038040,Zm00008a038037,Zm00008a038043,Zm00008a038046,Zm00008a038038,Zm00008a038041,Zm00008a038034,Zm00008a038045	Zm00008a038046	Zm00008a038043	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_0035	Sb06g018920.1,Zm00008a038042,Zm00008a038039,Zm00008a038040,Zm00008a038037,Zm00008a038043,Zm00008a038046,Zm00008a038038,Zm00008a038041,Zm00008a038034,Zm00008a038045	Zm00008a038038	Sb06g018920.1	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_0035	Sb06g018920.1,Zm00008a038042,Zm00008a038039,Zm00008a038040,Zm00008a038037,Zm00008a038043,Zm00008a038046,Zm00008a038038,Zm00008a038041,Zm00008a038034,Zm00008a038045	Zm00008a038038	Zm00008a038042	nan	4.6000	nan	nan	nan	nan	nan
Anc_Cluster_0035	Sb06g018920.1,Zm00008a038042,Zm00008a038039,Zm00008a038040,Zm00008a038037,Zm00008a038043,Zm00008a038046,Zm00008a038038,Zm00008a038041,Zm00008a038034,Zm00008a038045	Zm00008a038038	Zm00008a038039	nan	4.6000	nan	nan	nan	nan	nan
