#compute -i *.fasta 
#Tue Jun 27 14:24:30 2017

locus	nsam	nsites	nsites_ug	S	Singletons	NMut	nhap	hapdiv	WallsB	WallsQ	ThetaW	ThetaPi	TajD	FuLiDStar	FuLiFStar	Rmin	rho87
Zm00001d000392-Zm00001d000394.fasta	2	429	147	103	103	103	2	1	1	1	0.70068	0.70068	nan	nan	nan	0	10000	
Zm00001d000395-Zm00001d000396.fasta	2	1767	396	262	262	262	2	1	1	1	0.661616	0.661616	nan	nan	nan	0	10000	
Zm00001d000397-Zm00001d000398.fasta	2	1053	591	207	207	207	2	1	1	1	0.350254	0.350254	nan	nan	nan	0	10000	
Zm00001d000399-Zm00001d000400.fasta	2	1800	462	301	301	301	2	1	1	1	0.651515	0.651515	nan	nan	nan	0	10000	
Zm00001d000402-Zm00001d000403.fasta	2	2295	1392	835	835	835	2	1	1	1	0.599856	0.599856	nan	nan	nan	0	10000	
Zm00001d000407-Zm00001d000408.fasta	2	2430	1161	774	774	774	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d000409-Zm00001d000410.fasta	2	747	489	298	298	298	2	1	1	1	0.609407	0.609407	nan	nan	nan	0	10000	
Zm00001d000410-Zm00001d000411.fasta	2	552	336	215	215	215	2	1	1	1	0.639881	0.639881	nan	nan	nan	0	10000	
Zm00001d000412-Zm00001d000413.fasta	2	1740	957	649	649	649	2	1	1	1	0.678161	0.678161	nan	nan	nan	0	10000	
Zm00001d000417-Zm00001d000418.fasta	2	1560	882	579	579	579	2	1	1	1	0.656463	0.656463	nan	nan	nan	0	10000	
Zm00001d000428-Zm00001d000429.fasta	2	1923	210	138	138	138	2	1	1	1	0.657143	0.657143	nan	nan	nan	0	10000	
Zm00001d000429-Zm00001d000430.fasta	2	1314	183	102	102	102	2	1	1	1	0.557377	0.557377	nan	nan	nan	0	10000	
Zm00001d000431-Zm00001d000432.fasta	2	2124	1194	760	760	760	2	1	1	1	0.636516	0.636516	nan	nan	nan	0	10000	
Zm00001d000432-Zm00001d000433.fasta	2	1878	336	220	220	220	2	1	1	1	0.654762	0.654762	nan	nan	nan	0	10000	
Zm00001d000435-Zm00001d000436.fasta	2	1959	1101	717	717	717	2	1	1	1	0.651226	0.651226	nan	nan	nan	0	10000	
Zm00001d000436-Zm00001d000437.fasta	2	1890	813	539	539	539	2	1	1	1	0.662977	0.662977	nan	nan	nan	0	10000	
Zm00001d000437-Zm00001d000438.fasta	2	1425	828	538	538	538	2	1	1	1	0.649758	0.649758	nan	nan	nan	0	10000	
Zm00001d000439-Zm00001d000442.fasta	2	813	309	202	202	202	2	1	1	1	0.653722	0.653722	nan	nan	nan	0	10000	
Zm00001d000442-Zm00001d000443.fasta	2	2262	357	237	237	237	2	1	1	1	0.663866	0.663866	nan	nan	nan	0	10000	
Zm00001d000443-Zm00001d000444.fasta	2	2277	795	516	516	516	2	1	1	1	0.649057	0.649057	nan	nan	nan	0	10000	
Zm00001d000448-Zm00001d000449.fasta	2	339	162	105	105	105	2	1	1	1	0.648148	0.648148	nan	nan	nan	0	10000	
Zm00001d001763-Zm00001d001765.fasta	2	1995	777	562	562	562	2	1	1	1	0.723295	0.723295	nan	nan	nan	0	10000	
Zm00001d001765-Zm00001d001766.fasta	2	2022	840	581	581	581	2	1	1	1	0.691667	0.691667	nan	nan	nan	0	10000	
Zm00001d001766-Zm00001d001767.fasta	2	1395	651	416	416	416	2	1	1	1	0.639017	0.639017	nan	nan	nan	0	10000	
Zm00001d001767-Zm00001d001769.fasta	2	1410	879	544	544	544	2	1	1	1	0.618885	0.618885	nan	nan	nan	0	10000	
Zm00001d001769-Zm00001d001770.fasta	2	1452	912	562	562	562	2	1	1	1	0.616228	0.616228	nan	nan	nan	0	10000	
Zm00001d001770-Zm00001d001771.fasta	2	1749	912	579	579	579	2	1	1	1	0.634868	0.634868	nan	nan	nan	0	10000	
Zm00001d001771-Zm00001d001772.fasta	2	1482	609	341	341	341	2	1	1	1	0.559934	0.559934	nan	nan	nan	0	10000	
Zm00001d001772-Zm00001d001773.fasta	2	1692	576	356	356	356	2	1	1	1	0.618056	0.618056	nan	nan	nan	0	10000	
Zm00001d001773-Zm00001d001774.fasta	2	1743	804	489	489	489	2	1	1	1	0.608209	0.608209	nan	nan	nan	0	10000	
Zm00001d001774-Zm00001d001775.fasta	2	909	261	162	162	162	2	1	1	1	0.62069	0.62069	nan	nan	nan	0	10000	
Zm00001d001775-Zm00001d001776.fasta	2	330	189	128	128	128	2	1	1	1	0.677249	0.677249	nan	nan	nan	0	10000	
Zm00001d001776-Zm00001d001777.fasta	2	558	225	157	157	157	2	1	1	1	0.697778	0.697778	nan	nan	nan	0	10000	
Zm00001d001777-Zm00001d001779.fasta	2	783	444	260	260	260	2	1	1	1	0.585586	0.585586	nan	nan	nan	0	10000	
Zm00001d001779-Zm00001d001780.fasta	2	1581	648	444	444	444	2	1	1	1	0.685185	0.685185	nan	nan	nan	0	10000	
Zm00001d001780-Zm00001d001781.fasta	2	2439	1149	699	699	699	2	1	1	1	0.608355	0.608355	nan	nan	nan	0	10000	
Zm00001d001781-Zm00001d001784.fasta	2	2304	1050	657	657	657	2	1	1	1	0.625714	0.625714	nan	nan	nan	0	10000	
Zm00001d001784-Zm00001d001785.fasta	2	3147	1200	806	806	806	2	1	1	1	0.671667	0.671667	nan	nan	nan	0	10000	
Zm00001d001785-Zm00001d001786.fasta	2	3333	1800	1227	1227	1227	2	1	1	1	0.681667	0.681667	nan	nan	nan	0	10000	
Zm00001d001786-Zm00001d001787.fasta	2	2166	537	366	366	366	2	1	1	1	0.681564	0.681564	nan	nan	nan	0	10000	
Zm00001d001787-Zm00001d001788.fasta	2	3693	579	391	391	391	2	1	1	1	0.675302	0.675302	nan	nan	nan	0	10000	
Zm00001d001788-Zm00001d001789.fasta	2	3741	672	438	438	438	2	1	1	1	0.651786	0.651786	nan	nan	nan	0	10000	
Zm00001d001789-Zm00001d001790.fasta	2	1728	603	394	394	394	2	1	1	1	0.6534	0.6534	nan	nan	nan	0	10000	
Zm00001d001790-Zm00001d001791.fasta	2	1659	1275	843	843	843	2	1	1	1	0.661176	0.661176	nan	nan	nan	0	10000	
Zm00001d001791-Zm00001d001792.fasta	2	1695	774	497	497	497	2	1	1	1	0.642119	0.642119	nan	nan	nan	0	10000	
Zm00001d001792-Zm00001d001793.fasta	2	1125	219	149	149	149	2	1	1	1	0.680365	0.680365	nan	nan	nan	0	10000	
Zm00001d001793-Zm00001d001796.fasta	2	336	219	147	147	147	2	1	1	1	0.671233	0.671233	nan	nan	nan	0	10000	
Zm00001d001796-Zm00001d001797.fasta	2	819	243	160	160	160	2	1	1	1	0.658436	0.658436	nan	nan	nan	0	10000	
Zm00001d001797-Zm00001d001798.fasta	2	1065	657	422	422	422	2	1	1	1	0.642314	0.642314	nan	nan	nan	0	10000	
Zm00001d001798-Zm00001d001799.fasta	2	1170	477	308	308	308	2	1	1	1	0.645702	0.645702	nan	nan	nan	0	10000	
Zm00001d001799-Zm00001d001800.fasta	2	867	396	255	255	255	2	1	1	1	0.643939	0.643939	nan	nan	nan	0	10000	
Zm00001d001800-Zm00001d001802.fasta	2	636	162	99	99	99	2	1	1	1	0.611111	0.611111	nan	nan	nan	0	10000	
Zm00001d001802-Zm00001d001803.fasta	2	1989	195	134	134	134	2	1	1	1	0.687179	0.687179	nan	nan	nan	0	10000	
Zm00001d001803-Zm00001d001804.fasta	2	2274	1500	983	983	983	2	1	1	1	0.655333	0.655333	nan	nan	nan	0	10000	
Zm00001d001804-Zm00001d001806.fasta	2	2871	1620	1077	1077	1077	2	1	1	1	0.664815	0.664815	nan	nan	nan	0	10000	
Zm00001d001806-Zm00001d001807.fasta	2	2736	375	265	265	265	2	1	1	1	0.706667	0.706667	nan	nan	nan	0	10000	
Zm00001d001807-Zm00001d001808.fasta	2	1479	405	276	276	276	2	1	1	1	0.681481	0.681481	nan	nan	nan	0	10000	
Zm00001d001808-Zm00001d001809.fasta	2	1701	1134	743	743	743	2	1	1	1	0.655203	0.655203	nan	nan	nan	0	10000	
Zm00001d001809-Zm00001d001811.fasta	2	1491	516	348	348	348	2	1	1	1	0.674419	0.674419	nan	nan	nan	0	10000	
Zm00001d001811-Zm00001d001812.fasta	2	1476	567	355	355	355	2	1	1	1	0.626102	0.626102	nan	nan	nan	0	10000	
Zm00001d001812-Zm00001d001813.fasta	2	1659	903	566	566	566	2	1	1	1	0.6268	0.6268	nan	nan	nan	0	10000	
Zm00001d001813-Zm00001d001814.fasta	2	1515	555	360	360	360	2	1	1	1	0.648649	0.648649	nan	nan	nan	0	10000	
Zm00001d001814-Zm00001d001817.fasta	2	1740	777	506	506	506	2	1	1	1	0.651223	0.651223	nan	nan	nan	0	10000	
Zm00001d001817-Zm00001d001818.fasta	2	1689	1578	360	360	360	2	1	1	1	0.228137	0.228137	nan	nan	nan	0	10000	
Zm00001d001818-Zm00001d001819.fasta	2	1716	987	642	642	642	2	1	1	1	0.650456	0.650456	nan	nan	nan	0	10000	
Zm00001d001819-Zm00001d001820.fasta	2	1341	876	560	560	560	2	1	1	1	0.639269	0.639269	nan	nan	nan	0	10000	
Zm00001d001820-Zm00001d001823.fasta	2	1230	636	406	406	406	2	1	1	1	0.638365	0.638365	nan	nan	nan	0	10000	
Zm00001d001823-Zm00001d001824.fasta	2	942	375	235	235	235	2	1	1	1	0.626667	0.626667	nan	nan	nan	0	10000	
Zm00001d001824-Zm00001d001825.fasta	2	2376	603	394	394	394	2	1	1	1	0.6534	0.6534	nan	nan	nan	0	10000	
Zm00001d001825-Zm00001d001826.fasta	2	2412	585	361	361	361	2	1	1	1	0.617094	0.617094	nan	nan	nan	0	10000	
Zm00001d001826-Zm00001d001827.fasta	2	2097	624	402	402	402	2	1	1	1	0.644231	0.644231	nan	nan	nan	0	10000	
Zm00001d001827-Zm00001d001828.fasta	2	2892	1965	1292	1292	1292	2	1	1	1	0.657506	0.657506	nan	nan	nan	0	10000	
Zm00001d001828-Zm00001d001829.fasta	2	2772	399	282	282	282	2	1	1	1	0.706767	0.706767	nan	nan	nan	0	10000	
Zm00001d001829-Zm00001d001830.fasta	2	627	300	196	196	196	2	1	1	1	0.653333	0.653333	nan	nan	nan	0	10000	
Zm00001d001830-Zm00001d001831.fasta	2	1593	474	316	316	316	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d001831-Zm00001d001832.fasta	2	1749	549	326	326	326	2	1	1	1	0.593807	0.593807	nan	nan	nan	0	10000	
Zm00001d001832-Zm00001d001833.fasta	2	1410	690	391	391	391	2	1	1	1	0.566667	0.566667	nan	nan	nan	0	10000	
Zm00001d001833-Zm00001d001834.fasta	2	2610	1266	874	874	874	2	1	1	1	0.690363	0.690363	nan	nan	nan	0	10000	
Zm00001d001834-Zm00001d001835.fasta	2	2646	1281	892	892	892	2	1	1	1	0.696331	0.696331	nan	nan	nan	0	10000	
Zm00001d001835-Zm00001d001836.fasta	2	1452	837	568	568	568	2	1	1	1	0.678614	0.678614	nan	nan	nan	0	10000	
Zm00001d001836-Zm00001d001837.fasta	2	1122	666	437	437	437	2	1	1	1	0.656156	0.656156	nan	nan	nan	0	10000	
Zm00001d001837-Zm00001d001838.fasta	2	1653	561	371	371	371	2	1	1	1	0.661319	0.661319	nan	nan	nan	0	10000	
Zm00001d001838-Zm00001d001839.fasta	2	1443	645	435	435	435	2	1	1	1	0.674419	0.674419	nan	nan	nan	0	10000	
Zm00001d001839-Zm00001d001840.fasta	2	777	345	208	208	208	2	1	1	1	0.602899	0.602899	nan	nan	nan	0	10000	
Zm00001d001840-Zm00001d001841.fasta	2	570	294	190	190	190	2	1	1	1	0.646259	0.646259	nan	nan	nan	0	10000	
Zm00001d001841-Zm00001d001842.fasta	2	1800	507	347	347	347	2	1	1	1	0.684418	0.684418	nan	nan	nan	0	10000	
Zm00001d001842-Zm00001d001843.fasta	2	1818	513	342	342	342	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d001843-Zm00001d001844.fasta	2	2421	516	341	341	341	2	1	1	1	0.660853	0.660853	nan	nan	nan	0	10000	
Zm00001d001844-Zm00001d001845.fasta	2	2571	1431	921	921	921	2	1	1	1	0.643606	0.643606	nan	nan	nan	0	10000	
Zm00001d001845-Zm00001d001846.fasta	2	2427	1332	849	849	849	2	1	1	1	0.637387	0.637387	nan	nan	nan	0	10000	
Zm00001d001846-Zm00001d001847.fasta	2	2301	1593	1065	1065	1065	2	1	1	1	0.66855	0.66855	nan	nan	nan	0	10000	
Zm00001d001847-Zm00001d001848.fasta	2	14592	1374	890	890	890	2	1	1	1	0.647744	0.647744	nan	nan	nan	0	10000	
Zm00001d001848-Zm00001d001849.fasta	2	14481	1422	965	965	965	2	1	1	1	0.678622	0.678622	nan	nan	nan	0	10000	
Zm00001d001849-Zm00001d001850.fasta	2	2739	1401	880	880	880	2	1	1	1	0.628123	0.628123	nan	nan	nan	0	10000	
Zm00001d001850-Zm00001d001851.fasta	2	2469	219	148	148	148	2	1	1	1	0.675799	0.675799	nan	nan	nan	0	10000	
Zm00001d001851-Zm00001d001852.fasta	2	447	204	122	122	122	2	1	1	1	0.598039	0.598039	nan	nan	nan	0	10000	
Zm00001d001852-Zm00001d001855.fasta	2	1095	402	256	256	256	2	1	1	1	0.636816	0.636816	nan	nan	nan	0	10000	
Zm00001d001855-Zm00001d001856.fasta	2	1551	429	288	288	288	2	1	1	1	0.671329	0.671329	nan	nan	nan	0	10000	
Zm00001d001856-Zm00001d001857.fasta	2	1029	648	406	406	406	2	1	1	1	0.626543	0.626543	nan	nan	nan	0	10000	
Zm00001d001857-Zm00001d001858.fasta	2	1692	750	434	434	434	2	1	1	1	0.578667	0.578667	nan	nan	nan	0	10000	
Zm00001d001858-Zm00001d001859.fasta	2	3216	1491	1013	1013	1013	2	1	1	1	0.67941	0.67941	nan	nan	nan	0	10000	
Zm00001d001859-Zm00001d001860.fasta	2	3060	879	556	556	556	2	1	1	1	0.632537	0.632537	nan	nan	nan	0	10000	
Zm00001d001860-Zm00001d001861.fasta	2	978	696	445	445	445	2	1	1	1	0.639368	0.639368	nan	nan	nan	0	10000	
Zm00001d001861-Zm00001d001862.fasta	2	1011	648	407	407	407	2	1	1	1	0.628086	0.628086	nan	nan	nan	0	10000	
Zm00001d001862-Zm00001d001864.fasta	2	1431	600	364	364	364	2	1	1	1	0.606667	0.606667	nan	nan	nan	0	10000	
Zm00001d001864-Zm00001d001865.fasta	2	1164	441	283	283	283	2	1	1	1	0.641723	0.641723	nan	nan	nan	0	10000	
Zm00001d001865-Zm00001d001866.fasta	2	1041	471	305	305	305	2	1	1	1	0.647558	0.647558	nan	nan	nan	0	10000	
Zm00001d001866-Zm00001d001868.fasta	2	1374	882	590	590	590	2	1	1	1	0.668934	0.668934	nan	nan	nan	0	10000	
Zm00001d001868-Zm00001d001869.fasta	2	1422	1038	686	686	686	2	1	1	1	0.660886	0.660886	nan	nan	nan	0	10000	
Zm00001d001869-Zm00001d001870.fasta	2	1299	699	424	424	424	2	1	1	1	0.606581	0.606581	nan	nan	nan	0	10000	
Zm00001d001870-Zm00001d001871.fasta	2	828	516	334	334	334	2	1	1	1	0.647287	0.647287	nan	nan	nan	0	10000	
Zm00001d001871-Zm00001d001872.fasta	2	624	162	114	114	114	2	1	1	1	0.703704	0.703704	nan	nan	nan	0	10000	
Zm00001d001872-Zm00001d001873.fasta	2	381	195	126	126	126	2	1	1	1	0.646154	0.646154	nan	nan	nan	0	10000	
Zm00001d001873-Zm00001d001875.fasta	2	546	288	190	190	190	2	1	1	1	0.659722	0.659722	nan	nan	nan	0	10000	
Zm00001d001875-Zm00001d001876.fasta	2	543	321	205	205	205	2	1	1	1	0.638629	0.638629	nan	nan	nan	0	10000	
Zm00001d001876-Zm00001d001877.fasta	2	3096	405	259	259	259	2	1	1	1	0.639506	0.639506	nan	nan	nan	0	10000	
Zm00001d001877-Zm00001d001879.fasta	2	3636	1908	1226	1226	1226	2	1	1	1	0.642558	0.642558	nan	nan	nan	0	10000	
Zm00001d001879-Zm00001d001880.fasta	2	2454	348	241	241	241	2	1	1	1	0.692529	0.692529	nan	nan	nan	0	10000	
Zm00001d001880-Zm00001d001881.fasta	2	1188	324	231	231	231	2	1	1	1	0.712963	0.712963	nan	nan	nan	0	10000	
Zm00001d001881-Zm00001d001882.fasta	2	1206	399	265	265	265	2	1	1	1	0.66416	0.66416	nan	nan	nan	0	10000	
Zm00001d001882-Zm00001d001883.fasta	2	1488	426	262	262	262	2	1	1	1	0.615023	0.615023	nan	nan	nan	0	10000	
Zm00001d001883-Zm00001d001884.fasta	2	1983	1236	791	791	791	2	1	1	1	0.639968	0.639968	nan	nan	nan	0	10000	
Zm00001d001884-Zm00001d001885.fasta	2	1764	411	266	266	266	2	1	1	1	0.647202	0.647202	nan	nan	nan	0	10000	
Zm00001d001885-Zm00001d001887.fasta	2	597	429	13	13	13	2	1	1	1	0.030303	0.030303	nan	nan	nan	0	10000	
Zm00001d001887-Zm00001d001894.fasta	2	1185	558	356	356	356	2	1	1	1	0.637993	0.637993	nan	nan	nan	0	10000	
Zm00001d001894-Zm00001d001895.fasta	2	1542	990	655	655	655	2	1	1	1	0.661616	0.661616	nan	nan	nan	0	10000	
Zm00001d001895-Zm00001d001896.fasta	2	1488	810	555	555	555	2	1	1	1	0.685185	0.685185	nan	nan	nan	0	10000	
Zm00001d001896-Zm00001d001897.fasta	2	1368	720	473	473	473	2	1	1	1	0.656944	0.656944	nan	nan	nan	0	10000	
Zm00001d001897-Zm00001d001898.fasta	2	1749	1095	708	708	708	2	1	1	1	0.646575	0.646575	nan	nan	nan	0	10000	
Zm00001d001898-Zm00001d001899.fasta	2	1674	336	239	239	239	2	1	1	1	0.71131	0.71131	nan	nan	nan	0	10000	
Zm00001d001899-Zm00001d001900.fasta	2	1404	336	207	207	207	2	1	1	1	0.616071	0.616071	nan	nan	nan	0	10000	
Zm00001d001900-Zm00001d001901.fasta	2	1506	489	317	317	317	2	1	1	1	0.648262	0.648262	nan	nan	nan	0	10000	
Zm00001d001901-Zm00001d001902.fasta	2	909	423	273	273	273	2	1	1	1	0.64539	0.64539	nan	nan	nan	0	10000	
Zm00001d001902-Zm00001d001903.fasta	2	966	681	315	315	315	2	1	1	1	0.462555	0.462555	nan	nan	nan	0	10000	
Zm00001d001903-Zm00001d001904.fasta	2	939	351	229	229	229	2	1	1	1	0.652422	0.652422	nan	nan	nan	0	10000	
Zm00001d001904-Zm00001d001905.fasta	2	747	300	197	197	197	2	1	1	1	0.656667	0.656667	nan	nan	nan	0	10000	
Zm00001d001905-Zm00001d001906.fasta	2	2088	492	300	300	300	2	1	1	1	0.609756	0.609756	nan	nan	nan	0	10000	
Zm00001d001906-Zm00001d001907.fasta	2	2037	405	264	264	264	2	1	1	1	0.651852	0.651852	nan	nan	nan	0	10000	
Zm00001d001907-Zm00001d001908.fasta	2	1254	531	337	337	337	2	1	1	1	0.634652	0.634652	nan	nan	nan	0	10000	
Zm00001d001908-Zm00001d001909.fasta	2	1389	927	181	181	181	2	1	1	1	0.195254	0.195254	nan	nan	nan	0	10000	
Zm00001d001909-Zm00001d001910.fasta	2	1164	522	346	346	346	2	1	1	1	0.662835	0.662835	nan	nan	nan	0	10000	
Zm00001d001910-Zm00001d001911.fasta	2	831	480	319	319	319	2	1	1	1	0.664583	0.664583	nan	nan	nan	0	10000	
Zm00001d001911-Zm00001d001912.fasta	2	777	360	217	217	217	2	1	1	1	0.602778	0.602778	nan	nan	nan	0	10000	
Zm00001d001912-Zm00001d001913.fasta	2	585	312	206	206	206	2	1	1	1	0.660256	0.660256	nan	nan	nan	0	10000	
Zm00001d001913-Zm00001d001914.fasta	2	1212	408	280	280	280	2	1	1	1	0.686275	0.686275	nan	nan	nan	0	10000	
Zm00001d001914-Zm00001d001915.fasta	2	1275	351	230	230	230	2	1	1	1	0.655271	0.655271	nan	nan	nan	0	10000	
Zm00001d001915-Zm00001d001916.fasta	2	1176	447	293	293	293	2	1	1	1	0.655481	0.655481	nan	nan	nan	0	10000	
Zm00001d001916-Zm00001d001917.fasta	2	2967	1050	686	686	686	2	1	1	1	0.653333	0.653333	nan	nan	nan	0	10000	
Zm00001d001917-Zm00001d001918.fasta	2	3021	1461	990	990	990	2	1	1	1	0.677618	0.677618	nan	nan	nan	0	10000	
Zm00001d001918-Zm00001d001920.fasta	2	2829	1140	718	718	718	2	1	1	1	0.629825	0.629825	nan	nan	nan	0	10000	
Zm00001d001920-Zm00001d001921.fasta	2	2592	1623	1031	1031	1031	2	1	1	1	0.635243	0.635243	nan	nan	nan	0	10000	
Zm00001d001921-Zm00001d001922.fasta	2	1962	195	125	125	125	2	1	1	1	0.641026	0.641026	nan	nan	nan	0	10000	
Zm00001d001922-Zm00001d001923.fasta	2	4347	276	172	172	172	2	1	1	1	0.623188	0.623188	nan	nan	nan	0	10000	
Zm00001d001923-Zm00001d001924.fasta	2	4419	1017	675	675	675	2	1	1	1	0.663717	0.663717	nan	nan	nan	0	10000	
Zm00001d001924-Zm00001d001926.fasta	2	1089	210	130	130	130	2	1	1	1	0.619048	0.619048	nan	nan	nan	0	10000	
Zm00001d001926-Zm00001d001927.fasta	2	984	210	142	142	142	2	1	1	1	0.67619	0.67619	nan	nan	nan	0	10000	
Zm00001d001927-Zm00001d001928.fasta	2	3870	933	613	613	613	2	1	1	1	0.65702	0.65702	nan	nan	nan	0	10000	
Zm00001d001928-Zm00001d001929.fasta	2	3867	1188	781	781	781	2	1	1	1	0.657407	0.657407	nan	nan	nan	0	10000	
Zm00001d001929-Zm00001d001930.fasta	2	1281	300	198	198	198	2	1	1	1	0.66	0.66	nan	nan	nan	0	10000	
Zm00001d001930-Zm00001d001931.fasta	2	516	249	160	160	160	2	1	1	1	0.64257	0.64257	nan	nan	nan	0	10000	
Zm00001d001931-Zm00001d001932.fasta	2	957	402	279	279	279	2	1	1	1	0.69403	0.69403	nan	nan	nan	0	10000	
Zm00001d001932-Zm00001d001933.fasta	2	1122	741	485	485	485	2	1	1	1	0.654521	0.654521	nan	nan	nan	0	10000	
Zm00001d001933-Zm00001d001934.fasta	2	1164	378	242	242	242	2	1	1	1	0.640212	0.640212	nan	nan	nan	0	10000	
Zm00001d001934-Zm00001d001935.fasta	2	3408	567	389	389	389	2	1	1	1	0.686067	0.686067	nan	nan	nan	0	10000	
Zm00001d001935-Zm00001d001936.fasta	2	3531	1101	755	755	755	2	1	1	1	0.68574	0.68574	nan	nan	nan	0	10000	
Zm00001d001936-Zm00001d001937.fasta	2	1569	999	618	618	618	2	1	1	1	0.618619	0.618619	nan	nan	nan	0	10000	
Zm00001d001937-Zm00001d001939.fasta	2	1476	1035	656	656	656	2	1	1	1	0.633816	0.633816	nan	nan	nan	0	10000	
Zm00001d001939-Zm00001d001940.fasta	2	1218	264	167	167	167	2	1	1	1	0.632576	0.632576	nan	nan	nan	0	10000	
Zm00001d001940-Zm00001d001941.fasta	2	1647	264	164	164	164	2	1	1	1	0.621212	0.621212	nan	nan	nan	0	10000	
Zm00001d001941-Zm00001d001942.fasta	2	1647	189	110	110	110	2	1	1	1	0.582011	0.582011	nan	nan	nan	0	10000	
Zm00001d001942-Zm00001d001943.fasta	2	1716	189	106	106	106	2	1	1	1	0.560847	0.560847	nan	nan	nan	0	10000	
Zm00001d001943-Zm00001d001944.fasta	2	1932	1623	401	401	401	2	1	1	1	0.247073	0.247073	nan	nan	nan	0	10000	
Zm00001d001944-Zm00001d001945.fasta	2	3102	1584	1072	1072	1072	2	1	1	1	0.676768	0.676768	nan	nan	nan	0	10000	
Zm00001d001945-Zm00001d001946.fasta	2	2850	150	107	107	107	2	1	1	1	0.713333	0.713333	nan	nan	nan	0	10000	
Zm00001d001946-Zm00001d001947.fasta	2	1635	153	102	102	102	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d001947-Zm00001d001948.fasta	2	1686	912	583	583	583	2	1	1	1	0.639254	0.639254	nan	nan	nan	0	10000	
Zm00001d001948-Zm00001d001949.fasta	2	963	330	199	199	199	2	1	1	1	0.60303	0.60303	nan	nan	nan	0	10000	
Zm00001d001949-Zm00001d001951.fasta	2	429	234	145	145	145	2	1	1	1	0.619658	0.619658	nan	nan	nan	0	10000	
Zm00001d001951-Zm00001d001952.fasta	2	1449	243	152	152	152	2	1	1	1	0.625514	0.625514	nan	nan	nan	0	10000	
Zm00001d001952-Zm00001d001953.fasta	2	2922	1191	780	780	780	2	1	1	1	0.654912	0.654912	nan	nan	nan	0	10000	
Zm00001d001953-Zm00001d001957.fasta	2	2928	567	380	380	380	2	1	1	1	0.670194	0.670194	nan	nan	nan	0	10000	
Zm00001d001957-Zm00001d001959.fasta	2	1440	732	488	488	488	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d001959-Zm00001d001960.fasta	2	1605	927	616	616	616	2	1	1	1	0.664509	0.664509	nan	nan	nan	0	10000	
Zm00001d001960-Zm00001d001961.fasta	2	1224	588	368	368	368	2	1	1	1	0.62585	0.62585	nan	nan	nan	0	10000	
Zm00001d001961-Zm00001d001962.fasta	2	2067	678	462	462	462	2	1	1	1	0.681416	0.681416	nan	nan	nan	0	10000	
Zm00001d001962-Zm00001d001963.fasta	2	2037	429	303	303	303	2	1	1	1	0.706294	0.706294	nan	nan	nan	0	10000	
Zm00001d001963-Zm00001d001964.fasta	2	459	402	114	114	114	2	1	1	1	0.283582	0.283582	nan	nan	nan	0	10000	
Zm00001d001964-Zm00001d001965.fasta	2	471	126	78	78	78	2	1	1	1	0.619048	0.619048	nan	nan	nan	0	10000	
Zm00001d001965-Zm00001d001966.fasta	2	960	168	109	109	109	2	1	1	1	0.64881	0.64881	nan	nan	nan	0	10000	
Zm00001d001966-Zm00001d001967.fasta	2	960	459	296	296	296	2	1	1	1	0.64488	0.64488	nan	nan	nan	0	10000	
Zm00001d001967-Zm00001d001968.fasta	2	2685	453	301	301	301	2	1	1	1	0.664459	0.664459	nan	nan	nan	0	10000	
Zm00001d001968-Zm00001d001970.fasta	2	2778	525	349	349	349	2	1	1	1	0.664762	0.664762	nan	nan	nan	0	10000	
Zm00001d001970-Zm00001d001971.fasta	2	1353	546	361	361	361	2	1	1	1	0.661172	0.661172	nan	nan	nan	0	10000	
Zm00001d001971-Zm00001d001972.fasta	2	1275	204	145	145	145	2	1	1	1	0.710784	0.710784	nan	nan	nan	0	10000	
Zm00001d001972-Zm00001d001973.fasta	2	960	204	156	156	156	2	1	1	1	0.764706	0.764706	nan	nan	nan	0	10000	
Zm00001d001973-Zm00001d001974.fasta	2	1926	891	426	426	426	2	1	1	1	0.478114	0.478114	nan	nan	nan	0	10000	
Zm00001d001974-Zm00001d001975.fasta	2	1902	471	314	314	314	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d001975-Zm00001d001976.fasta	2	1896	513	336	336	336	2	1	1	1	0.654971	0.654971	nan	nan	nan	0	10000	
Zm00001d001976-Zm00001d001977.fasta	2	2106	1038	620	620	620	2	1	1	1	0.597303	0.597303	nan	nan	nan	0	10000	
Zm00001d001977-Zm00001d001978.fasta	2	4173	1119	761	761	761	2	1	1	1	0.680071	0.680071	nan	nan	nan	0	10000	
Zm00001d001978-Zm00001d001979.fasta	2	4131	1182	774	774	774	2	1	1	1	0.654822	0.654822	nan	nan	nan	0	10000	
Zm00001d001979-Zm00001d001980.fasta	2	1926	1224	809	809	809	2	1	1	1	0.660948	0.660948	nan	nan	nan	0	10000	
Zm00001d001980-Zm00001d001982.fasta	2	1929	576	400	400	400	2	1	1	1	0.694444	0.694444	nan	nan	nan	0	10000	
