Cluster_ID	Genes	Gene1	Gene2	Total_Divergence	Ti_Tv	dNdS	dN	dN_SE	dS	dS_Se
Cluster_0046	Zm00001d025900,Zm00001d025901	Zm00001d025901	Zm00001d025900	2.0329	1.3962	0.0890	0.2932	0.0271	3.2961	3.9448
Cluster_0047	Zm00001d025921,Zm00001d025920,Zm00001d025923,Zm00001d025922,Zm00001d025924	Zm00001d025920	Zm00001d025921	1.0562	4.8445	0.2041	0.1453	0.1065	0.7119	0.4476
Cluster_0047	Zm00001d025921,Zm00001d025920,Zm00001d025923,Zm00001d025922,Zm00001d025924	Zm00001d025923	Zm00001d025921	63.6140	4.8445	0.0061	0.6033	0.2734	99.0000	0.4476
Cluster_0047	Zm00001d025921,Zm00001d025920,Zm00001d025923,Zm00001d025922,Zm00001d025924	Zm00001d025923	Zm00001d025920	2.7022	4.8445	0.3619	0.5893	0.3068	1.6284	3.6960
Cluster_0047	Zm00001d025921,Zm00001d025920,Zm00001d025923,Zm00001d025922,Zm00001d025924	Zm00001d025922	Zm00001d025921	1.9154	4.8445	0.7219	0.5626	0.2845	0.7794	0.5222
Cluster_0047	Zm00001d025921,Zm00001d025920,Zm00001d025923,Zm00001d025922,Zm00001d025924	Zm00001d025922	Zm00001d025920	2.8290	4.8445	0.3072	0.4996	0.2871	1.6261	2.0044
Cluster_0047	Zm00001d025921,Zm00001d025920,Zm00001d025923,Zm00001d025922,Zm00001d025924	Zm00001d025922	Zm00001d025923	1.6558	4.8445	0.7220	0.4877	0.2497	0.6754	0.4879
Cluster_0047	Zm00001d025921,Zm00001d025920,Zm00001d025923,Zm00001d025922,Zm00001d025924	Zm00001d025924	Zm00001d025921	2.1598	4.8445	0.9824	0.7165	0.3175	0.7293	0.5271
Cluster_0047	Zm00001d025921,Zm00001d025920,Zm00001d025923,Zm00001d025922,Zm00001d025924	Zm00001d025924	Zm00001d025920	2.5993	4.8445	0.8833	0.8294	0.3981	0.9390	0.7155
Cluster_0047	Zm00001d025921,Zm00001d025920,Zm00001d025923,Zm00001d025922,Zm00001d025924	Zm00001d025924	Zm00001d025923	1.6174	4.8445	1.2390	0.5758	0.2791	0.4647	0.3344
Cluster_0047	Zm00001d025921,Zm00001d025920,Zm00001d025923,Zm00001d025922,Zm00001d025924	Zm00001d025924	Zm00001d025922	1.0375	4.8445	8.0081	0.4996	0.2585	0.0624	0.0903
Cluster_0048	Zm00001d026026,Zm00001d026029,Zm00001d026028	Zm00001d026029	Zm00001d026026	2.3085	0.7762	0.1767	0.4723	0.0606	2.6721	2.6402
Cluster_0048	Zm00001d026026,Zm00001d026029,Zm00001d026028	Zm00001d026028	Zm00001d026026	39.5307	0.7762	0.0053	0.5203	0.0653	99.0000	2.6402
Cluster_0048	Zm00001d026026,Zm00001d026029,Zm00001d026028	Zm00001d026028	Zm00001d026029	1.6116	0.7762	0.1211	0.3024	0.0426	2.4971	2.3645
Cluster_0049	Zm00001d026127,Zm00001d026128	Zm00001d026128	Zm00001d026127	4.1868	1.6990	0.4971	1.0670	0.0901	2.1462	0.9491
Cluster_0050	Zm00001d026133,Zm00001d026134	Zm00001d026134	Zm00001d026133	1.8197	1.5237	0.1332	0.3098	0.0212	2.3253	1.3442
Cluster_0051	Zm00001d026163,Zm00001d026162,Zm00001d026160	Zm00001d026162	Zm00001d026163	0.0315	3.0186	0.3942	0.0089	0.0052	0.0226	0.0227
Cluster_0051	Zm00001d026163,Zm00001d026162,Zm00001d026160	Zm00001d026160	Zm00001d026163	1.8718	3.0186	0.0774	0.2320	0.0302	2.9976	3.2509
Cluster_0051	Zm00001d026163,Zm00001d026162,Zm00001d026160	Zm00001d026160	Zm00001d026162	1.8889	3.0186	0.0815	0.2437	0.0312	2.9910	3.2373
Cluster_0052	Zm00001d026170,Zm00001d026169,Zm00001d026171	Zm00001d026169	Zm00001d026170	1.7777	1.4591	0.0675	0.2167	0.0233	3.2107	3.7317
Cluster_0052	Zm00001d026170,Zm00001d026169,Zm00001d026171	Zm00001d026171	Zm00001d026170	1.9503	1.4591	0.0772	0.2513	0.0257	3.2532	3.8360
Cluster_0052	Zm00001d026170,Zm00001d026169,Zm00001d026171	Zm00001d026171	Zm00001d026169	0.8559	1.4591	0.0789	0.1175	0.0162	1.4897	0.9139
Cluster_0053	Zm00001d026177,Zm00001d026178	Zm00001d026178	Zm00001d026177	2.5921	1.3935	0.1564	0.4563	0.0352	2.9180	1.9505
Cluster_0054	Zm00001d026184,Zm00001d026191,Zm00001d026182	Zm00001d026191	Zm00001d026184	3.2659	0.9963	0.2682	0.7300	0.0652	2.7218	1.7351
Cluster_0054	Zm00001d026184,Zm00001d026191,Zm00001d026182	Zm00001d026182	Zm00001d026184	1.9096	0.9963	0.1754	0.3482	0.0351	1.9853	0.6804
Cluster_0054	Zm00001d026184,Zm00001d026191,Zm00001d026182	Zm00001d026182	Zm00001d026191	3.2729	0.9963	0.2160	0.7052	0.0625	3.2651	3.8661
Cluster_0055	Zm00001d026204,Zm00001d026203,Zm00001d026197	Zm00001d026203	Zm00001d026204	0.1401	1.2360	0.2625	0.0344	0.0068	0.1312	0.0385
Cluster_0055	Zm00001d026204,Zm00001d026203,Zm00001d026197	Zm00001d026197	Zm00001d026204	3.0452	1.2360	0.1512	0.5531	0.0377	3.6577	4.9977
Cluster_0055	Zm00001d026204,Zm00001d026203,Zm00001d026197	Zm00001d026197	Zm00001d026203	3.0220	1.2360	0.1471	0.5389	0.0368	3.6634	5.0163
Cluster_0056	Zm00001d026221,Zm00001d026220	Zm00001d026220	Zm00001d026221	2.8385	1.5043	0.1382	0.4862	0.0372	3.5172	4.5576
Cluster_0057	Zm00001d026226,Zm00001d026225	Zm00001d026225	Zm00001d026226	0.2704	5.5692	0.2219	0.0556	0.0212	0.2505	0.1077
Cluster_0058	Zm00001d026235,Zm00001d026236	Zm00001d026236	Zm00001d026235	4.7789	1.4589	0.3359	1.0438	0.1514	3.1080	3.4911
Cluster_0059	Zm00001d026251,Zm00001d026250	Zm00001d026250	Zm00001d026251	1.8440	1.1591	0.1015	0.3316	0.0256	3.2662	3.8686
Cluster_0060	Zm00001d026319,Zm00001d026313	Zm00001d026313	Zm00001d026319	5.8830	0.1989	0.8490	1.8670	1.7629	2.1991	0.9582
Cluster_0061	Zm00001d026339,Zm00001d026341	Zm00001d026341	Zm00001d026339	3.7774	1.4249	0.5343	1.0133	0.1242	1.8966	0.5816
Cluster_0062	Zm00001d026354,Zm00001d026353	Zm00001d026353	Zm00001d026354	3.6963	1.0885	0.5917	1.0599	0.1365	1.7912	0.5868
Cluster_0063	Zm00001d026369,Zm00001d026371,Zm00001d026370	Zm00001d026371	Zm00001d026369	1.1345	1.7374	0.1237	0.2066	0.0169	1.6709	0.8708
Cluster_0063	Zm00001d026369,Zm00001d026371,Zm00001d026370	Zm00001d026370	Zm00001d026369	0.7160	1.7374	0.1402	0.1325	0.0131	0.9451	0.1663
Cluster_0063	Zm00001d026369,Zm00001d026371,Zm00001d026370	Zm00001d026370	Zm00001d026371	0.9529	1.7374	0.1530	0.1884	0.0160	1.2313	0.2911
Cluster_0064	Zm00001d026382,Zm00001d026383	Zm00001d026383	Zm00001d026382	3.0588	1.7789	0.2423	0.5976	0.0295	2.4668	0.5960
Cluster_0065	Zm00001d023247,Zm00001d023248	Zm00001d023248	Zm00001d023247	2.9365	1.1640	0.1200	0.4698	0.0274	3.9161	5.9243
Cluster_0066	Zm00001d026408,Zm00001d026411	Zm00001d026411	Zm00001d026408	-0.0000	4.6000	99.0000	-0.0000	0.0000	-0.0000	0.0000
Cluster_0067	Zm00001d026413,Zm00001d026406	Zm00001d026406	Zm00001d026413	1.3601	1.9093	0.4047	0.3384	0.0588	0.8361	0.2473
Cluster_0068	Zm00001d026445,Zm00001d026446	Zm00001d026446	Zm00001d026445	0.6948	1.3763	0.7195	0.2126	0.0256	0.2955	0.0593
Cluster_0069	Zm00001d026454,Zm00001d026457	Zm00001d026457	Zm00001d026454	2.5726	1.5961	0.1871	0.5135	0.0666	2.7448	2.7650
Cluster_0070	Zm00001d026473,Zm00001d026474	Zm00001d026474	Zm00001d026473	4.3471	1.1681	0.2199	0.7870	0.0735	3.5786	4.7449
Cluster_0071	Zm00001d026483,Zm00001d026485	Zm00001d026485	Zm00001d026483	5.4875	1.3638	0.2555	1.1089	0.0657	4.3395	7.8387
Cluster_0072	Zm00001d026485,Zm00001d026484	Zm00001d026484	Zm00001d026485	4.8308	1.1530	0.2960	1.0812	0.1022	3.6522	4.9795
Cluster_0073	Zm00001d026488,Zm00001d026489	Zm00001d026489	Zm00001d026488	2.1013	1.2750	0.0839	0.3071	0.0209	3.6583	4.9996
Cluster_0074	Zm00001d026493,Zm00001d026494	Zm00001d026494	Zm00001d026493	3.2925	0.4617	0.3126	0.7392	0.0747	2.3646	1.0082
Cluster_0075	Zm00001d026522,Zm00001d026528	Zm00001d026528	Zm00001d026522	4.9914	1.0065	0.2636	0.9909	0.0894	3.7591	5.3421
Cluster_0076	Zm00001d023254,Zm00001d023257	Zm00001d023257	Zm00001d023254	0.0468	5.0275	0.1138	0.0055	0.0025	0.0485	0.0136
Cluster_0077	Zm00001d023673,Zm00001d023677	Zm00001d023677	Zm00001d023673	0.1550	4.8022	0.1025	0.0220	0.0054	0.2143	0.0455
Cluster_0078	Zm00001d026551,Zm00001d026553	Zm00001d026553	Zm00001d026551	4.7337	0.7984	0.3342	1.0532	0.1508	3.1510	3.5899
Cluster_0079	Zm00001d026557,Zm00001d026558	Zm00001d026558	Zm00001d026557	-0.0000	4.6000	99.0000	-0.0000	0.0000	-0.0000	0.0000
Cluster_0080	Zm00001d026569,Zm00001d026568	Zm00001d026568	Zm00001d026569	5.4018	1.3333	0.2496	1.0477	0.0707	4.1977	7.1362
Cluster_0081	Zm00001d026568,Zm00001d026572	Zm00001d026572	Zm00001d026568	5.6434	1.5991	0.2572	1.0496	0.0819	4.0801	6.6021
Cluster_0082	Zm00001d026588,Zm00001d026589	Zm00001d026589	Zm00001d026588	0.4224	2.8885	0.4019	0.0968	0.0237	0.2407	0.0608
Cluster_0083	Zm00001d026663,Zm00001d026661	Zm00001d026661	Zm00001d026663	0.5076	1.2385	0.1970	0.1104	0.0143	0.5604	0.1207
Cluster_0084	Zm00001d023698,Zm00001d023695	Zm00001d023695	Zm00001d023698	1.0006	2.1250	0.2169	0.1706	0.0162	0.7869	0.1091
Cluster_0085	Zm00001d023264,Zm00001d023266	Zm00001d023266	Zm00001d023264	0.2875	1.0060	0.6073	0.0807	0.0183	0.1328	0.0380
Cluster_0086	Zm00001d023265,Zm00001d023267	Zm00001d023267	Zm00001d023265	0.1677	2.7868	0.9926	0.0558	0.0052	0.0562	0.0085
Cluster_0087	Zm00001d023701,Zm00001d023702	Zm00001d023702	Zm00001d023701	4.2803	0.9305	0.3059	0.9475	0.1232	3.0977	3.4680
Cluster_0088	Zm00001d023705,Zm00001d023704	Zm00001d023704	Zm00001d023705	4.8042	1.1350	0.3162	1.1141	0.1085	3.5240	4.5778
Cluster_0089	Zm00001d023721,Zm00001d023722,Zm00001d023723,Zm00001d023728	Zm00001d023722	Zm00001d023721	0.2679	1.1244	0.4619	0.0717	0.0090	0.1552	0.0273
Cluster_0089	Zm00001d023721,Zm00001d023722,Zm00001d023723,Zm00001d023728	Zm00001d023723	Zm00001d023721	0.2111	1.1244	0.4806	0.0571	0.0080	0.1187	0.0228
Cluster_0089	Zm00001d023721,Zm00001d023722,Zm00001d023723,Zm00001d023728	Zm00001d023723	Zm00001d023722	0.1590	1.1244	0.6374	0.0472	0.0072	0.0741	0.0176
Cluster_0089	Zm00001d023721,Zm00001d023722,Zm00001d023723,Zm00001d023728	Zm00001d023728	Zm00001d023721	0.2022	1.1244	0.5740	0.0581	0.0080	0.1013	0.0208
Cluster_0089	Zm00001d023721,Zm00001d023722,Zm00001d023723,Zm00001d023728	Zm00001d023728	Zm00001d023722	0.1563	1.1244	0.6183	0.0460	0.0071	0.0745	0.0177
Cluster_0089	Zm00001d023721,Zm00001d023722,Zm00001d023723,Zm00001d023728	Zm00001d023728	Zm00001d023723	0.0174	1.1244	0.2069	0.0032	0.0018	0.0153	0.0077
Cluster_0090	Zm00001d023769,Zm00001d023768	Zm00001d023768	Zm00001d023769	1.1699	2.1959	0.1034	0.2078	0.0159	2.0108	0.6234
Cluster_0091	Zm00001d023282,Zm00001d023287,Zm00001d023284	Zm00001d023287	Zm00001d023282	2.5167	1.1633	0.1099	0.3849	0.0309	3.5019	4.5121
Cluster_0091	Zm00001d023282,Zm00001d023287,Zm00001d023284	Zm00001d023284	Zm00001d023282	2.4452	1.1633	0.1046	0.3652	0.0297	3.4926	4.4849
Cluster_0091	Zm00001d023282,Zm00001d023287,Zm00001d023284	Zm00001d023284	Zm00001d023287	0.1358	1.1633	0.4946	0.0387	0.0081	0.0782	0.0266
Cluster_0092	Zm00001d023799,Zm00001d023800	Zm00001d023800	Zm00001d023799	-0.0000	4.6000	99.0000	-0.0000	0.0000	-0.0000	0.0000
Cluster_0093	Zm00001d023285,Zm00001d023288,Zm00001d023286,Zm00001d023289	Zm00001d023288	Zm00001d023285	0.0981	1.2791	0.7283	0.0307	0.0117	0.0422	0.0304
Cluster_0093	Zm00001d023285,Zm00001d023288,Zm00001d023286,Zm00001d023289	Zm00001d023286	Zm00001d023285	3.2737	1.2791	0.6237	1.0006	0.1323	1.6043	0.6176
Cluster_0093	Zm00001d023285,Zm00001d023288,Zm00001d023286,Zm00001d023289	Zm00001d023286	Zm00001d023288	3.2082	1.2791	0.5823	0.9663	0.1263	1.6597	0.6650
Cluster_0093	Zm00001d023285,Zm00001d023288,Zm00001d023286,Zm00001d023289	Zm00001d023289	Zm00001d023285	3.1921	1.2791	0.7056	1.0012	0.1324	1.4191	0.4899
Cluster_0093	Zm00001d023285,Zm00001d023288,Zm00001d023286,Zm00001d023289	Zm00001d023289	Zm00001d023288	3.1211	1.2791	0.6621	0.9669	0.1265	1.4603	0.5182
Cluster_0093	Zm00001d023285,Zm00001d023288,Zm00001d023286,Zm00001d023289	Zm00001d023289	Zm00001d023286	0.0109	1.2791	0.0000	-0.0000	0.0000	0.0272	0.0276
Cluster_0094	Zm00001d023841,Zm00001d023840	Zm00001d023840	Zm00001d023841	5.4064	1.1504	0.2494	1.0785	0.0652	4.3253	7.7650
Cluster_0095	Zm00001d023303,Zm00001d023304	Zm00001d023304	Zm00001d023303	0.4066	3.4689	0.7040	0.1208	0.0080	0.1716	0.0162
Cluster_0096	Zm00001d023872,Zm00001d023869,Zm00001d023870,Zm00001d023873	Zm00001d023869	Zm00001d023872	0.5823	3.7450	0.0604	0.0696	0.0166	1.1520	1.0986
Cluster_0096	Zm00001d023872,Zm00001d023869,Zm00001d023870,Zm00001d023873	Zm00001d023870	Zm00001d023872	1.9731	3.7450	0.1038	0.3015	0.0398	2.9050	10.0982
Cluster_0096	Zm00001d023872,Zm00001d023869,Zm00001d023870,Zm00001d023873	Zm00001d023870	Zm00001d023869	1.2138	3.7450	0.1623	0.2639	0.0357	1.6259	0.7340
Cluster_0096	Zm00001d023872,Zm00001d023869,Zm00001d023870,Zm00001d023873	Zm00001d023873	Zm00001d023872	1.8571	3.7450	0.1004	0.2802	0.0379	2.7906	2.8469
Cluster_0096	Zm00001d023872,Zm00001d023869,Zm00001d023870,Zm00001d023873	Zm00001d023873	Zm00001d023869	1.4012	3.7450	0.0881	0.2272	0.0325	2.5802	2.4911
Cluster_0096	Zm00001d023872,Zm00001d023869,Zm00001d023870,Zm00001d023873	Zm00001d023873	Zm00001d023870	0.3160	3.7450	0.0990	0.0500	0.0140	0.5050	0.1762
Cluster_0097	Zm00001d023906,Zm00001d023903,Zm00001d023905,Zm00001d023907	Zm00001d023903	Zm00001d023906	-0.0000	3.4714	99.0000	-0.0000	0.0000	-0.0000	0.0000
Cluster_0097	Zm00001d023906,Zm00001d023903,Zm00001d023905,Zm00001d023907	Zm00001d023905	Zm00001d023906	-0.0000	3.4714	99.0000	-0.0000	0.0000	-0.0000	0.0000
Cluster_0097	Zm00001d023906,Zm00001d023903,Zm00001d023905,Zm00001d023907	Zm00001d023905	Zm00001d023903	-0.0000	3.4714	99.0000	-0.0000	0.0000	-0.0000	0.0000
Cluster_0097	Zm00001d023906,Zm00001d023903,Zm00001d023905,Zm00001d023907	Zm00001d023907	Zm00001d023906	2.9869	3.4714	0.3449	0.6511	0.0523	1.8874	1.0604
Cluster_0097	Zm00001d023906,Zm00001d023903,Zm00001d023905,Zm00001d023907	Zm00001d023907	Zm00001d023903	2.9869	3.4714	0.3449	0.6511	0.0523	1.8874	1.0604
Cluster_0097	Zm00001d023906,Zm00001d023903,Zm00001d023905,Zm00001d023907	Zm00001d023907	Zm00001d023905	2.9869	3.4714	0.3449	0.6511	0.0523	1.8874	1.0604
Cluster_0098	Zm00001d023908,Zm00001d023904	Zm00001d023904	Zm00001d023908	0.6680	0.8493	0.5637	0.1875	0.0206	0.3327	0.0529
Cluster_0099	Zm00001d023313,Zm00001d023314	Zm00001d023314	Zm00001d023313	3.4665	1.2942	0.1435	0.6051	0.0284	4.2158	7.2222
Cluster_0100	Zm00001d023932,Zm00001d023931	Zm00001d023931	Zm00001d023932	48.2107	1.3075	0.0093	0.9226	0.1177	99.0000	0.0000
Cluster_0101	Zm00001d023941,Zm00001d023939	Zm00001d023939	Zm00001d023941	2.6660	1.9952	0.0845	0.3385	0.0204	4.0075	6.2927
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023320	Zm00001d023325	0.1186	3.2836	0.8054	0.0370	0.0062	0.0460	0.0113
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023321	Zm00001d023325	0.8843	3.2836	0.9538	0.2909	0.0200	0.3050	0.0350
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023321	Zm00001d023320	0.7563	3.2836	0.9510	0.2486	0.0180	0.2614	0.0311
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023329	Zm00001d023325	0.4166	3.2836	0.5735	0.1153	0.0114	0.2010	0.0267
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023329	Zm00001d023320	0.3548	3.2836	0.5405	0.0958	0.0104	0.1773	0.0248
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023329	Zm00001d023321	0.9497	3.2836	0.8946	0.3068	0.0207	0.3429	0.0379
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023330	Zm00001d023325	0.3875	3.2836	0.6122	0.1101	0.0111	0.1798	0.0253
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023330	Zm00001d023320	0.3245	3.2836	0.5081	0.0855	0.0097	0.1684	0.0243
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023330	Zm00001d023321	0.9543	3.2836	0.7437	0.2912	0.0199	0.3915	0.0440
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023330	Zm00001d023329	0.2876	3.2836	0.5438	0.0781	0.0092	0.1437	0.0221
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023318	Zm00001d023325	0.1277	3.2836	1.1662	0.0443	0.0068	0.0380	0.0103
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023318	Zm00001d023320	0.0685	3.2836	0.9010	0.0222	0.0048	0.0246	0.0082
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023318	Zm00001d023321	0.7968	3.2836	0.9593	0.2626	0.0186	0.2737	0.0323
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023318	Zm00001d023329	0.3482	3.2836	0.5559	0.0953	0.0103	0.1714	0.0242
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023318	Zm00001d023330	0.3255	3.2836	0.5710	0.0902	0.0100	0.1580	0.0235
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023317	Zm00001d023325	0.1509	3.2836	1.0058	0.0504	0.0073	0.0501	0.0119
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023317	Zm00001d023320	0.0866	3.2836	1.0948	0.0296	0.0055	0.0270	0.0086
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023317	Zm00001d023321	0.7719	3.2836	0.9560	0.2541	0.0182	0.2658	0.0317
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023317	Zm00001d023329	0.3576	3.2836	0.5117	0.0946	0.0102	0.1849	0.0256
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023317	Zm00001d023330	0.3321	3.2836	0.5161	0.0883	0.0098	0.1711	0.0248
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023317	Zm00001d023318	0.0843	3.2836	1.2007	0.0294	0.0055	0.0245	0.0083
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023323	Zm00001d023325	0.1393	3.2836	1.1470	0.0481	0.0071	0.0420	0.0108
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023323	Zm00001d023320	0.0914	3.2836	0.6899	0.0271	0.0053	0.0393	0.0105
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023323	Zm00001d023321	0.7980	3.2836	0.8959	0.2579	0.0184	0.2878	0.0335
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023323	Zm00001d023329	0.3437	3.2836	0.5477	0.0934	0.0102	0.1705	0.0242
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023323	Zm00001d023330	0.3146	3.2836	0.6063	0.0891	0.0099	0.1470	0.0223
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023323	Zm00001d023318	0.0844	3.2836	0.8625	0.0270	0.0053	0.0312	0.0093
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023323	Zm00001d023317	0.0798	3.2836	1.2155	0.0280	0.0054	0.0230	0.0080
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023322	Zm00001d023325	0.1744	3.2836	1.0488	0.0589	0.0079	0.0561	0.0126
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023322	Zm00001d023320	0.0933	3.2836	0.8979	0.0302	0.0056	0.0336	0.0096
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023322	Zm00001d023321	0.8046	3.2836	0.9035	0.2606	0.0186	0.2885	0.0336
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023322	Zm00001d023329	0.3945	3.2836	0.5224	0.1051	0.0109	0.2012	0.0270
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023322	Zm00001d023330	0.3501	3.2836	0.5305	0.0941	0.0102	0.1773	0.0253
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023322	Zm00001d023318	0.1093	3.2836	0.8900	0.0353	0.0060	0.0396	0.0105
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023322	Zm00001d023317	0.1093	3.2836	1.4763	0.0400	0.0064	0.0271	0.0086
Cluster_0102	Zm00001d023325,Zm00001d023320,Zm00001d023321,Zm00001d023329,Zm00001d023330,Zm00001d023318,Zm00001d023317,Zm00001d023323,Zm00001d023322	Zm00001d023322	Zm00001d023323	0.1163	3.2836	0.8480	0.0369	0.0062	0.0435	0.0110
Cluster_0103	Zm00001d023327,Zm00001d023326	Zm00001d023326	Zm00001d023327	0.0474	1.1794	0.7256	0.0145	0.0020	0.0200	0.0043
