#compute -i *.fasta 
#Sat Jun 24 21:37:00 2017

locus	nsam	nsites	nsites_ug	S	Singletons	NMut	nhap	hapdiv	WallsB	WallsQ	ThetaW	ThetaPi	TajD	FuLiDStar	FuLiFStar	Rmin	rho87
Zm00001d002400-Zm00001d002397.fasta	0	519	519	0	0	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	
Zm00001d002400-Zm00001d002398.fasta	2	711	447	278	278	278	2	1	1	1	0.621924	0.621924	nan	nan	nan	0	10000	
Zm00001d002400-Zm00001d002401.fasta	2	711	447	278	278	278	2	1	1	1	0.621924	0.621924	nan	nan	nan	0	10000	
Zm00001d002402-Zm00001d002399.fasta	2	1092	756	79	79	79	2	1	1	1	0.104497	0.104497	nan	nan	nan	0	10000	
Zm00001d002409-Zm00001d002410.fasta	2	1017	759	459	459	459	2	1	1	1	0.604743	0.604743	nan	nan	nan	0	10000	
Zm00001d002409-Zm00001d002412.fasta	2	1062	777	474	474	474	2	1	1	1	0.610039	0.610039	nan	nan	nan	0	10000	
Zm00001d002412-Zm00001d002410.fasta	2	909	822	293	293	293	2	1	1	1	0.356448	0.356448	nan	nan	nan	0	10000	
Zm00001d002431-Zm00001d002430.fasta	2	555	294	201	201	201	2	1	1	1	0.683673	0.683673	nan	nan	nan	0	10000	
Zm00001d002435-Zm00001d002434.fasta	2	999	990	161	161	161	2	1	1	1	0.162626	0.162626	nan	nan	nan	0	10000	
Zm00001d002436-Zm00001d002434.fasta	2	1035	954	263	263	263	2	1	1	1	0.275681	0.275681	nan	nan	nan	0	10000	
Zm00001d002436-Zm00001d002435.fasta	2	999	981	244	244	244	2	1	1	1	0.248726	0.248726	nan	nan	nan	0	10000	
Zm00001d002447-Zm00001d002446.fasta	2	2610	2163	1068	1068	1068	2	1	1	1	0.493759	0.493759	nan	nan	nan	0	10000	
Zm00001d002474-Zm00001d002473.fasta	2	1539	1410	122	122	122	2	1	1	1	0.0865248	0.0865248	nan	nan	nan	0	10000	
Zm00001d002476-Zm00001d002482.fasta	2	1281	831	458	458	458	2	1	1	1	0.551143	0.551143	nan	nan	nan	0	10000	
Zm00001d002507-Zm00001d002508.fasta	2	510	159	104	104	104	2	1	1	1	0.654088	0.654088	nan	nan	nan	0	10000	
Zm00001d002515-Zm00001d002514.fasta	2	1197	1071	478	478	478	2	1	1	1	0.446312	0.446312	nan	nan	nan	0	10000	
Zm00001d002520-Zm00001d002521.fasta	2	303	261	79	79	79	2	1	1	1	0.302682	0.302682	nan	nan	nan	0	10000	
Zm00001d002522-Zm00001d002520.fasta	2	312	297	95	95	95	2	1	1	1	0.319865	0.319865	nan	nan	nan	0	10000	
Zm00001d002522-Zm00001d002521.fasta	2	312	255	82	82	82	2	1	1	1	0.321569	0.321569	nan	nan	nan	0	10000	
Zm00001d002523-Zm00001d002520.fasta	2	405	285	124	124	124	2	1	1	1	0.435088	0.435088	nan	nan	nan	0	10000	
Zm00001d002523-Zm00001d002521.fasta	2	387	261	113	113	113	2	1	1	1	0.43295	0.43295	nan	nan	nan	0	10000	
Zm00001d002523-Zm00001d002522.fasta	2	402	291	140	140	140	2	1	1	1	0.4811	0.4811	nan	nan	nan	0	10000	
Zm00001d002530-Zm00001d002520.fasta	2	456	303	155	155	155	2	1	1	1	0.511551	0.511551	nan	nan	nan	0	10000	
Zm00001d002530-Zm00001d002521.fasta	2	480	237	109	109	109	2	1	1	1	0.459916	0.459916	nan	nan	nan	0	10000	
Zm00001d002530-Zm00001d002522.fasta	2	456	306	156	156	156	2	1	1	1	0.509804	0.509804	nan	nan	nan	0	10000	
Zm00001d002530-Zm00001d002523.fasta	2	498	345	165	165	165	2	1	1	1	0.478261	0.478261	nan	nan	nan	0	10000	
Zm00001d002543-Zm00001d002546.fasta	2	312	312	20	20	20	2	1	1	1	0.0641026	0.0641026	nan	nan	nan	0	10000	
Zm00001d002553-Zm00001d002551.fasta	2	3780	1059	77	77	77	2	1	1	1	0.0727101	0.0727101	nan	nan	nan	0	10000	
Zm00001d002557-Zm00001d002556.fasta	2	360	318	83	83	83	2	1	1	1	0.261006	0.261006	nan	nan	nan	0	10000	
Zm00001d002572-Zm00001d002570.fasta	2	975	480	98	98	98	2	1	1	1	0.204167	0.204167	nan	nan	nan	0	10000	
Zm00001d002576-Zm00001d002568.fasta	2	666	441	210	210	210	2	1	1	1	0.47619	0.47619	nan	nan	nan	0	10000	
Zm00001d002618-Zm00001d002620.fasta	2	741	567	259	259	259	2	1	1	1	0.45679	0.45679	nan	nan	nan	0	10000	
Zm00001d002629-Zm00001d002626.fasta	2	1575	1434	471	471	471	2	1	1	1	0.328452	0.328452	nan	nan	nan	0	10000	
Zm00001d002631-Zm00001d002625.fasta	2	1968	1734	819	819	819	2	1	1	1	0.472318	0.472318	nan	nan	nan	0	10000	
Zm00001d002698-Zm00001d002699.fasta	2	2295	2187	572	572	572	2	1	1	1	0.261545	0.261545	nan	nan	nan	0	10000	
Zm00001d002708-Zm00001d002705.fasta	2	3135	2976	460	460	460	2	1	1	1	0.15457	0.15457	nan	nan	nan	0	10000	
Zm00001d002727-Zm00001d002729.fasta	2	789	591	251	251	251	2	1	1	1	0.424704	0.424704	nan	nan	nan	0	10000	
Zm00001d002728-Zm00001d002727.fasta	2	723	459	56	56	56	2	1	1	1	0.122004	0.122004	nan	nan	nan	0	10000	
Zm00001d002728-Zm00001d002729.fasta	2	870	378	210	210	210	2	1	1	1	0.555556	0.555556	nan	nan	nan	0	10000	
Zm00001d002732-Zm00001d002731.fasta	2	1710	915	530	530	530	2	1	1	1	0.579235	0.579235	nan	nan	nan	0	10000	
Zm00001d002744-Zm00001d002748.fasta	2	690	426	159	159	159	2	1	1	1	0.373239	0.373239	nan	nan	nan	0	10000	
Zm00001d002747-Zm00001d002744.fasta	2	777	645	251	251	251	2	1	1	1	0.389147	0.389147	nan	nan	nan	0	10000	
Zm00001d002747-Zm00001d002748.fasta	2	789	423	179	179	179	2	1	1	1	0.423168	0.423168	nan	nan	nan	0	10000	
Zm00001d002760-Zm00001d002761.fasta	2	1107	912	226	226	226	2	1	1	1	0.247807	0.247807	nan	nan	nan	0	10000	
Zm00001d002760-Zm00001d002762.fasta	2	1140	771	372	372	372	2	1	1	1	0.48249	0.48249	nan	nan	nan	0	10000	
Zm00001d002761-Zm00001d002762.fasta	2	1029	759	388	388	388	2	1	1	1	0.511199	0.511199	nan	nan	nan	0	10000	
Zm00001d002814-Zm00001d002812.fasta	2	1350	1086	492	492	492	2	1	1	1	0.453039	0.453039	nan	nan	nan	0	10000	
Zm00001d002847-Zm00001d002845.fasta	2	945	174	65	65	65	2	1	1	1	0.373563	0.373563	nan	nan	nan	0	10000	
Zm00001d002848-Zm00001d002845.fasta	2	960	174	59	59	59	2	1	1	1	0.33908	0.33908	nan	nan	nan	0	10000	
Zm00001d002848-Zm00001d002847.fasta	2	972	933	240	240	240	2	1	1	1	0.257235	0.257235	nan	nan	nan	0	10000	
Zm00001d002886-Zm00001d002879.fasta	2	690	264	177	177	177	2	1	1	1	0.670455	0.670455	nan	nan	nan	0	10000	
Zm00001d002886-Zm00001d002887.fasta	0	669	669	0	0	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	
Zm00001d002887-Zm00001d002879.fasta	2	690	264	177	177	177	2	1	1	1	0.670455	0.670455	nan	nan	nan	0	10000	
Zm00001d002893-Zm00001d002888.fasta	2	1167	1095	296	296	296	2	1	1	1	0.27032	0.27032	nan	nan	nan	0	10000	
Zm00001d002897-Zm00001d002898.fasta	2	1095	1068	129	129	129	2	1	1	1	0.120787	0.120787	nan	nan	nan	0	10000	
Zm00001d002897-Zm00001d002899.fasta	2	1125	984	368	368	368	2	1	1	1	0.373984	0.373984	nan	nan	nan	0	10000	
Zm00001d002897-Zm00001d002901.fasta	2	1104	1026	359	359	359	2	1	1	1	0.349903	0.349903	nan	nan	nan	0	10000	
Zm00001d002898-Zm00001d002899.fasta	2	1098	984	374	374	374	2	1	1	1	0.380081	0.380081	nan	nan	nan	0	10000	
Zm00001d002898-Zm00001d002901.fasta	2	1077	1026	355	355	355	2	1	1	1	0.346004	0.346004	nan	nan	nan	0	10000	
Zm00001d002901-Zm00001d002899.fasta	2	1086	963	344	344	344	2	1	1	1	0.357217	0.357217	nan	nan	nan	0	10000	
Zm00001d002902-Zm00001d002897.fasta	2	1095	813	313	313	313	2	1	1	1	0.384994	0.384994	nan	nan	nan	0	10000	
Zm00001d002902-Zm00001d002898.fasta	2	1068	813	306	306	306	2	1	1	1	0.376384	0.376384	nan	nan	nan	0	10000	
Zm00001d002902-Zm00001d002899.fasta	2	1062	765	276	276	276	2	1	1	1	0.360784	0.360784	nan	nan	nan	0	10000	
Zm00001d002902-Zm00001d002901.fasta	2	1062	786	270	270	270	2	1	1	1	0.343511	0.343511	nan	nan	nan	0	10000	
Zm00001d002905-Zm00001d002906.fasta	2	2205	492	299	299	299	2	1	1	1	0.607724	0.607724	nan	nan	nan	0	10000	
Zm00001d002912-Zm00001d002916.fasta	2	729	720	6	6	6	2	1	1	1	0.00833333	0.00833333	nan	nan	nan	0	10000	
Zm00001d002915-Zm00001d002907.fasta	2	459	288	6	6	6	2	1	1	1	0.0208333	0.0208333	nan	nan	nan	0	10000	
Zm00001d002959-Zm00001d002958.fasta	2	738	651	231	231	231	2	1	1	1	0.354839	0.354839	nan	nan	nan	0	10000	
Zm00001d002962-Zm00001d002964.fasta	2	1137	600	412	412	412	2	1	1	1	0.686667	0.686667	nan	nan	nan	0	10000	
Zm00001d002967-Zm00001d002968.fasta	2	1962	1320	855	855	855	2	1	1	1	0.647727	0.647727	nan	nan	nan	0	10000	
Zm00001d002974-Zm00001d002972.fasta	2	2211	2166	652	652	652	2	1	1	1	0.301016	0.301016	nan	nan	nan	0	10000	
Zm00001d003016-Zm00001d003015.fasta	2	2370	2148	422	422	422	2	1	1	1	0.196462	0.196462	nan	nan	nan	0	10000	
Zm00001d003019-Zm00001d003021.fasta	2	3924	2250	275	275	275	2	1	1	1	0.122222	0.122222	nan	nan	nan	0	10000	
Zm00001d003019-Zm00001d003023.fasta	2	3924	2250	273	273	273	2	1	1	1	0.121333	0.121333	nan	nan	nan	0	10000	
Zm00001d003020-Zm00001d003022.fasta	0	336	336	0	0	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	
Zm00001d003020-Zm00001d003024.fasta	2	357	336	2	2	2	2	1	1	1	0.00595238	0.00595238	nan	nan	2	0	10000	
Zm00001d003021-Zm00001d003023.fasta	2	2283	2283	10	10	10	2	1	1	1	0.0043802	0.0043802	nan	nan	nan	0	10000	
Zm00001d003022-Zm00001d003024.fasta	2	357	336	2	2	2	2	1	1	1	0.00595238	0.00595238	nan	nan	2	0	10000	
Zm00001d003045-Zm00001d003044.fasta	2	1512	1344	126	126	126	2	1	1	1	0.09375	0.09375	nan	nan	nan	0	10000	
Zm00001d003045-Zm00001d003046.fasta	2	1545	1353	125	125	125	2	1	1	1	0.0923873	0.0923873	nan	nan	nan	0	10000	
Zm00001d003046-Zm00001d003044.fasta	2	1584	1458	189	189	189	2	1	1	1	0.12963	0.12963	nan	nan	nan	0	10000	
Zm00001d003047-Zm00001d003050.fasta	2	3318	1680	905	905	905	2	1	1	1	0.53869	0.53869	nan	nan	nan	0	10000	
Zm00001d003058-Zm00001d003053.fasta	2	1197	714	406	406	406	2	1	1	1	0.568627	0.568627	nan	nan	nan	0	10000	
Zm00001d003058-Zm00001d003059.fasta	2	1119	1113	153	153	153	2	1	1	1	0.137466	0.137466	nan	nan	nan	0	10000	
Zm00001d003059-Zm00001d003053.fasta	2	1200	717	403	403	403	2	1	1	1	0.562064	0.562064	nan	nan	nan	0	10000	
Zm00001d003066-Zm00001d003067.fasta	2	1419	858	103	103	103	2	1	1	1	0.120047	0.120047	nan	nan	nan	0	10000	
Zm00001d003070-Zm00001d003069.fasta	2	2151	2049	746	746	746	2	1	1	1	0.36408	0.36408	nan	nan	nan	0	10000	
Zm00001d003072-Zm00001d003069.fasta	2	2610	1716	1025	1025	1025	2	1	1	1	0.597319	0.597319	nan	nan	nan	0	10000	
Zm00001d003072-Zm00001d003070.fasta	2	2529	1773	1089	1089	1089	2	1	1	1	0.614213	0.614213	nan	nan	nan	0	10000	
Zm00001d003140-Zm00001d003142.fasta	2	1632	1521	400	400	400	2	1	1	1	0.262985	0.262985	nan	nan	nan	0	10000	
Zm00001d003140-Zm00001d003144.fasta	2	1653	1596	401	401	401	2	1	1	1	0.251253	0.251253	nan	nan	nan	0	10000	
Zm00001d003142-Zm00001d003144.fasta	2	1632	1518	380	380	380	2	1	1	1	0.250329	0.250329	nan	nan	nan	0	10000	
Zm00001d003150-Zm00001d003154.fasta	2	288	144	98	98	98	2	1	1	1	0.680556	0.680556	nan	nan	nan	0	10000	
Zm00001d003151-Zm00001d003155.fasta	2	1017	1017	2	2	2	2	1	1	1	0.00196657	0.00196657	nan	nan	2	0	10000	
Zm00001d003173-Zm00001d003174.fasta	2	1146	885	114	114	114	2	1	1	1	0.128814	0.128814	nan	nan	nan	0	10000	
Zm00001d003184-Zm00001d003183.fasta	2	1185	1005	49	49	49	2	1	1	1	0.0487562	0.0487562	nan	nan	nan	0	10000	
Zm00001d003184-Zm00001d003186.fasta	2	1182	1005	280	280	280	2	1	1	1	0.278607	0.278607	nan	nan	nan	0	10000	
Zm00001d003185-Zm00001d003183.fasta	2	2100	1122	256	256	256	2	1	1	1	0.228164	0.228164	nan	nan	nan	0	10000	
Zm00001d003185-Zm00001d003184.fasta	2	2118	1008	224	224	224	2	1	1	1	0.222222	0.222222	nan	nan	nan	0	10000	
Zm00001d003185-Zm00001d003186.fasta	2	2085	1134	293	293	293	2	1	1	1	0.258377	0.258377	nan	nan	nan	0	10000	
Zm00001d003185-Zm00001d003187.fasta	2	2142	1131	357	357	357	2	1	1	1	0.31565	0.31565	nan	nan	nan	0	10000	
Zm00001d003186-Zm00001d003183.fasta	2	1170	1113	306	306	306	2	1	1	1	0.274933	0.274933	nan	nan	nan	0	10000	
Zm00001d003187-Zm00001d003183.fasta	2	1221	1116	360	360	360	2	1	1	1	0.322581	0.322581	nan	nan	nan	0	10000	
Zm00001d003187-Zm00001d003184.fasta	2	1236	1005	322	322	322	2	1	1	1	0.320398	0.320398	nan	nan	nan	0	10000	
Zm00001d003187-Zm00001d003186.fasta	2	1194	1140	320	320	320	2	1	1	1	0.280702	0.280702	nan	nan	nan	0	10000	
Zm00001d003188-Zm00001d003190.fasta	2	879	813	138	138	138	2	1	1	1	0.169742	0.169742	nan	nan	nan	0	10000	
Zm00001d003188-Zm00001d003191.fasta	2	852	420	63	63	63	2	1	1	1	0.15	0.15	nan	nan	nan	0	10000	
Zm00001d003190-Zm00001d003191.fasta	2	846	420	71	71	71	2	1	1	1	0.169048	0.169048	nan	nan	nan	0	10000	
Zm00001d003217-Zm00001d003219.fasta	2	813	531	131	131	131	2	1	1	1	0.246704	0.246704	nan	nan	nan	0	10000	
Zm00001d003232-Zm00001d003231.fasta	2	540	345	212	212	212	2	1	1	1	0.614493	0.614493	nan	nan	nan	0	10000	
Zm00001d003232-Zm00001d003235.fasta	2	654	351	83	83	83	2	1	1	1	0.236467	0.236467	nan	nan	nan	0	10000	
Zm00001d003234-Zm00001d003231.fasta	2	684	252	159	159	159	2	1	1	1	0.630952	0.630952	nan	nan	nan	0	10000	
Zm00001d003234-Zm00001d003232.fasta	2	585	480	232	232	232	2	1	1	1	0.483333	0.483333	nan	nan	nan	0	10000	
Zm00001d003234-Zm00001d003235.fasta	2	654	402	178	178	178	2	1	1	1	0.442786	0.442786	nan	nan	nan	0	10000	
Zm00001d003235-Zm00001d003231.fasta	2	663	213	137	137	137	2	1	1	1	0.643192	0.643192	nan	nan	nan	0	10000	
Zm00001d003237-Zm00001d003231.fasta	2	804	213	130	130	130	2	1	1	1	0.610329	0.610329	nan	nan	nan	0	10000	
Zm00001d003237-Zm00001d003232.fasta	2	654	492	120	120	120	2	1	1	1	0.243902	0.243902	nan	nan	nan	0	10000	
Zm00001d003237-Zm00001d003234.fasta	2	663	534	232	232	232	2	1	1	1	0.434457	0.434457	nan	nan	nan	0	10000	
Zm00001d003237-Zm00001d003235.fasta	2	642	495	26	26	26	2	1	1	1	0.0525253	0.0525253	nan	nan	nan	0	10000	
Zm00001d003237-Zm00001d003240.fasta	2	639	588	6	6	6	2	1	1	1	0.0102041	0.0102041	nan	nan	nan	0	10000	
Zm00001d003240-Zm00001d003231.fasta	2	753	213	132	132	132	2	1	1	1	0.619718	0.619718	nan	nan	nan	0	10000	
Zm00001d003240-Zm00001d003232.fasta	2	654	441	110	110	110	2	1	1	1	0.249433	0.249433	nan	nan	nan	0	10000	
Zm00001d003240-Zm00001d003234.fasta	2	660	486	214	214	214	2	1	1	1	0.440329	0.440329	nan	nan	nan	0	10000	
Zm00001d003240-Zm00001d003235.fasta	2	591	495	26	26	26	2	1	1	1	0.0525253	0.0525253	nan	nan	nan	0	10000	
Zm00001d003257-Zm00001d003258.fasta	2	2004	1263	788	788	788	2	1	1	1	0.623911	0.623911	nan	nan	nan	0	10000	
Zm00001d003273-Zm00001d003274.fasta	2	504	336	222	222	222	2	1	1	1	0.660714	0.660714	nan	nan	nan	0	10000	
Zm00001d003277-Zm00001d003279.fasta	2	2421	612	2	2	2	2	1	1	1	0.00326797	0.00326797	nan	nan	2	0	10000	
Zm00001d003277-Zm00001d003280.fasta	2	2421	771	23	23	23	2	1	1	1	0.0298314	0.0298314	nan	nan	nan	0	10000	
Zm00001d003278-Zm00001d003277.fasta	2	2556	1347	874	874	874	2	1	1	1	0.648849	0.648849	nan	nan	nan	0	10000	
Zm00001d003278-Zm00001d003279.fasta	2	1569	525	356	356	356	2	1	1	1	0.678095	0.678095	nan	nan	nan	0	10000	
Zm00001d003278-Zm00001d003280.fasta	2	1536	717	471	471	471	2	1	1	1	0.656904	0.656904	nan	nan	nan	0	10000	
Zm00001d003280-Zm00001d003279.fasta	2	1074	309	61	61	61	2	1	1	1	0.197411	0.197411	nan	nan	nan	0	10000	
Zm00001d003294-Zm00001d003295.fasta	2	1611	627	73	73	73	2	1	1	1	0.116427	0.116427	nan	nan	nan	0	10000	
Zm00001d003355-Zm00001d003353.fasta	2	336	258	91	91	91	2	1	1	1	0.352713	0.352713	nan	nan	nan	0	10000	
Zm00001d003355-Zm00001d003357.fasta	2	480	225	88	88	88	2	1	1	1	0.391111	0.391111	nan	nan	nan	0	10000	
Zm00001d003356-Zm00001d003353.fasta	2	402	297	108	108	108	2	1	1	1	0.363636	0.363636	nan	nan	nan	0	10000	
Zm00001d003356-Zm00001d003355.fasta	2	399	294	101	101	101	2	1	1	1	0.343537	0.343537	nan	nan	nan	0	10000	
Zm00001d003356-Zm00001d003357.fasta	2	519	291	108	108	108	2	1	1	1	0.371134	0.371134	nan	nan	nan	0	10000	
Zm00001d003356-Zm00001d003358.fasta	2	399	342	121	121	121	2	1	1	1	0.353801	0.353801	nan	nan	nan	0	10000	
Zm00001d003356-Zm00001d003365.fasta	2	522	360	197	197	197	2	1	1	1	0.547222	0.547222	nan	nan	nan	0	10000	
Zm00001d003357-Zm00001d003353.fasta	2	453	258	80	80	80	2	1	1	1	0.310078	0.310078	nan	nan	nan	0	10000	
Zm00001d003358-Zm00001d003353.fasta	2	360	282	75	75	75	2	1	1	1	0.265957	0.265957	nan	nan	nan	0	10000	
Zm00001d003358-Zm00001d003355.fasta	2	393	243	72	72	72	2	1	1	1	0.296296	0.296296	nan	nan	nan	0	10000	
Zm00001d003358-Zm00001d003357.fasta	2	465	288	54	54	54	2	1	1	1	0.1875	0.1875	nan	nan	nan	0	10000	
Zm00001d003363-Zm00001d003353.fasta	2	420	291	84	84	84	2	1	1	1	0.28866	0.28866	nan	nan	nan	0	10000	
Zm00001d003363-Zm00001d003355.fasta	2	420	285	110	110	110	2	1	1	1	0.385965	0.385965	nan	nan	nan	0	10000	
Zm00001d003363-Zm00001d003356.fasta	2	450	360	134	134	134	2	1	1	1	0.372222	0.372222	nan	nan	nan	0	10000	
Zm00001d003363-Zm00001d003357.fasta	2	543	279	88	88	88	2	1	1	1	0.315412	0.315412	nan	nan	nan	0	10000	
Zm00001d003363-Zm00001d003358.fasta	2	426	327	108	108	108	2	1	1	1	0.330275	0.330275	nan	nan	nan	0	10000	
Zm00001d003363-Zm00001d003365.fasta	2	483	411	209	209	209	2	1	1	1	0.508516	0.508516	nan	nan	nan	0	10000	
Zm00001d003364-Zm00001d003353.fasta	2	444	300	118	118	118	2	1	1	1	0.393333	0.393333	nan	nan	nan	0	10000	
Zm00001d003364-Zm00001d003355.fasta	2	444	294	133	133	133	2	1	1	1	0.452381	0.452381	nan	nan	nan	0	10000	
Zm00001d003364-Zm00001d003356.fasta	2	468	375	190	190	190	2	1	1	1	0.506667	0.506667	nan	nan	nan	0	10000	
Zm00001d003364-Zm00001d003357.fasta	2	567	288	111	111	111	2	1	1	1	0.385417	0.385417	nan	nan	nan	0	10000	
Zm00001d003364-Zm00001d003358.fasta	2	444	342	134	134	134	2	1	1	1	0.391813	0.391813	nan	nan	nan	0	10000	
Zm00001d003364-Zm00001d003363.fasta	2	444	411	166	166	166	2	1	1	1	0.403893	0.403893	nan	nan	nan	0	10000	
Zm00001d003364-Zm00001d003365.fasta	2	510	417	199	199	199	2	1	1	1	0.477218	0.477218	nan	nan	nan	0	10000	
Zm00001d003365-Zm00001d003353.fasta	2	486	297	139	139	139	2	1	1	1	0.468013	0.468013	nan	nan	nan	0	10000	
Zm00001d003365-Zm00001d003355.fasta	2	507	270	139	139	139	2	1	1	1	0.514815	0.514815	nan	nan	nan	0	10000	
Zm00001d003365-Zm00001d003357.fasta	2	594	300	139	139	139	2	1	1	1	0.463333	0.463333	nan	nan	nan	0	10000	
Zm00001d003365-Zm00001d003358.fasta	2	483	342	158	158	158	2	1	1	1	0.461988	0.461988	nan	nan	nan	0	10000	
Zm00001d003390-Zm00001d003392.fasta	2	1236	792	444	444	444	2	1	1	1	0.560606	0.560606	nan	nan	nan	0	10000	
Zm00001d003396-Zm00001d003397.fasta	0	1455	1455	0	0	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	
Zm00001d003432-Zm00001d003436.fasta	2	1140	1059	313	313	313	2	1	1	1	0.295562	0.295562	nan	nan	nan	0	10000	
Zm00001d003434-Zm00001d003432.fasta	2	1221	1044	550	550	550	2	1	1	1	0.52682	0.52682	nan	nan	nan	0	10000	
Zm00001d003434-Zm00001d003436.fasta	2	1182	1056	536	536	536	2	1	1	1	0.507576	0.507576	nan	nan	nan	0	10000	
Zm00001d003468-Zm00001d003472.fasta	2	1137	468	322	322	322	2	1	1	1	0.688034	0.688034	nan	nan	nan	0	10000	
Zm00001d003469-Zm00001d003468.fasta	2	1542	1131	348	348	348	2	1	1	1	0.307692	0.307692	nan	nan	nan	0	10000	
Zm00001d003469-Zm00001d003472.fasta	2	1542	474	312	312	312	2	1	1	1	0.658228	0.658228	nan	nan	nan	0	10000	
Zm00001d003471-Zm00001d003468.fasta	2	1683	1122	331	331	331	2	1	1	1	0.295009	0.295009	nan	nan	nan	0	10000	
Zm00001d003471-Zm00001d003469.fasta	2	1686	1530	445	445	445	2	1	1	1	0.29085	0.29085	nan	nan	nan	0	10000	
Zm00001d003471-Zm00001d003472.fasta	2	1713	435	278	278	278	2	1	1	1	0.63908	0.63908	nan	nan	nan	0	10000	
Zm00001d003473-Zm00001d003468.fasta	2	1440	924	507	507	507	2	1	1	1	0.548701	0.548701	nan	nan	nan	0	10000	
Zm00001d003473-Zm00001d003469.fasta	2	1608	1167	665	665	665	2	1	1	1	0.569837	0.569837	nan	nan	nan	0	10000	
Zm00001d003473-Zm00001d003471.fasta	2	1782	1125	588	588	588	2	1	1	1	0.522667	0.522667	nan	nan	nan	0	10000	
Zm00001d003473-Zm00001d003472.fasta	2	1266	441	280	280	280	2	1	1	1	0.634921	0.634921	nan	nan	nan	0	10000	
Zm00001d003476-Zm00001d003468.fasta	2	1404	834	553	553	553	2	1	1	1	0.66307	0.66307	nan	nan	nan	0	10000	
Zm00001d003476-Zm00001d003469.fasta	2	1683	966	646	646	646	2	1	1	1	0.668737	0.668737	nan	nan	nan	0	10000	
Zm00001d003476-Zm00001d003471.fasta	2	1809	972	634	634	634	2	1	1	1	0.652263	0.652263	nan	nan	nan	0	10000	
Zm00001d003476-Zm00001d003472.fasta	2	1122	459	221	221	221	2	1	1	1	0.481481	0.481481	nan	nan	nan	0	10000	
Zm00001d003476-Zm00001d003473.fasta	2	1503	837	533	533	533	2	1	1	1	0.636798	0.636798	nan	nan	nan	0	10000	
Zm00001d003482-Zm00001d003485.fasta	2	288	231	87	87	87	2	1	1	1	0.376623	0.376623	nan	nan	nan	0	10000	
Zm00001d003483-Zm00001d003488.fasta	2	1491	1455	305	305	305	2	1	1	1	0.209622	0.209622	nan	nan	nan	0	10000	
Zm00001d003495-Zm00001d003494.fasta	2	1827	546	224	224	224	2	1	1	1	0.410256	0.410256	nan	nan	nan	0	10000	
Zm00001d003497-Zm00001d003499.fasta	2	1392	1035	604	604	604	2	1	1	1	0.583575	0.583575	nan	nan	nan	0	10000	
Zm00001d003504-Zm00001d003501.fasta	2	906	717	220	220	220	2	1	1	1	0.306834	0.306834	nan	nan	nan	0	10000	
Zm00001d003512-Zm00001d003513.fasta	2	2016	516	216	216	216	2	1	1	1	0.418605	0.418605	nan	nan	nan	0	10000	
Zm00001d003525-Zm00001d003524.fasta	2	1089	984	396	396	396	2	1	1	1	0.402439	0.402439	nan	nan	nan	0	10000	
Zm00001d003566-Zm00001d003567.fasta	2	1299	1299	1	1	1	2	1	NA	NA	0.000769823	0.000769823	nan	nan	0.707107	4294967295	10000	
Zm00001d003606-Zm00001d003605.fasta	0	1278	489	0	0	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	
Zm00001d003606-Zm00001d003607.fasta	2	1278	1272	25	25	25	2	1	1	1	0.0196541	0.0196541	nan	nan	nan	0	10000	
Zm00001d003607-Zm00001d003605.fasta	2	1272	489	6	6	6	2	1	1	1	0.0122699	0.0122699	nan	nan	nan	0	10000	
Zm00001d003613-Zm00001d003612.fasta	2	1458	762	491	491	491	2	1	1	1	0.644357	0.644357	nan	nan	nan	0	10000	
Zm00001d003625-Zm00001d003639.fasta	2	903	249	175	175	175	2	1	1	1	0.702811	0.702811	nan	nan	nan	0	10000	
Zm00001d003651-Zm00001d003650.fasta	2	579	330	199	199	199	2	1	1	1	0.60303	0.60303	nan	nan	nan	0	10000	
Zm00001d003661-Zm00001d003662.fasta	2	639	240	22	22	22	2	1	1	1	0.0916667	0.0916667	nan	nan	nan	0	10000	
Zm00001d003670-Zm00001d003669.fasta	2	2262	849	567	567	567	2	1	1	1	0.667845	0.667845	nan	nan	nan	0	10000	
Zm00001d003675-Zm00001d003674.fasta	2	876	609	387	387	387	2	1	1	1	0.635468	0.635468	nan	nan	nan	0	10000	
Zm00001d003683-Zm00001d003680.fasta	2	1203	1170	20	20	20	2	1	1	1	0.017094	0.017094	nan	nan	nan	0	10000	
Zm00001d003695-Zm00001d003699.fasta	2	1488	924	134	134	134	2	1	1	1	0.145022	0.145022	nan	nan	nan	0	10000	
Zm00001d003696-Zm00001d003695.fasta	2	1515	1380	249	249	249	2	1	1	1	0.180435	0.180435	nan	nan	nan	0	10000	
Zm00001d003696-Zm00001d003699.fasta	2	1467	936	189	189	189	2	1	1	1	0.201923	0.201923	nan	nan	nan	0	10000	
Zm00001d003696-Zm00001d003701.fasta	2	1509	1398	322	322	322	2	1	1	1	0.230329	0.230329	nan	nan	nan	0	10000	
Zm00001d003701-Zm00001d003695.fasta	2	1503	1413	226	226	226	2	1	1	1	0.159943	0.159943	nan	nan	nan	0	10000	
