GenesInCluster	Lengths	NumExons	WithTE	NumExonTE	NumExonWOTE	LengthsWithTE	LengthsWOTE	TEsRepresented
Zm00001d003353,Zm00001d003355,Zm00001d003356,Zm00001d003357,Zm00001d003358,Zm00001d003363,Zm00001d003364,Zm00001d003365	392,469,12268,410,1340,847,761,948	2,2,3,1,2,3,3,2	Zm00001d003356	3	2,2,1,2,3,3,2	12268	392,469,410,1340,847,761,948	RLC00002B73v414807,RLC00002B73v400001,RLG00007B73v403224,RLC00002B73v400438,RLC00002B73v405016,RLG00003B73v408866,RLC00002B73v404471,RLC00002B73v408755,RLC00002B73v409115,RLC00002B73v405579,RLC00002B73v405087,RLC00002B73v403459,DHH00004B73v402047,RLX19929B73v400001,RLC00002B73v401995,DHH00004B73v402951,RLC00002B73v401446,RLG00003B73v407185,RLC00014B73v400973,RLC00002B73v412036,RLG00001B73v415930,RLX19044B73v400001,RLC00002B73v408905,RLC04675B73v400001,RLC00002B73v408576,RLC00029B73v400224,RLC03102B73v400002,RLC00004B73v409451,RLG00003B73v408443,RLG18255B73v400001,RLC00002B73v403892,RLC00004B73v410008,RLC00002B73v404082,RLC00004B73v410077,RLC00004B73v409117,RLC00002B73v403809,RLC00002B73v409984,RLC00002B73v414417,RLC17418B73v400001,RLC00002B73v403806,RLG00006B73v403135,RLC00002B73v406912,RLC00002B73v404016,RLC00002B73v414067,RLC00002B73v404157,RLC00002B73v408475,RLC00002B73v403248,RLC00002B73v408780,RLX20389B73v400001,RLC00002B73v409655,RLC00002B73v410394,RLC00002B73v402486,RLC00002B73v407101,RLC00002B73v407107,RLC00002B73v400965,RLC00002B73v414703,RLG00003B73v411841,RLC00046B73v400144,RLC00002B73v414661,RLC00002B73v404120,RLC00002B73v404558,RLC00002B73v411244,RLC00002B73v401103,RLC00002B73v401102,RLX04428B73v400001,RLC00002B73v414969,RLC00002B73v406523,RLC00004B73v409522,RLC00002B73v405937,RLC02288B73v400002,RLC00002B73v410358,RLC00002B73v410920,RLC00002B73v410925,RLC00002B73v408653,RLC00278B73v400010,RLX23900B73v400001,RLG00003B73v408212,RLG00009B73v401391,RLG00039B73v400175,RLC00002B73v402828,RLG00003B73v410340,RLC07839B73v400001,RLC00002B73v411366,RLC00002B73v408890,RLC00002B73v404901,RLG03289B73v400002,RLC00002B73v401366,RLC00002B73v401812,RLC00004B73v411329,RLC00042B73v400090,RLC00002B73v402365,RLG00003B73v408824,RLC00002B73v405113,RLG00012B73v400445,RLC00002B73v409532,RLC00002B73v409435,RLC00002B73v411719,RLG00001B73v413483,RLC00311B73v400010,RLC00002B73v403705,RLG00006B73v403861,RLC00002B73v411848,RLG00003B73v410769,RLC00002B73v410565,RLC00002B73v406987,RLC00002B73v413664,RLC00048B73v400121,RLX18047B73v400001,RLC00002B73v406772,RLG00009B73v401678,RLC00002B73v412716,RLX23832B73v400001,RLC00002B73v413140,RLC00002B73v401794,RLC00002B73v403812,RLC00019B73v400536,RLC00002B73v412390,RLC00753B73v400003,RLC00002B73v403845,RLC00002B73v409925,RLC00002B73v413719,RLC00004B73v409463,RLC00002B73v402188,RLC00002B73v413809,RLG00003B73v411404,RLC00002B73v406714,RLC00002B73v406364,RLC00002B73v406966,RLC00002B73v406626,RLC00002B73v405490,RLC00002B73v411066,RLC00002B73v404517,RLC00002B73v406781,RLC00002B73v411105,RLC00002B73v403132,RLC01858B73v400002,RLC00002B73v404282,RLC00002B73v412431,RLX21923B73v400001,RLC00002B73v404269,RLC00002B73v404731,RLC00002B73v407145,RLC00002B73v407144,RLG03042B73v400002,RLC00002B73v400925,RLC00002B73v403396,RLC00002B73v407143,RLG00021B73v400516,RLC00068B73v400037,RLC00002B73v405363,RLC00291B73v400001,RLC00002B73v405244,RLG00003B73v412183,RLC00002B73v411206,DHH00002B73v402088,RLC00002B73v404867,RLC00002B73v404412,RLG00003B73v409870,RLC00002B73v404949,RLC00002B73v400580,RLC00002B73v408822,RLG00091B73v400024,RLC00135B73v400023,RLC00002B73v400281,RLG00011B73v401137,RLG00007B73v402291,RLC00002B73v403421,RLC00002B73v408966,RLC00002B73v406992,RLC00002B73v407309,RLC00002B73v404678,RLG00003B73v408675,RLC00002B73v403496,RLC00002B73v405739,RLC00002B73v401855,RLG00003B73v410921,RLC00002B73v409400,RLX19984B73v400001,RLC00002B73v403928,RLC00002B73v403926,RLG00003B73v411359,RLC00002B73v413614,RLG00008B73v402797,RLC00002B73v409774,RLG00082B73v400043,RLC00002B73v402558,RLC00002B73v406617,RLC00057B73v400006,RLC00002B73v403958,RLX24297B73v400001,RLC00002B73v412975,RLC00002B73v411923,RLG00017B73v400487,RLG00008B73v402496,RLC00002B73v406921,RLC00002B73v412715,RLG00003B73v412603,RLC00002B73v403814,RLC00002B73v411940,RLG00007B73v402183,RLC00002B73v408791,RLC00002B73v408790,RLC00030B73v400347,RLC00002B73v406725,RLX18596B73v400001,RLC00002B73v403256,RLC00002B73v406330,RLC00002B73v404186,RLC00054B73v400114,RLC00002B73v406339,RLC00004B73v409189,RLG00003B73v412423,RLC00002B73v407133,RLC00042B73v400174,RLG00003B73v412040,DHH00007B73v400339,RLC00002B73v401274,RLC03987B73v400002,RLC00002B73v403079,RLC00025B73v400261,RLG04563B73v400001,RLG00005B73v403622,RLG00331B73v400011,DHH00003B73v404772,RLC00002B73v405925,RLC00002B73v405926,RLC00002B73v403786,RLC00002B73v404453,RLC00002B73v404829,RLG00011B73v400933,RLC00002B73v410672,RLG00003B73v408220,RLC00002B73v408081,RLC00002B73v405991,RLC00002B73v408884,RLC00002B73v400418,RLC00002B73v400415,RLC00002B73v407250,RLG00003B73v410979,RLG00003B73v410978,RLC00002B73v405171,RLC00002B73v402373,RLC00048B73v400044,RLC10810B73v400001,RLC00002B73v402548,RLC00002B73v405455,RLG00007B73v403256,RLG00028B73v400363,RLC00002B73v401952,RLC00002B73v405458,RLC00002B73v409034,RLC00002B73v403478,RLG00008B73v402331,RLC00002B73v402253,RLC00049B73v400113,RLG00006B73v403690,RLC00002B73v411180,RLC00048B73v400032,RLC00002B73v413650,RLG20973B73v400001,RLC00002B73v402657,RLC00002B73v401786,RLX20953B73v400001,RLC00019B73v400507,RLC00002B73v403600,RLC00002B73v403919,DHH00001B73v409615,DHH00017B73v400245,RLC00002B73v411597,RLC00041B73v400156,RLG00005B73v403473,RLC00002B73v412844,RLC00002B73v407852,RLC00002B73v402290,RLC00002B73v411506,RLC00002B73v403827,RLG00036B73v400222,RLC00057B73v400110,RLX17168B73v400001,RLC00002B73v410052,RLC00002B73v401235,RLC00002B73v408455,RLG00001B73v415435,RLC00004B73v409609,DHH00017B73v400149,RLC00025B73v400345,RLX04368B73v400001,RLC00002B73v402997,RLC00002B73v411262,RLG00003B73v411735,RLC00002B73v403136,RLC00002B73v414269,RLC00002B73v404313,RLC00002B73v400931,DHH00002B73v410588,RLC00002B73v405312,RLC00002B73v408602,RLC00002B73v401046,RLX20004B73v400001,RLC00002B73v409772,RLC00002B73v404795,RLG00003B73v409862,RLC00002B73v409174,RLG00720B73v400003,RLG00001B73v415486,RLC00004B73v411284,RLX20327B73v400001,RLC00002B73v402635,RLG00012B73v400497,RLC00799B73v400004,RLC00002B73v400114,RLC00002B73v408974,RLC00002B73v400292,RLG00003B73v410981,RLC00002B73v401589,RLC00002B73v412180,RLC18341B73v400001,RLC00002B73v409555,RLG00003B73v410936,RLC00002B73v401904,RLC11427B73v400001,RLG00047B73v400111,RLX17453B73v400001,RLC00258B73v400007,RLG02267B73v400003,RLG00008B73v402961,RLC00002B73v408410,RLX01651B73v400003,RLG00060B73v400104,RLX20818B73v400001,RLC00002B73v412368,RLC00002B73v401648,RLG00006B73v403140,RLC00325B73v400005,RLC00002B73v407311,RLC00002B73v413813,RLC00002B73v414048,RLC02510B73v400002,RLC00002B73v407830,RLC00002B73v406283,RLC00002B73v411017,RLX24046B73v400001,RLG00012B73v400722,RLG00003B73v411585,RLC00002B73v402897,RLC00004B73v409726,RLC00002B73v406304,RLG00001B73v415797,RLX20282B73v400001,RLC00002B73v409720,RLC00002B73v404625,RLC00015B73v400777,RLG00058B73v400051,RLX21828B73v400001,RLG00003B73v409679,RLG23369B73v400001,RLC00002B73v406546,DHH00003B73v404666,RLG00003B73v411645,RLG00003B73v412057,RLC00004B73v411131,RLC00002B73v404744,RLC00004B73v412021,RLC00002B73v407127,RLC00002B73v410767,RLG00992B73v400005,RLC00002B73v407084,RLC00002B73v407086,RLC00004B73v410929,RLC00258B73v400001,RLC00002B73v402803,RLC00025B73v400074,RLC00489B73v400001,RLC00075B73v400051,RLC00002B73v405985,RLC00002B73v407308,RLC00002B73v407303,RLX19268B73v400001,RLC00002B73v413413,RLC00145B73v400007,RLC00002B73v409682,RLC00002B73v404995,RLC00002B73v401551,RLX01487B73v400003,RLC00004B73v410441,RLC00004B73v410447,RLC00002B73v400537,RLG00003B73v410660,RLC00002B73v408415,RLG00008B73v402768,RLC00002B73v405717,RLG00003B73v410068,RLC00002B73v413649,RLC00002B73v406010,RLC00002B73v413430,RLC00002B73v406012,RLC00002B73v403069,RLC00002B73v402594,RLC00002B73v411468,DHH00012B73v400348,RLC00002B73v414120,RLC19427B73v400001,RLC00254B73v400009,RLG18577B73v400001,RLC00002B73v413735,RLC00002B73v403228,RLG00003B73v411542,RLG00114B73v400033,RLG00003B73v411932,RLC00002B73v404545,RLC00014B73v401017,RLC00002B73v402520,RLC00002B73v406647,RLC00002B73v407842,RLG00003B73v412660,RLC19211B73v400001,RLC00025B73v400159,RLC00002B73v411681,RLC00002B73v412512,RLG00001B73v400927,RLG00003B73v412449,RLC00002B73v414273,RLC00004B73v409584,RLC00002B73v406584,RLC00002B73v403221,RLC00002B73v406347,RLC00002B73v414658,RLC00002B73v408203,RLC00002B73v407595,RLC00002B73v401057,RLC00002B73v401118,RLG00006B73v403252,RLG00478B73v400007,RLC00002B73v404804,RLC00002B73v411127,RLC00002B73v407022,RLC00002B73v410431,DHH00034B73v400051,RLG20489B73v400001,DHH00009B73v400110,RLC00002B73v405532,RLC00002B73v401730,RLC00002B73v408665,RLC00002B73v404487,RLG00001B73v415497,RLC00002B73v402109,RLC20170B73v400001,RLC00004B73v409574,RLC00002B73v415100,RLC00982B73v400005,RLC00002B73v402395,RLC00002B73v400873,RLC00002B73v402820,RLC00002B73v413594,RLC22506B73v400001,RLG00005B73v400854,RLC00002B73v402715,RLC00002B73v411250,RLX18218B73v400001,RLC00048B73v400115,RLC00002B73v404751,RLG00298B73v400013,RLC18890B73v400001,RLG00003B73v411502,RLC00002B73v400170,RLG22955B73v400001,RLX18321B73v400001,RLG00001B73v408449,DHH00008B73v400930,RLX21484B73v400001,RLC00002B73v413815,RLG00304B73v400009,DHH00009B73v401003,RLC00335B73v400010,RLC00002B73v405596,RLC00002B73v401096,RLG00003B73v412111,RLG00071B73v400052,RLG00003B73v411801,RLC00002B73v404610,RLC00002B73v407896,RLC00002B73v404059,RLC00002B73v404501,RLX01521B73v400002,RLC00002B73v408126,RLG00001B73v415531,RLG02457B73v400002,RLC00002B73v406415,RLG00006B73v403461,RLC00002B73v404276,RLC00022B73v400470,DHH00001B73v408648,RLC00002B73v404375,RLC00002B73v414524,RLC00002B73v408584,RLC00002B73v404203,RLG00011B73v400910,RLG00003B73v410178,RLC00002B73v409205,RLG00001B73v413707
Zm00001d003396,Zm00001d003397	1454,1454	1,1	NA	NA	1,1	NA	1454,1454	NA
Zm00001d003432,Zm00001d003434,Zm00001d003436	2389,2938,1741	5,5,5	NA	NA	5,5,5	NA	2389,2938,1741	NA
Zm00001d003468,Zm00001d003469,Zm00001d003471,Zm00001d003473	4093,3870,4823,5107	2,3,4,4	Zm00001d003468,Zm00001d003473	2,4	3,4	4093,5107	3870,4823	RLX20347B73v400001,DHH00008B73v400903
Zm00001d003482,Zm00001d003485	275,242	1,1	NA	NA	1,1	NA	275,242	NA
Zm00001d003483,Zm00001d003488	2069,1818	2,2	NA	NA	2,2	NA	2069,1818	NA
Zm00001d003497,Zm00001d003499	1259,1166	1,1	NA	NA	1,1	NA	1259,1166	NA
Zm00001d003501,Zm00001d003504	1817,2114	5,6	NA	NA	5,6	NA	1817,2114	NA
Zm00001d003524,Zm00001d003525	1909,6693	3,5	Zm00001d003525	5	3	6693	1909	DHH00004B73v402489
Zm00001d003566,Zm00001d003567	2013,2013	2,2	NA	NA	2,2	NA	2013,2013	NA
Zm00001d003605,Zm00001d003606,Zm00001d003607	1069,2196,2185	3,4,4	NA	NA	3,4,4	NA	1069,2196,2185	NA
Zm00001d003661,Zm00001d003662	2055,337	8,2	NA	NA	8,2	NA	2055,337	NA
Zm00001d003680,Zm00001d003683	3018,3055	6,7	NA	NA	6,7	NA	3018,3055	NA
Zm00001d003695,Zm00001d003696,Zm00001d003699,Zm00001d003701	2003,3222,959,2096	2,2,1,2	NA	NA	2,2,1,2	NA	2003,3222,959,2096	NA
Zm00001d003719,Zm00001d003722	1022,1016	1,1	NA	NA	1,1	NA	1022,1016	NA
Zm00001d003757,Zm00001d003760	966,855	2,2	NA	NA	2,2	NA	966,855	NA
Zm00001d003782,Zm00001d003783	2337,1883	3,3	NA	NA	3,3	NA	2337,1883	NA
Zm00001d003786,Zm00001d003791,Zm00001d003794	5903,2762,2762	4,1,1	Zm00001d003786	4	1,1	5903	2762,2762	RLX17938B73v400001,DHH00002B73v406997
Zm00001d003850,Zm00001d003852	1545,2013	2,2	NA	NA	2,2	NA	1545,2013	NA
Zm00001d003859,Zm00001d003861	4960,4948	9,8	NA	NA	9,8	NA	4960,4948	NA
Zm00001d003866,Zm00001d003867	2380,1662	5,3	NA	NA	5,3	NA	2380,1662	NA
Zm00001d003939,Zm00001d003941	9868,6233	9,8	NA	NA	9,8	NA	9868,6233	NA
Zm00001d003949,Zm00001d003950,Zm00001d003954	4261,4112,2051	3,3,2	Zm00001d003949	3	3,2	4261	4112,2051	DHH00548B73v400002
Zm00001d003961,Zm00001d003962	322,209	1,1	NA	NA	1,1	NA	322,209	NA
Zm00001d004025,Zm00001d004033	1961,1961	1,1	NA	NA	1,1	NA	1961,1961	NA
Zm00001d004183,Zm00001d004184	838,838	2,2	NA	NA	2,2	NA	838,838	NA
Zm00001d004230,Zm00001d004234	13034,3033	15,8	NA	NA	15,8	NA	13034,3033	NA
Zm00001d004231,Zm00001d004232	815,341	1,1	NA	NA	1,1	NA	815,341	NA
Zm00001d004301,Zm00001d004305,Zm00001d004306,Zm00001d004308	1607,1648,1542,1638	1,2,2,2	NA	NA	1,2,2,2	NA	1607,1648,1542,1638	NA
Zm00001d004322,Zm00001d004326	667,2750	2,2	NA	NA	2,2	NA	667,2750	NA
Zm00001d004328,Zm00001d004331	368,2781	1,2	NA	NA	1,2	NA	368,2781	NA
Zm00001d004344,Zm00001d004346	1358,1358	2,2	NA	NA	2,2	NA	1358,1358	NA
Zm00001d004355,Zm00001d004364,Zm00001d004371	1120,1012,1161	2,2,2	NA	NA	2,2,2	NA	1120,1012,1161	NA
Zm00001d004387,Zm00001d004389	11500,1303	6,3	NA	NA	6,3	NA	11500,1303	NA
Zm00001d004414,Zm00001d004417	1366,969	3,2	NA	NA	3,2	NA	1366,969	NA
Zm00001d004415,Zm00001d004418	1110,1104	4,4	NA	NA	4,4	NA	1110,1104	NA
Zm00001d004423,Zm00001d004424	1988,1665	1,3	NA	NA	1,3	NA	1988,1665	NA
Zm00001d004435,Zm00001d004436	7045,2386	7,5	Zm00001d004435	7	5	7045	2386	RLC00083B73v400047
Zm00001d004491,Zm00001d004503	1331,1325	1,1	NA	NA	1,1	NA	1331,1325	NA
Zm00001d004507,Zm00001d004508	464,398	2,1	NA	NA	2,1	NA	464,398	NA
Zm00001d004526,Zm00001d004527	3496,6903	2,4	Zm00001d004527	4	2	6903	3496	DHH00002B73v404704,RLG00006B73v404102,RLG03163B73v400001,RLX23141B73v400001,RLG00181B73v400002,DHH00003B73v402436,DHH00003B73v402257,RLC00004B73v411913,DHH00007B73v400214,RLX19071B73v400001,DHH01679B73v400001,RLX10052B73v400001,RLG21351B73v400001,RLX17927B73v400001,RLC00083B73v400017,RLG01587B73v400003,DHH00002B73v407676,DHH00002B73v408436,RLX01566B73v400001,RLG02329B73v400002,DHH00293B73v400002,RLG00905B73v400002,RLX18062B73v400001,RLG00021B73v400475,RLX19690B73v400001,DHH00005B73v401371,RLX12995B73v400001,DHH00005B73v402381,DHH00003B73v403959,DHH00005B73v402650,DHH00004B73v402279,DHH00009B73v400384,DHH00014B73v400128,RLG00001B73v400061,RLG17905B73v400001,RLX16983B73v400001,DHH00001B73v405888,DHH00007B73v400485,DHH00001B73v401665,DHH00011B73v400523,RLX00828B73v400005,DHH00002B73v405838,RLX18082B73v400001,DHH00001B73v409701,RLX23073B73v400001,RLC00002B73v415134,DHH00494B73v400001,RLC00076B73v400057,DHH00003B73v403076,RLX17917B73v400001,RLX19401B73v400001,RLX18687B73v400001,RLX02168B73v400001,DHH00002B73v408695,RLG00762B73v400001,RLG00007B73v403247,RLX04385B73v400002,RLX18914B73v400001,RLC00063B73v400044,DHH00001B73v404412,DHH00005B73v402842,DHH01833B73v400001,DHH00004B73v402982,RLX23855B73v400001,RLX19855B73v400001,RLX19393B73v400001,RLG07561B73v400001,RLG00003B73v412876,RLX20237B73v400001,RLX15652B73v400001,DHH00001B73v406520,RLG00009B73v401835
Zm00001d004572,Zm00001d004589	218,537	1,2	NA	NA	1,2	NA	218,537	NA
Zm00001d004582,Zm00001d004583	386,386	1,1	NA	NA	1,1	NA	386,386	NA
Zm00001d004676,Zm00001d004677	14689,3113	8,6	NA	NA	8,6	NA	14689,3113	NA
Zm00001d004684,Zm00001d004685,Zm00001d004686	1427,2262,2262	1,2,2	NA	NA	1,2,2	NA	1427,2262,2262	NA
Zm00001d004687,Zm00001d004689	4992,1518	2,2	NA	NA	2,2	NA	4992,1518	NA
Zm00001d004718,Zm00001d004719	1721,1721	3,3	NA	NA	3,3	NA	1721,1721	NA
Zm00001d004721,Zm00001d004725,Zm00001d004728,Zm00001d004729,Zm00001d004730	635,752,753,777,776	1,1,1,1,1	NA	NA	1,1,1,1,1	NA	635,752,753,777,776	NA
Zm00001d004753,Zm00001d004754,Zm00001d004758	566,539,530	1,1,1	NA	NA	1,1,1	NA	566,539,530	NA
Zm00001d004763,Zm00001d004768	1655,2685	2,2	NA	NA	2,2	NA	1655,2685	NA
Zm00001d004771,Zm00001d004772	11103,7912	5,4	Zm00001d004771	5	4	11103	7912	RLC00182B73v400007,RLC00182B73v400002,RLC00182B73v400013,RLC00182B73v400012,RLC00182B73v400011,RLX22995B73v400001,RLC00182B73v400015,RLG00007B73v403198,RLC00182B73v400017,RLC00182B73v400019,RLC00182B73v400018,DHH00003B73v401813,RLG00003B73v410039,DHH00001B73v407424,RLC00025B73v400412,DHH00003B73v404081,RLC00182B73v400008,RLC00182B73v400004,RLC00182B73v400005,RLC00182B73v400006,DTM12576B73v400001,RLC00182B73v400001,DHH00001B73v404432,RLC00182B73v400003,RLC18184B73v400001,RLC00182B73v400020
Zm00001d004794,Zm00001d004796,Zm00001d004797	909,1152,1652	1,2,2	NA	NA	1,2,2	NA	909,1152,1652	NA
Zm00001d004826,Zm00001d004835	1363,1166	5,3	NA	NA	5,3	NA	1363,1166	NA
Zm00001d004839,Zm00001d004841	2989,3059	6,7	NA	NA	6,7	NA	2989,3059	NA
Zm00001d004884,Zm00001d004887,Zm00001d004888	617,918,605	1,1,1	NA	NA	1,1,1	NA	617,918,605	NA
Zm00001d004942,Zm00001d004945,Zm00001d004949	356,428,428	1,1,1	NA	NA	1,1,1	NA	356,428,428	NA
Zm00001d004977,Zm00001d004978	3615,3397	12,10	NA	NA	12,10	NA	3615,3397	NA
Zm00001d004994,Zm00001d004995	4264,1115	5,1	NA	NA	5,1	NA	4264,1115	NA
Zm00001d005001,Zm00001d005002	4411,4045	18,17	NA	NA	18,17	NA	4411,4045	NA
Zm00001d005012,Zm00001d005013	24048,14178	10,6	Zm00001d005012,Zm00001d005013	10,6	NA	24048,14178	NA	RLC01470B73v400003,DHH00001B73v407480,RLX23486B73v400001
Zm00001d005038,Zm00001d005039	1623,959	2,1	NA	NA	2,1	NA	1623,959	NA
Zm00001d005043,Zm00001d005044	1217,1217	1,1	NA	NA	1,1	NA	1217,1217	NA
Zm00001d005075,Zm00001d005076,Zm00001d005077	1094,1521,1106	1,2,1	NA	NA	1,2,1	NA	1094,1521,1106	NA
Zm00001d005189,Zm00001d005190	3538,3201	5,5	NA	NA	5,5	NA	3538,3201	NA
Zm00001d005283,Zm00001d005284	578,344	1,1	NA	NA	1,1	NA	578,344	NA
Zm00001d005300,Zm00001d005307	857,1058	1,3	NA	NA	1,3	NA	857,1058	NA
Zm00001d005374,Zm00001d005379,Zm00001d005380,Zm00001d005389	230,224,224,254	1,1,1,1	NA	NA	1,1,1,1	NA	230,224,224,254	NA
Zm00001d005375,Zm00001d005381,Zm00001d005391	939,1058,1529	2,2,2	NA	NA	2,2,2	NA	939,1058,1529	NA
Zm00001d005377,Zm00001d005378,Zm00001d005383,Zm00001d005392	956,1649,1689,2305	1,3,2,3	NA	NA	1,3,2,3	NA	956,1649,1689,2305	NA
Zm00001d005410,Zm00001d005421	1367,3736	3,5	NA	NA	3,5	NA	1367,3736	NA
Zm00001d005436,Zm00001d005437	891,1397	3,3	NA	NA	3,3	NA	891,1397	NA
Zm00001d005464,Zm00001d005465	740,917	1,1	NA	NA	1,1	NA	740,917	NA
Zm00001d005540,Zm00001d005541	2055,733	4,3	NA	NA	4,3	NA	2055,733	NA
Zm00001d005678,Zm00001d005680	1370,1367	1,1	NA	NA	1,1	NA	1370,1367	NA
Zm00001d005688,Zm00001d005690	8211,3769	3,3	NA	NA	3,3	NA	8211,3769	NA
Zm00001d005693,Zm00001d005694	512,1420	1,3	NA	NA	1,3	NA	512,1420	NA
Zm00001d005716,Zm00001d005717,Zm00001d005719,Zm00001d005722	2496,2537,443,443	1,2,1,1	NA	NA	1,2,1,1	NA	2496,2537,443,443	NA
Zm00001d005782,Zm00001d005783	7326,6272	5,4	Zm00001d005783	4	5	6272	7326	DHH00004B73v400637
Zm00001d005786,Zm00001d005787,Zm00001d005788	413,413,407	1,1,1	NA	NA	1,1,1	NA	413,413,407	NA
Zm00001d005802,Zm00001d005803	470,806	1,2	NA	NA	1,2	NA	470,806	NA
Zm00001d005821,Zm00001d005822,Zm00001d005823	2602,4043,2382	2,2,2	NA	NA	2,2,2	NA	2602,4043,2382	NA
Zm00001d005859,Zm00001d005860	1358,1331	1,1	NA	NA	1,1	NA	1358,1331	NA
Zm00001d005878,Zm00001d005879	275,275	1,1	NA	NA	1,1	NA	275,275	NA
Zm00001d005905,Zm00001d005909,Zm00001d005910	1058,2240,983	1,2,1	NA	NA	1,2,1	NA	1058,2240,983	NA
Zm00001d005933,Zm00001d005934,Zm00001d005935	2714,3287,845	2,3,1	NA	NA	2,3,1	NA	2714,3287,845	NA
Zm00001d005936,Zm00001d005940	1181,1073	1,1	NA	NA	1,1	NA	1181,1073	NA
Zm00001d005973,Zm00001d005974	2910,2607	8,8	NA	NA	8,8	NA	2910,2607	NA
Zm00001d006013,Zm00001d006014	571,1909	2,4	NA	NA	2,4	NA	571,1909	NA
Zm00001d006137,Zm00001d006140,Zm00001d006145	5352,2069,716	2,2,1	NA	NA	2,2,1	NA	5352,2069,716	NA
Zm00001d006142,Zm00001d006147	3957,3956	4,4	NA	NA	4,4	NA	3957,3956	NA
Zm00001d006143,Zm00001d006148	5241,5242	2,2	Zm00001d006143,Zm00001d006148	2,2	NA	5241,5242	NA	RLX18074B73v400001
Zm00001d006144,Zm00001d006149	1040,1040	1,1	NA	NA	1,1	NA	1040,1040	NA
Zm00001d006169,Zm00001d006170	794,742	1,1	NA	NA	1,1	NA	794,742	NA
Zm00001d006193,Zm00001d006199,Zm00001d006203	2256,1856,2028	2,2,2	NA	NA	2,2,2	NA	2256,1856,2028	NA
Zm00001d006252,Zm00001d006253	3566,3564	8,8	NA	NA	8,8	NA	3566,3564	NA
Zm00001d006260,Zm00001d006263	1220,1350	1,1	NA	NA	1,1	NA	1220,1350	NA
Zm00001d006274,Zm00001d006275,Zm00001d006276,Zm00001d006277,Zm00001d006279,Zm00001d006280,Zm00001d006282,Zm00001d006283,Zm00001d006285	7337,1065,458,392,470,392,472,475,492	3,2,1,1,1,1,1,1,1	Zm00001d006274	3	2,1,1,1,1,1,1,1	7337	1065,458,392,470,392,472,475,492	DHH00002B73v401728
Zm00001d006278,Zm00001d006281	416,416	1,1	NA	NA	1,1	NA	416,416	NA
