GenesInCluster	Lengths	NumExons	WithTE	NumExonTE	NumExonWOTE	LengthsWithTE	LengthsWOTE	TEsRepresented
Zm00001d030345,Zm00001d030346	1190,1089	2,2	NA	NA	2,2	NA	1190,1089	NA
Zm00001d030347,Zm00001d030348	17507,3846	8,10	NA	NA	8,10	NA	17507,3846	NA
Zm00001d030453,Zm00001d030459	778,773	2,2	NA	NA	2,2	NA	778,773	NA
Zm00001d030484,Zm00001d030487	5145,4427	5,8	NA	NA	5,8	NA	5145,4427	NA
Zm00001d030540,Zm00001d030542	1956,1966	2,2	NA	NA	2,2	NA	1956,1966	NA
Zm00001d030679,Zm00001d030680	946,857	2,2	NA	NA	2,2	NA	946,857	NA
Zm00001d030707,Zm00001d030720	2658,2672	5,5	NA	NA	5,5	NA	2658,2672	NA
Zm00001d030801,Zm00001d030803	2002,1022	2,1	NA	NA	2,1	NA	2002,1022	NA
Zm00001d030813,Zm00001d030819	18976,23214	7,11	NA	NA	7,11	NA	18976,23214	NA
Zm00001d030814,Zm00001d030818,Zm00001d030824	2281,14457,1539	5,5,4	NA	NA	5,5,4	NA	2281,14457,1539	NA
Zm00001d030845,Zm00001d030851,Zm00001d030856	1795,2091,1988	2,2,2	NA	NA	2,2,2	NA	1795,2091,1988	NA
Zm00001d030907,Zm00001d030908	2900,10621	5,5	NA	NA	5,5	NA	2900,10621	NA
Zm00001d030918,Zm00001d030919	245,245	1,1	NA	NA	1,1	NA	245,245	NA
Zm00001d030920,Zm00001d030934	41032,4189	5,7	NA	NA	5,7	NA	41032,4189	NA
Zm00001d030921,Zm00001d030923,Zm00001d030924,Zm00001d030926,Zm00001d030927	245,245,245,245,1680	1,1,1,1,2	NA	NA	1,1,1,1,2	NA	245,245,245,245,1680	NA
Zm00001d030932,Zm00001d030933	245,245	1,1	NA	NA	1,1	NA	245,245	NA
Zm00001d030947,Zm00001d030950	17816,1592	7,1	NA	NA	7,1	NA	17816,1592	NA
Zm00001d030971,Zm00001d030972	4757,4650	4,3	NA	NA	4,3	NA	4757,4650	NA
Zm00001d031030,Zm00001d031031	245,245	1,1	NA	NA	1,1	NA	245,245	NA
Zm00001d031077,Zm00001d031078	3316,5178	2,2	NA	NA	2,2	NA	3316,5178	NA
Zm00001d031122,Zm00001d031123	1571,2843	5,4	NA	NA	5,4	NA	1571,2843	NA
Zm00001d031152,Zm00001d031155,Zm00001d031157,Zm00001d031158	515,533,533,524	1,1,1,1	NA	NA	1,1,1,1	NA	515,533,533,524	NA
Zm00001d031196,Zm00001d031197	497,416	1,1	NA	NA	1,1	NA	497,416	NA
Zm00001d031203,Zm00001d031204	1612,3693	4,5	NA	NA	4,5	NA	1612,3693	NA
Zm00001d031221,Zm00001d031222	1589,1583	1,1	NA	NA	1,1	NA	1589,1583	NA
Zm00001d031236,Zm00001d031239,Zm00001d031241	10125,15362,7594	24,26,25	NA	NA	24,26,25	NA	10125,15362,7594	NA
Zm00001d031280,Zm00001d031281	1778,1790	1,1	NA	NA	1,1	NA	1778,1790	NA
Zm00001d031283,Zm00001d031286	218,218	1,1	NA	NA	1,1	NA	218,218	NA
Zm00001d031300,Zm00001d031303	3917,10527	13,16	NA	NA	13,16	NA	3917,10527	NA
Zm00001d031305,Zm00001d031306	311,281	1,1	NA	NA	1,1	NA	311,281	NA
Zm00001d031345,Zm00001d031346	1362,795	3,2	NA	NA	3,2	NA	1362,795	NA
Zm00001d031349,Zm00001d031364,Zm00001d031379,Zm00001d031403	1901,949,1691,764	2,2,3,2	NA	NA	2,2,3,2	NA	1901,949,1691,764	NA
Zm00001d031351,Zm00001d031366,Zm00001d031372,Zm00001d031381,Zm00001d031384,Zm00001d031395,Zm00001d031407	4409,4193,3393,1111,1711,4295,3927	3,3,3,2,2,4,3	NA	NA	3,3,3,2,2,4,3	NA	4409,4193,3393,1111,1711,4295,3927	NA
Zm00001d031359,Zm00001d031377,Zm00001d031398	4982,2372,2339	3,1,1	NA	NA	3,1,1	NA	4982,2372,2339	NA
Zm00001d031362,Zm00001d031363	1169,686	2,1	NA	NA	2,1	NA	1169,686	NA
Zm00001d031367,Zm00001d031375,Zm00001d031380,Zm00001d031396,Zm00001d031404,Zm00001d031409,Zm00001d031410	500,590,578,583,413,422,227	1,1,2,1,1,1,1	NA	NA	1,1,2,1,1,1,1	NA	500,590,578,583,413,422,227	NA
Zm00001d031498,Zm00001d031499,Zm00001d031500,Zm00001d031501	587,608,534,728	1,1,2,1	NA	NA	1,1,2,1	NA	587,608,534,728	NA
Zm00001d031519,Zm00001d031520	5089,3676	7,3	NA	NA	7,3	NA	5089,3676	NA
Zm00001d031549,Zm00001d031550	19844,1058	2,1	NA	NA	2,1	NA	19844,1058	NA
Zm00001d031555,Zm00001d031556	2008,776	3,1	NA	NA	3,1	NA	2008,776	NA
Zm00001d031638,Zm00001d031639	2867,3247	6,7	NA	NA	6,7	NA	2867,3247	NA
Zm00001d031669,Zm00001d031672	4076,4040	6,5	NA	NA	6,5	NA	4076,4040	NA
Zm00001d031670,Zm00001d031671	5079,6104	8,8	NA	NA	8,8	NA	5079,6104	NA
Zm00001d031771,Zm00001d031772	1265,1265	1,1	NA	NA	1,1	NA	1265,1265	NA
Zm00001d031778,Zm00001d031779	2163,2744	5,5	NA	NA	5,5	NA	2163,2744	NA
Zm00001d031801,Zm00001d031804,Zm00001d031805	1067,986,1746	1,1,2	NA	NA	1,1,2	NA	1067,986,1746	NA
Zm00001d031811,Zm00001d031813,Zm00001d031814,Zm00001d031815	1713,2038,3172,3280	4,3,6,7	NA	NA	4,3,6,7	NA	1713,2038,3172,3280	NA
Zm00001d031904,Zm00001d031906,Zm00001d031907	845,809,809	1,1,1	NA	NA	1,1,1	NA	845,809,809	NA
Zm00001d031945,Zm00001d031951,Zm00001d031953	3178,3423,3413	12,12,12	NA	NA	12,12,12	NA	3178,3423,3413	NA
Zm00001d031946,Zm00001d031949,Zm00001d031954	3987,11430,3706	3,2,3	NA	NA	3,2,3	NA	3987,11430,3706	NA
Zm00001d031956,Zm00001d031957	3692,3706	5,6	NA	NA	5,6	NA	3692,3706	NA
Zm00001d031986,Zm00001d031988	7932,4076	7,7	NA	NA	7,7	NA	7932,4076	NA
Zm00001d032000,Zm00001d032003,Zm00001d032004	716,977,1973	1,1,2	NA	NA	1,1,2	NA	716,977,1973	NA
Zm00001d032012,Zm00001d032013	419,422	1,1	NA	NA	1,1	NA	419,422	NA
Zm00001d032024,Zm00001d032032	1396,5161	2,2	NA	NA	2,2	NA	1396,5161	NA
Zm00001d032035,Zm00001d032042	2088,2403	2,2	NA	NA	2,2	NA	2088,2403	NA
Zm00001d032047,Zm00001d032048	960,2426	2,2	NA	NA	2,2	NA	960,2426	NA
Zm00001d032053,Zm00001d032054	1133,1106	1,1	NA	NA	1,1	NA	1133,1106	NA
Zm00001d032087,Zm00001d032088,Zm00001d032091,Zm00001d032094	377,413,398,401	1,1,1,1	NA	NA	1,1,1,1	NA	377,413,398,401	NA
Zm00001d032178,Zm00001d032179	1638,1500	3,3	NA	NA	3,3	NA	1638,1500	NA
Zm00001d032234,Zm00001d032235,Zm00001d032237	266,317,266	1,1,1	NA	NA	1,1,1	NA	266,317,266	NA
Zm00001d032239,Zm00001d032240	1468,1292	2,3	NA	NA	2,3	NA	1468,1292	NA
Zm00001d032285,Zm00001d032287	773,782	1,1	NA	NA	1,1	NA	773,782	NA
Zm00001d032391,Zm00001d032392,Zm00001d032394	4252,434,434	5,1,1	NA	NA	5,1,1	NA	4252,434,434	NA
Zm00001d032405,Zm00001d032406	2192,1082	4,2	NA	NA	4,2	NA	2192,1082	NA
Zm00001d032422,Zm00001d032423	1793,1261	3,3	NA	NA	3,3	NA	1793,1261	NA
Zm00001d032447,Zm00001d032448	750,870	2,2	NA	NA	2,2	NA	750,870	NA
Zm00001d032458,Zm00001d032459	1544,1595	1,1	NA	NA	1,1	NA	1544,1595	NA
Zm00001d032491,Zm00001d032492	1148,1839	1,2	NA	NA	1,2	NA	1148,1839	NA
Zm00001d032535,Zm00001d032536	1855,3388	2,2	NA	NA	2,2	NA	1855,3388	NA
Zm00001d032548,Zm00001d032556	978,951	2,2	NA	NA	2,2	NA	978,951	NA
Zm00001d032550,Zm00001d032557	3876,3827	6,5	NA	NA	6,5	NA	3876,3827	NA
Zm00001d032605,Zm00001d032608	11941,2847	16,11	NA	NA	16,11	NA	11941,2847	NA
Zm00001d032624,Zm00001d032626,Zm00001d032628,Zm00001d032629,Zm00001d032630,Zm00001d032631	581,533,434,434,687,506	1,1,1,1,2,1	NA	NA	1,1,1,1,2,1	NA	581,533,434,434,687,506	NA
Zm00001d032691,Zm00001d032692	3374,3226	6,5	NA	NA	6,5	NA	3374,3226	NA
Zm00001d032719,Zm00001d032721	5151,5430	3,3	NA	NA	3,3	NA	5151,5430	NA
Zm00001d032740,Zm00001d032744	3248,4672	3,3	NA	NA	3,3	NA	3248,4672	NA
Zm00001d032750,Zm00001d032753	1886,1928	1,1	NA	NA	1,1	NA	1886,1928	NA
Zm00001d032791,Zm00001d032794,Zm00001d032795,Zm00001d032797	1385,1805,1454,1541	1,1,1,1	NA	NA	1,1,1,1	NA	1385,1805,1454,1541	NA
Zm00001d032822,Zm00001d032823	773,623	1,1	NA	NA	1,1	NA	773,623	NA
Zm00001d032830,Zm00001d032831	5281,1702	8,6	NA	NA	8,6	NA	5281,1702	NA
Zm00001d032836,Zm00001d032837	1974,1936	2,2	NA	NA	2,2	NA	1974,1936	NA
Zm00001d032843,Zm00001d032847	5511,5510	5,4	NA	NA	5,4	NA	5511,5510	NA
Zm00001d032868,Zm00001d032869,Zm00001d032870	2060,2051,2066	1,1,1	NA	NA	1,1,1	NA	2060,2051,2066	NA
Zm00001d032876,Zm00001d032881,Zm00001d032882,Zm00001d032883,Zm00001d032884,Zm00001d032885,Zm00001d032886	905,1478,1059,1526,1063,738,758	2,3,2,2,2,2,1	NA	NA	2,3,2,2,2,2,1	NA	905,1478,1059,1526,1063,738,758	NA
Zm00001d032927,Zm00001d032929	715,1454	3,6	NA	NA	3,6	NA	715,1454	NA
Zm00001d032942,Zm00001d032943	1755,1115	2,1	NA	NA	2,1	NA	1755,1115	NA
Zm00001d032946,Zm00001d032947	848,860	1,1	NA	NA	1,1	NA	848,860	NA
Zm00001d032985,Zm00001d032987	5342,10041	5,16	NA	NA	5,16	NA	5342,10041	NA
Zm00001d033013,Zm00001d033015	413,665	1,1	NA	NA	1,1	NA	413,665	NA
Zm00001d033029,Zm00001d033030	1827,1594	2,2	NA	NA	2,2	NA	1827,1594	NA
Zm00001d033049,Zm00001d033050	488,548	1,1	NA	NA	1,1	NA	488,548	NA
Zm00001d033061,Zm00001d033062,Zm00001d033063	8059,3015,10567	7,7,7	NA	NA	7,7,7	NA	8059,3015,10567	NA
Zm00001d033066,Zm00001d033067,Zm00001d033068,Zm00001d033071	4548,3708,5026,3588	8,9,10,10	NA	NA	8,9,10,10	NA	4548,3708,5026,3588	NA
Zm00001d033129,Zm00001d033130	4076,9483	3,10	NA	NA	3,10	NA	4076,9483	NA
Zm00001d033132,Zm00001d033136	1237,1237	2,2	NA	NA	2,2	NA	1237,1237	NA
Zm00001d033154,Zm00001d033156	1535,528	1,1	NA	NA	1,1	NA	1535,528	NA
Zm00001d033189,Zm00001d033190	3045,4660	4,3	NA	NA	4,3	NA	3045,4660	NA
Zm00001d033195,Zm00001d033196,Zm00001d033200,Zm00001d033201	411,777,733,627	2,2,2,2	NA	NA	2,2,2,2	NA	411,777,733,627	NA
Zm00001d033207,Zm00001d033208	470,455	1,1	NA	NA	1,1	NA	470,455	NA
Zm00001d033247,Zm00001d033248	14700,9315	6,6	NA	NA	6,6	NA	14700,9315	NA
Zm00001d033250,Zm00001d033252	1090,1863	2,3	NA	NA	2,3	NA	1090,1863	NA
Zm00001d033254,Zm00001d033256	1289,1331	1,1	NA	NA	1,1	NA	1289,1331	NA
Zm00001d033272,Zm00001d033273	6237,4253	9,5	NA	NA	9,5	NA	6237,4253	NA
Zm00001d033313,Zm00001d033314	2114,9544	5,8	NA	NA	5,8	NA	2114,9544	NA
Zm00001d033348,Zm00001d033351	1204,1076	2,1	NA	NA	2,1	NA	1204,1076	NA
Zm00001d033360,Zm00001d033362	4199,4712	6,5	NA	NA	6,5	NA	4199,4712	NA
Zm00001d033407,Zm00001d033412,Zm00001d033413	2493,1247,1083	2,2,2	NA	NA	2,2,2	NA	2493,1247,1083	NA
Zm00001d033408,Zm00001d033409	4493,2579	7,6	NA	NA	7,6	NA	4493,2579	NA
Zm00001d033415,Zm00001d033416	2834,1097	2,1	NA	NA	2,1	NA	2834,1097	NA
Zm00001d033429,Zm00001d033430,Zm00001d033433,Zm00001d033434,Zm00001d033436,Zm00001d033438,Zm00001d033440,Zm00001d033442	1064,1067,3943,3381,5777,3947,3931,1205	1,1,2,2,2,2,2,1	NA	NA	1,1,2,2,2,2,2,1	NA	1064,1067,3943,3381,5777,3947,3931,1205	NA
Zm00001d033460,Zm00001d033462,Zm00001d033463,Zm00001d033464	326,332,311,311	1,1,1,1	NA	NA	1,1,1,1	NA	326,332,311,311	NA
Zm00001d033489,Zm00001d033490	2088,3131	5,4	NA	NA	5,4	NA	2088,3131	NA
Zm00001d033514,Zm00001d033516	1026,1584	2,2	NA	NA	2,2	NA	1026,1584	NA
Zm00001d033530,Zm00001d033531	281,281	1,1	NA	NA	1,1	NA	281,281	NA
Zm00001d033535,Zm00001d033537	3739,3701	6,6	NA	NA	6,6	NA	3739,3701	NA
Zm00001d033564,Zm00001d033571	722,3953	1,2	NA	NA	1,2	NA	722,3953	NA
Zm00001d033606,Zm00001d033607	3355,2329	5,6	NA	NA	5,6	NA	3355,2329	NA
Zm00001d033623,Zm00001d033624	5057,15560	7,9	NA	NA	7,9	NA	5057,15560	NA
Zm00001d033649,Zm00001d033650,Zm00001d033651	3964,3310,8906	11,11,10	NA	NA	11,11,10	NA	3964,3310,8906	NA
Zm00001d033686,Zm00001d033689,Zm00001d033694	584,721,722	1,1,1	NA	NA	1,1,1	NA	584,721,722	NA
Zm00001d033699,Zm00001d033700	248,248	1,1	NA	NA	1,1	NA	248,248	NA
Zm00001d033709,Zm00001d033710,Zm00001d033711	999,953,958	2,2,2	NA	NA	2,2,2	NA	999,953,958	NA
Zm00001d033754,Zm00001d033765	1001,989	1,1	NA	NA	1,1	NA	1001,989	NA
Zm00001d033836,Zm00001d033837	3403,5656	6,6	NA	NA	6,6	NA	3403,5656	NA
Zm00001d033859,Zm00001d033861	7907,21962	5,5	NA	NA	5,5	NA	7907,21962	NA
Zm00001d033890,Zm00001d033891,Zm00001d033892	2823,2423,2733	3,2,2	NA	NA	3,2,2	NA	2823,2423,2733	NA
Zm00001d033897,Zm00001d033899	4001,247	3,2	NA	NA	3,2	NA	4001,247	NA
Zm00001d033942,Zm00001d033943	599,500	1,1	NA	NA	1,1	NA	599,500	NA
Zm00001d034002,Zm00001d034003	1210,897	2,2	NA	NA	2,2	NA	1210,897	NA
Zm00001d034015,Zm00001d034017	5484,2780	10,7	NA	NA	10,7	NA	5484,2780	NA
Zm00001d034040,Zm00001d034043	3359,2916	2,5	NA	NA	2,5	NA	3359,2916	NA
Zm00001d034045,Zm00001d034047	29806,9188	8,8	NA	NA	8,8	NA	29806,9188	NA
Zm00001d034057,Zm00001d034058	1165,33893	4,5	NA	NA	4,5	NA	1165,33893	NA
Zm00001d034066,Zm00001d034067,Zm00001d034068,Zm00001d034069	4379,1379,1847,1955	3,1,2,2	NA	NA	3,1,2,2	NA	4379,1379,1847,1955	NA
Zm00001d034095,Zm00001d034096,Zm00001d034097,Zm00001d034104,Zm00001d034107	1819,1827,1698,1019,1838	2,2,2,1,2	NA	NA	2,2,2,1,2	NA	1819,1827,1698,1019,1838	NA
Zm00001d034125,Zm00001d034137	5970,11725	11,10	NA	NA	11,10	NA	5970,11725	NA
Zm00001d034128,Zm00001d034129	1552,2664	5,3	NA	NA	5,3	NA	1552,2664	NA
Zm00001d034164,Zm00001d034166	6057,17303	6,14	NA	NA	6,14	NA	6057,17303	NA
Zm00001d034184,Zm00001d034186	1550,1559	1,1	NA	NA	1,1	NA	1550,1559	NA
Zm00001d034200,Zm00001d034201	3076,2898	3,4	NA	NA	3,4	NA	3076,2898	NA
Zm00001d034246,Zm00001d034247	2569,3845	6,7	NA	NA	6,7	NA	2569,3845	NA
Zm00001d034265,Zm00001d034266	1229,1190	1,1	NA	NA	1,1	NA	1229,1190	NA
Zm00001d034305,Zm00001d034307	608,558	2,2	NA	NA	2,2	NA	608,558	NA
Zm00001d034322,Zm00001d034324	2225,1376	2,1	NA	NA	2,1	NA	2225,1376	NA
Zm00001d034327,Zm00001d034331	635,632	1,1	NA	NA	1,1	NA	635,632	NA
Zm00001d034330,Zm00001d034333	480,1458	1,2	NA	NA	1,2	NA	480,1458	NA
Zm00001d034372,Zm00001d034376	3969,4459	7,8	NA	NA	7,8	NA	3969,4459	NA
Zm00001d034385,Zm00001d034387,Zm00001d034388	8163,7978,7249	10,10,10	NA	NA	10,10,10	NA	8163,7978,7249	NA
Zm00001d034415,Zm00001d034416	1274,928	4,3	NA	NA	4,3	NA	1274,928	NA
Zm00001d034417,Zm00001d034418,Zm00001d034419	581,581,554	1,1,1	NA	NA	1,1,1	NA	581,581,554	NA
Zm00001d034431,Zm00001d034432	1304,11837	2,5	NA	NA	2,5	NA	1304,11837	NA
Zm00001d034446,Zm00001d034454,Zm00001d034456	7640,4571,4571	19,11,11	NA	NA	19,11,11	NA	7640,4571,4571	NA
Zm00001d034447,Zm00001d034448,Zm00001d034455,Zm00001d034457	3228,1492,3315,4731	5,2,6,6	NA	NA	5,2,6,6	NA	3228,1492,3315,4731	NA
Zm00001d034452,Zm00001d034453	5603,2151	8,6	NA	NA	8,6	NA	5603,2151	NA
Zm00001d034460,Zm00001d034461	5361,2131	8,6	NA	NA	8,6	NA	5361,2131	NA
Zm00001d034482,Zm00001d034483	260,272	1,1	NA	NA	1,1	NA	260,272	NA
Zm00001d034488,Zm00001d034489	1838,1844	1,1	NA	NA	1,1	NA	1838,1844	NA
Zm00001d034520,Zm00001d034521	2627,2755	6,4	NA	NA	6,4	NA	2627,2755	NA
Zm00001d034538,Zm00001d034540,Zm00001d034541,Zm00001d034542	641,1709,2009,3881	1,2,2,2	NA	NA	1,2,2,2	NA	641,1709,2009,3881	NA
Zm00001d034551,Zm00001d034552	8918,1865	4,3	NA	NA	4,3	NA	8918,1865	NA
Zm00001d034620,Zm00001d034621	4810,4712	5,4	NA	NA	5,4	NA	4810,4712	NA
Zm00001d034639,Zm00001d034641,Zm00001d034642	452,521,437	1,1,1	NA	NA	1,1,1	NA	452,521,437	NA
Zm00001d034643,Zm00001d034644	935,2568	2,3	NA	NA	2,3	NA	935,2568	NA
Zm00001d034651,Zm00001d034653	2807,674	3,1	NA	NA	3,1	NA	2807,674	NA
Zm00001d034671,Zm00001d034672	2048,2075	1,1	NA	NA	1,1	NA	2048,2075	NA
Zm00001d034675,Zm00001d034676	4584,2484	2,5	NA	NA	2,5	NA	4584,2484	NA
Zm00001d034686,Zm00001d034687	1439,1439	1,1	NA	NA	1,1	NA	1439,1439	NA
Zm00001d034715,Zm00001d034716	656,2363	1,4	NA	NA	1,4	NA	656,2363	NA
Zm00001d034741,Zm00001d034742	1135,694	1,1	NA	NA	1,1	NA	1135,694	NA
Zm00001d034746,Zm00001d034747	611,581	1,1	NA	NA	1,1	NA	611,581	NA
Zm00001d034771,Zm00001d034773,Zm00001d034776	5125,4295,4295	3,3,3	NA	NA	3,3,3	NA	5125,4295,4295	NA
Zm00001d034802,Zm00001d034803	1137,1341	2,2	NA	NA	2,2	NA	1137,1341	NA
Zm00001d034900,Zm00001d034904	7275,19496	11,11	NA	NA	11,11	NA	7275,19496	NA
Zm00001d034945,Zm00001d034946,Zm00001d034947	515,896,506	1,1,1	NA	NA	1,1,1	NA	515,896,506	NA
Zm00001d034976,Zm00001d034977	641,644	1,1	NA	NA	1,1	NA	641,644	NA
Zm00001d035001,Zm00001d035002,Zm00001d035003	452,416,422	1,1,1	NA	NA	1,1,1	NA	452,416,422	NA
Zm00001d035020,Zm00001d035021	722,701	1,1	NA	NA	1,1	NA	722,701	NA
Zm00001d035037,Zm00001d035038	2553,3114	3,5	NA	NA	3,5	NA	2553,3114	NA
Zm00001d035056,Zm00001d035063	5316,1562	4,3	NA	NA	4,3	NA	5316,1562	NA
Zm00001d035057,Zm00001d035064	8825,1463	6,1	NA	NA	6,1	NA	8825,1463	NA
Zm00001d035076,Zm00001d035084	3212,2106	4,3	NA	NA	4,3	NA	3212,2106	NA
Zm00001d035079,Zm00001d035080	359,440	1,1	NA	NA	1,1	NA	359,440	NA
Zm00001d035100,Zm00001d035101,Zm00001d035102,Zm00001d035104,Zm00001d035108,Zm00001d035109,Zm00001d035111,Zm00001d035112	879,715,841,715,850,850,866,1594	2,2,2,2,2,2,2,2	NA	NA	2,2,2,2,2,2,2,2	NA	879,715,841,715,850,850,866,1594	NA
Zm00001d035143,Zm00001d035145	6788,6590	7,4	NA	NA	7,4	NA	6788,6590	NA
Zm00001d035154,Zm00001d035155	934,359	2,1	NA	NA	2,1	NA	934,359	NA
Zm00001d035157,Zm00001d035161,Zm00001d035162,Zm00001d035163,Zm00001d035166	4069,2003,2802,7860,6787	7,7,7,7,11	NA	NA	7,7,7,7,11	NA	4069,2003,2802,7860,6787	NA
Zm00001d035172,Zm00001d035174,Zm00001d035183	2749,1399,46919	2,2,3	NA	NA	2,2,3	NA	2749,1399,46919	NA
Zm00001d035224,Zm00001d035230,Zm00001d035234	3098,5719,2915	4,5,4	NA	NA	4,5,4	NA	3098,5719,2915	NA
Zm00001d035228,Zm00001d035229	6342,6217	4,5	NA	NA	4,5	NA	6342,6217	NA
Zm00001d035232,Zm00001d035233	725,818	1,1	NA	NA	1,1	NA	725,818	NA
Zm00001d035246,Zm00001d035249	2388,1330	2,2	NA	NA	2,2	NA	2388,1330	NA
Zm00001d035257,Zm00001d035262	535,535	2,2	NA	NA	2,2	NA	535,535	NA
Zm00001d035258,Zm00001d035261	1529,1532	3,3	NA	NA	3,3	NA	1529,1532	NA
Zm00001d035309,Zm00001d035310	2049,760	4,3	NA	NA	4,3	NA	2049,760	NA
Zm00001d035316,Zm00001d035317	3184,2020	3,3	NA	NA	3,3	NA	3184,2020	NA
Zm00001d035361,Zm00001d035362	569,794	1,1	NA	NA	1,1	NA	569,794	NA
Zm00001d035389,Zm00001d035392	13817,13958	12,8	NA	NA	12,8	NA	13817,13958	NA
Zm00001d035400,Zm00001d035401	3084,4009	6,7	NA	NA	6,7	NA	3084,4009	NA
Zm00001d035428,Zm00001d035434	9387,2914	4,2	NA	NA	4,2	NA	9387,2914	NA
Zm00001d035542,Zm00001d035543	4895,2790	2,3	NA	NA	2,3	NA	4895,2790	NA
Zm00001d035551,Zm00001d035552	3774,3175	7,7	NA	NA	7,7	NA	3774,3175	NA
Zm00001d035558,Zm00001d035559,Zm00001d035560,Zm00001d035561,Zm00001d035562	1727,1582,1609,1629,1624	4,4,4,4,4	NA	NA	4,4,4,4,4	NA	1727,1582,1609,1629,1624	NA
Zm00001d035585,Zm00001d035587	2409,8833	2,2	NA	NA	2,2	NA	2409,8833	NA
Zm00001d035591,Zm00001d035592	2383,1487	2,1	NA	NA	2,1	NA	2383,1487	NA
Zm00001d035599,Zm00001d035600	2736,2888	2,3	NA	NA	2,3	NA	2736,2888	NA
Zm00001d035604,Zm00001d035605	1106,1609	1,2	NA	NA	1,2	NA	1106,1609	NA
Zm00001d035606,Zm00001d035607	3021,3017	5,5	NA	NA	5,5	NA	3021,3017	NA
Zm00001d035612,Zm00001d035614	2210,2657	6,6	NA	NA	6,6	NA	2210,2657	NA
Zm00001d035617,Zm00001d035618,Zm00001d035619	9928,11173,473	2,3,1	NA	NA	2,3,1	NA	9928,11173,473	NA
Zm00001d035624,Zm00001d035628	3652,3659	3,4	NA	NA	3,4	NA	3652,3659	NA
Zm00001d035625,Zm00001d035629	844,1114	3,3	NA	NA	3,3	NA	844,1114	NA
Zm00001d035638,Zm00001d035640	1698,3762	3,2	NA	NA	3,2	NA	1698,3762	NA
Zm00001d035659,Zm00001d035662,Zm00001d035663	1025,886,720	2,2,2	NA	NA	2,2,2	NA	1025,886,720	NA
Zm00001d035670,Zm00001d035671	2180,1880	1,1	NA	NA	1,1	NA	2180,1880	NA
Zm00001d035680,Zm00001d035681,Zm00001d035683,Zm00001d035684	687,3009,215,212	2,2,1,1	NA	NA	2,2,1,1	NA	687,3009,215,212	NA
Zm00001d035713,Zm00001d035714,Zm00001d035717	2081,1950,2787	5,6,5	NA	NA	5,6,5	NA	2081,1950,2787	NA
Zm00001d035720,Zm00001d035722	3174,2882	6,6	NA	NA	6,6	NA	3174,2882	NA
Zm00001d035725,Zm00001d035726	1095,1540	2,2	NA	NA	2,2	NA	1095,1540	NA
Zm00001d035753,Zm00001d035756	1025,1052	1,1	NA	NA	1,1	NA	1025,1052	NA
Zm00001d035817,Zm00001d035818	17678,5582	11,9	NA	NA	11,9	NA	17678,5582	NA
Zm00001d035823,Zm00001d035833	5244,1855	3,3	NA	NA	3,3	NA	5244,1855	NA
Zm00001d035879,Zm00001d035881	809,914	1,1	NA	NA	1,1	NA	809,914	NA
Zm00001d035901,Zm00001d035902	2198,1636	3,3	NA	NA	3,3	NA	2198,1636	NA
Zm00001d035974,Zm00001d035975	5191,5000	17,17	NA	NA	17,17	NA	5191,5000	NA
Zm00001d035978,Zm00001d035980	843,659	1,1	NA	NA	1,1	NA	843,659	NA
Zm00001d036066,Zm00001d036068,Zm00001d036069,Zm00001d036072	3074,1725,2407,2315	5,2,3,3	NA	NA	5,2,3,3	NA	3074,1725,2407,2315	NA
Zm00001d036077,Zm00001d036079	5283,4900	4,4	NA	NA	4,4	NA	5283,4900	NA
Zm00001d036097,Zm00001d036098	3245,2846	7,7	NA	NA	7,7	NA	3245,2846	NA
Zm00001d036110,Zm00001d036112	3829,3823	12,13	NA	NA	12,13	NA	3829,3823	NA
Zm00001d036139,Zm00001d036142	368,362	1,1	NA	NA	1,1	NA	368,362	NA
Zm00001d036237,Zm00001d036238,Zm00001d036241	1393,1806,2637	3,3,2	NA	NA	3,3,2	NA	1393,1806,2637	NA
Zm00001d036261,Zm00001d036262,Zm00001d036263	14248,2011,2711	4,2,3	NA	NA	4,2,3	NA	14248,2011,2711	NA
Zm00001d036264,Zm00001d036266	935,275	2,1	NA	NA	2,1	NA	935,275	NA
Zm00001d036267,Zm00001d036270,Zm00001d036272	2502,2525,1862	3,3,3	NA	NA	3,3,3	NA	2502,2525,1862	NA
Zm00001d036274,Zm00001d036277	1670,727	6,2	NA	NA	6,2	NA	1670,727	NA
Zm00001d036275,Zm00001d036278	2089,2085	5,4	NA	NA	5,4	NA	2089,2085	NA
Zm00001d036311,Zm00001d036324	13926,7758	16,11	NA	NA	16,11	NA	13926,7758	NA
Zm00001d036366,Zm00001d036370	929,975	1,2	NA	NA	1,2	NA	929,975	NA
Zm00001d036373,Zm00001d036376	2039,2039	2,2	NA	NA	2,2	NA	2039,2039	NA
Zm00001d036375,Zm00001d036378	572,571	1,2	NA	NA	1,2	NA	572,571	NA
Zm00001d036464,Zm00001d036467	818,818	2,2	NA	NA	2,2	NA	818,818	NA
Zm00001d036465,Zm00001d036468	644,644	1,1	NA	NA	1,1	NA	644,644	NA
Zm00001d036541,Zm00001d036542	4871,1638	5,4	NA	NA	5,4	NA	4871,1638	NA
Zm00001d036565,Zm00001d036567,Zm00001d036568	2689,2445,5456	6,6,6	NA	NA	6,6,6	NA	2689,2445,5456	NA
Zm00001d036594,Zm00001d036595	6269,1772	7,2	NA	NA	7,2	NA	6269,1772	NA
