GenesInCluster	Lengths	NumExons	WithTE	NumExonTE	NumExonWOTE	LengthsWithTE	LengthsWOTE	TEsRepresented
Zm00008a020735,Zm00008a020738	2786,7924	3,3	NA	NA	3,3	NA	2786,7924	NA
Zm00008a020785,Zm00008a020789	3137,3816	5,7	NA	NA	5,7	NA	3137,3816	NA
Zm00008a020790,Zm00008a020802	1796,3892	4,7	NA	NA	4,7	NA	1796,3892	NA
Zm00008a020792,Zm00008a020793	2761,3302	7,8	NA	NA	7,8	NA	2761,3302	NA
Zm00008a020800,Zm00008a020801	3702,668	3,2	NA	NA	3,2	NA	3702,668	NA
Zm00008a020813,Zm00008a020814	212,21689	1,2	NA	NA	1,2	NA	212,21689	NA
Zm00008a020872,Zm00008a020873	4827,2561	16,8	Zm00008a020872	16	8	4827	2561	DHH00002B73v408465
Zm00008a020906,Zm00008a020910	1416,9876	3,3	NA	NA	3,3	NA	1416,9876	NA
Zm00008a020987,Zm00008a020988	987,966	2,2	NA	NA	2,2	NA	987,966	NA
Zm00008a021003,Zm00008a021004	540,540	2,2	NA	NA	2,2	NA	540,540	NA
Zm00008a021016,Zm00008a021018	2281,15860	4,3	NA	NA	4,3	NA	2281,15860	NA
Zm00008a021109,Zm00008a021111	1330,987	6,5	NA	NA	6,5	NA	1330,987	NA
Zm00008a021110,Zm00008a021113	17448,4090	16,8	Zm00008a021113	8	16	4090	17448	RLX18781B73v400001
Zm00008a021138,Zm00008a021139	1110,9835	2,3	NA	NA	2,3	NA	1110,9835	NA
Zm00008a021163,Zm00008a021166,Zm00008a021171,Zm00008a021173	27582,1782,1600,1573	3,2,2,2	NA	NA	3,2,2,2	NA	27582,1782,1600,1573	NA
Zm00008a021202,Zm00008a021204	1054,7468	2,3	NA	NA	2,3	NA	1054,7468	NA
Zm00008a021240,Zm00008a021241	14293,1141	3,2	NA	NA	3,2	NA	14293,1141	NA
Zm00008a021245,Zm00008a021246,Zm00008a021247	14426,2109,1160	2,2,2	Zm00008a021245	2	2,2	14426	2109,1160	RLX01624B73v400003
Zm00008a021321,Zm00008a021323	504,1345	2,2	NA	NA	2,2	NA	504,1345	NA
Zm00008a021354,Zm00008a021359	3004,2048	3,1	NA	NA	3,1	NA	3004,2048	NA
Zm00008a021370,Zm00008a021374,Zm00008a021375	3084,2716,2942	5,5,5	NA	NA	5,5,5	NA	3084,2716,2942	NA
Zm00008a021403,Zm00008a021404	2402,2431	7,7	NA	NA	7,7	NA	2402,2431	NA
Zm00008a021436,Zm00008a021437	9181,1351	11,2	Zm00008a021436	11	2	9181	1351	RLX00660B73v400005
Zm00008a021455,Zm00008a021456,Zm00008a021464,Zm00008a021476,Zm00008a021477,Zm00008a021479	915,895,880,1961,1464,867	2,2,2,4,3,2	NA	NA	2,2,2,4,3,2	NA	915,895,880,1961,1464,867	NA
Zm00008a021503,Zm00008a021507	485,707	1,1	NA	NA	1,1	NA	485,707	NA
Zm00008a021520,Zm00008a021538,Zm00008a021539,Zm00008a021540,Zm00008a021541,Zm00008a021542,Zm00008a021543,Zm00008a021546	632,551,1672,545,578,596,614,13774	1,1,2,1,1,1,1,2	NA	NA	1,1,2,1,1,1,1,2	NA	632,551,1672,545,578,596,614,13774	NA
Zm00008a021566,Zm00008a021567	1198,1602	3,3	NA	NA	3,3	NA	1198,1602	NA
Zm00008a021579,Zm00008a021580	5786,5952	11,8	NA	NA	11,8	NA	5786,5952	NA
Zm00008a021582,Zm00008a021615	4631,8738	11,13	Zm00008a021615	13	11	8738	4631	DHH00009B73v400888
Zm00008a021589,Zm00008a021590	7942,7933	3,6	Zm00008a021590	6	3	7933	7942	RLX17155B73v400001
Zm00008a021598,Zm00008a021599	3958,2489	3,3	NA	NA	3,3	NA	3958,2489	NA
Zm00008a021631,Zm00008a021635	1155,728	2,1	NA	NA	2,1	NA	1155,728	NA
Zm00008a021644,Zm00008a021645	598,595	2,3	NA	NA	2,3	NA	598,595	NA
Zm00008a021665,Zm00008a021666	1205,1007	2,1	NA	NA	2,1	NA	1205,1007	NA
Zm00008a021702,Zm00008a021704,Zm00008a021706	2962,7308,8017	3,9,4	Zm00008a021704	9	3,4	7308	2962,8017	RLX23093B73v400001,RLX20026B73v400001,DHH00004B73v401288
Zm00008a021705,Zm00008a021707	2489,12229	3,2	Zm00008a021707	2	3	12229	2489	RLX18653B73v400001,RLX20026B73v400001,RLG00001B73v415879,RLG00001B73v414634,RLC00002B73v413158
Zm00008a021709,Zm00008a021711	18536,15370	12,18	NA	NA	12,18	NA	18536,15370	NA
Zm00008a021723,Zm00008a021724,Zm00008a021726,Zm00008a021727,Zm00008a021728,Zm00008a021729,Zm00008a021730,Zm00008a021731,Zm00008a021734,Zm00008a021735,Zm00008a021737,Zm00008a021740,Zm00008a021741,Zm00008a021742,Zm00008a021743,Zm00008a021745,Zm00008a021746	1511,1317,3011,1930,725,446,1449,11702,6826,3915,488,1458,2436,353,4993,3659,1511	2,3,4,2,2,1,2,2,3,2,2,2,3,1,4,3,2	Zm00008a021734,Zm00008a021743	3,4	2,3,4,2,2,1,2,2,2,2,2,3,1,3,2	6826,4993	1511,1317,3011,1930,725,446,1449,11702,3915,488,1458,2436,353,3659,1511	RLG00001B73v408877,RLG05530B73v400001,DHH00001B73v409315,DHH00003B73v400050,RLC00013B73v400926,DHH00004B73v400832
Zm00008a021732,Zm00008a021744	230,380	1,1	NA	NA	1,1	NA	230,380	NA
Zm00008a021779,Zm00008a021780	3519,3905	10,10	NA	NA	10,10	NA	3519,3905	NA
Zm00008a021840,Zm00008a021841	593,575	1,1	NA	NA	1,1	NA	593,575	NA
Zm00008a021843,Zm00008a021844	209,209	1,1	NA	NA	1,1	NA	209,209	NA
Zm00008a021891,Zm00008a021892	1201,1365	4,3	NA	NA	4,3	NA	1201,1365	NA
Zm00008a021949,Zm00008a021950,Zm00008a021951	1035,545,551	2,1,1	NA	NA	2,1,1	NA	1035,545,551	NA
Zm00008a022036,Zm00008a022040	2709,908	3,1	NA	NA	3,1	NA	2709,908	NA
Zm00008a022042,Zm00008a022043,Zm00008a022044	2037,4706,2754	5,7,6	NA	NA	5,7,6	NA	2037,4706,2754	NA
Zm00008a022063,Zm00008a022078	34817,2298	3,2	NA	NA	3,2	NA	34817,2298	NA
Zm00008a022070,Zm00008a022071,Zm00008a022073	15174,1172,11241	2,2,2	NA	NA	2,2,2	NA	15174,1172,11241	NA
Zm00008a022089,Zm00008a022102	1577,38406	2,3	NA	NA	2,3	NA	1577,38406	NA
Zm00008a022108,Zm00008a022110	9612,3297	4,4	NA	NA	4,4	NA	9612,3297	NA
Zm00008a022135,Zm00008a022137	494,5897	2,5	NA	NA	2,5	NA	494,5897	NA
Zm00008a022163,Zm00008a022164,Zm00008a022165	1573,311,1053	2,1,2	NA	NA	2,1,2	NA	1573,311,1053	NA
Zm00008a022187,Zm00008a022189	3215,2992	4,6	NA	NA	4,6	NA	3215,2992	NA
Zm00008a022201,Zm00008a022203,Zm00008a022204	1578,3020,599	2,5,1	NA	NA	2,5,1	NA	1578,3020,599	NA
Zm00008a022299,Zm00008a022300	5083,20429	2,3	Zm00008a022299	2	3	5083	20429	RLC20008B73v400001
Zm00008a022326,Zm00008a022327,Zm00008a022329,Zm00008a022332,Zm00008a022333,Zm00008a022335,Zm00008a022336,Zm00008a022337	4722,5849,3261,3263,10593,11345,3685,3629	6,3,5,5,4,6,5,5	Zm00008a022326,Zm00008a022327,Zm00008a022333,Zm00008a022335	6,3,4,6	5,5,5,5	4722,5849,10593,11345	3261,3263,3685,3629	RLC00002B73v408417,DTC00027B73v400008,DTC00027B73v400007,RLC00004B73v411957,RLC00002B73v402966,RLG00006B73v401463,RLG01017B73v400004,RLC00086B73v400032,RLG18784B73v400001,DTC00027B73v400009,RLG00006B73v403344,RLX07467B73v400001,RLX18337B73v400001,RLC00002B73v412423,RLX20006B73v400001,RLX08956B73v400001,DHH00001B73v403927,RLC00083B73v400043,RLX17153B73v400001,RLG00005B73v404009,RLX18257B73v400001,RLX19876B73v400001,RLG00160B73v400010,RLC00019B73v400534,DHH00001B73v400860,RLX17524B73v400001,DTC00022B73v400007,RLG03981B73v400001,RLX02354B73v400002,RLG00031B73v400330,RLX23592B73v400001,RLG00003B73v412828,RLC00004B73v406190,RLX10094B73v400001,RLC00013B73v400203,RLX20543B73v400001,DHH00001B73v403354,RLX00230B73v400015,DTM03238B73v400001,RLX08948B73v400001,RLX22930B73v400001,DTC00027B73v400012,DTC00027B73v400016,DTC00027B73v400015,RLG00638B73v400006,RLX18724B73v400001,RLG00043B73v400081,RLC01390B73v400002,RLC00034B73v400016,RLC00002B73v415234,RLG00147B73v400022,RLC00015B73v400558,RLG24397B73v400001,RLX09931B73v400001,RLG14515B73v400001,RLX01865B73v400002,RLX01865B73v400003,RLX01865B73v400001,RLG00036B73v400217,DTC00022B73v400008,RLG00007B73v403012,DTC00031B73v400006,RLX23790B73v400001,RLG00001B73v414727,DTC00022B73v400010,RLX24488B73v400001,RLX04674B73v400002
Zm00008a022367,Zm00008a022369,Zm00008a022370,Zm00008a022372	4106,3694,2144,2144	2,2,1,1	NA	NA	2,2,1,1	NA	4106,3694,2144,2144	NA
Zm00008a022404,Zm00008a022406	1696,1744	2,2	NA	NA	2,2	NA	1696,1744	NA
Zm00008a022409,Zm00008a022411	1845,757	5,3	NA	NA	5,3	NA	1845,757	NA
Zm00008a022413,Zm00008a022414,Zm00008a022416	9156,6991,5914	12,7,7	Zm00008a022413,Zm00008a022414,Zm00008a022416	12,7,7	NA	9156,6991,5914	NA	RLX22106B73v400001,DHH00130B73v400003,RLC00002B73v409587,RLC00375B73v400008,DHH00031B73v400058,RLC00002B73v415128,DHH00008B73v401302,RLG00283B73v400013,RLC00002B73v412550,RLX17193B73v400001,RLX24291B73v400001,DHH00002B73v410529,RLX17063B73v400001,RLG00504B73v400002,RLC00002B73v414928,RLG00006B73v404054,DHH00002B73v408040,DHH00011B73v400252,DHH00003B73v400538,RLX11280B73v400001,RLX18248B73v400001,RLG00001B73v401107,RLC00004B73v402711,RLG03237B73v400001,DHH00003B73v402962,RLG00001B73v415886,RLC09916B73v400001,DHH00005B73v402770,RLC00002B73v415139,RLG12162B73v400001,RLC00004B73v409218,DHH00002B73v401025,DHH00011B73v400280,DHH00004B73v400152,DHH00004B73v401148,RLG00007B73v402789,RLX14021B73v4S0002,RLG00003B73v403821,RLC00033B73v400301,RLG00003B73v411656,DHH00001B73v409602,RLX18384B73v400001,RLX19686B73v400001,RLX18347B73v400001,RLX06784B73v400001,RLC00063B73v400052,DHH00004B73v402415,RLC05009B73v400001,DHH00007B73v401280,DHH00002B73v402595,RLX14021B73v400001,RLC00004B73v401042,RLC20747B73v400001,DHH00001B73v408263,DHH00001B73v409037,RLX20004B73v400001,RLX03380B73v400002
Zm00008a022442,Zm00008a022444	3051,1511	3,3	NA	NA	3,3	NA	3051,1511	NA
Zm00008a022482,Zm00008a022484	2748,3004	7,7	NA	NA	7,7	NA	2748,3004	NA
Zm00008a022505,Zm00008a022506,Zm00008a022508,Zm00008a022520,Zm00008a022521,Zm00008a022525	1905,1367,996,803,728,722	3,1,2,1,1,1	NA	NA	3,1,2,1,1,1	NA	1905,1367,996,803,728,722	NA
Zm00008a022516,Zm00008a022517	2283,986	3,1	NA	NA	3,1	NA	2283,986	NA
Zm00008a022536,Zm00008a022538	481,777	3,3	NA	NA	3,3	NA	481,777	NA
Zm00008a022545,Zm00008a022546	5976,12993	12,5	Zm00008a022545	12	5	5976	12993	DHH01121B73v400001
Zm00008a022571,Zm00008a022572	5732,389	2,1	NA	NA	2,1	NA	5732,389	NA
Zm00008a022601,Zm00008a022602	1756,1705	3,3	NA	NA	3,3	NA	1756,1705	NA
Zm00008a022611,Zm00008a022616	2834,2835	6,7	NA	NA	6,7	NA	2834,2835	NA
Zm00008a022612,Zm00008a022615	2546,2528	3,3	NA	NA	3,3	NA	2546,2528	NA
Zm00008a022613,Zm00008a022614	9665,1961	3,6	Zm00008a022613	3	6	9665	1961	RLX09627B73v400001,RLX09626B73v400001
Zm00008a022640,Zm00008a022644	425,464	1,1	NA	NA	1,1	NA	425,464	NA
Zm00008a022665,Zm00008a022666,Zm00008a022667	771,643,356	2,2,1	NA	NA	2,2,1	NA	771,643,356	NA
Zm00008a022738,Zm00008a022739,Zm00008a022741	332,7213,761	1,3,1	NA	NA	1,3,1	NA	332,7213,761	NA
Zm00008a022802,Zm00008a022803	398,5768	1,2	NA	NA	1,2	NA	398,5768	NA
Zm00008a022820,Zm00008a022821	4173,1154	2,1	NA	NA	2,1	NA	4173,1154	NA
Zm00008a022832,Zm00008a022833	4764,2311	3,2	NA	NA	3,2	NA	4764,2311	NA
Zm00008a022839,Zm00008a022843	1571,5067	4,3	NA	NA	4,3	NA	1571,5067	NA
Zm00008a022898,Zm00008a022899,Zm00008a022900	2971,898,2381	3,2,3	NA	NA	3,2,3	NA	2971,898,2381	NA
Zm00008a022926,Zm00008a022927	438,2819	2,2	NA	NA	2,2	NA	438,2819	NA
Zm00008a022956,Zm00008a022958	8897,10356	30,26	Zm00008a022956,Zm00008a022958	30,26	NA	8897,10356	NA	DHH00001B73v409095,DHH00002B73v408924
Zm00008a022992,Zm00008a022993	49460,10786	3,5	NA	NA	3,5	NA	49460,10786	NA
Zm00008a023042,Zm00008a023043	3891,1506	2,2	NA	NA	2,2	NA	3891,1506	NA
Zm00008a023066,Zm00008a023067	263,1176	1,2	NA	NA	1,2	NA	263,1176	NA
Zm00008a023088,Zm00008a023089,Zm00008a023090	724,962,621	3,3,2	NA	NA	3,3,2	NA	724,962,621	NA
Zm00008a023098,Zm00008a023101	1095,1117	2,2	NA	NA	2,2	NA	1095,1117	NA
Zm00008a023099,Zm00008a023102	2675,2648	1,1	NA	NA	1,1	NA	2675,2648	NA
Zm00008a023100,Zm00008a023103	4650,4669	6,6	Zm00008a023100,Zm00008a023103	6,6	NA	4650,4669	NA	RLX08841B73v400001
Zm00008a023166,Zm00008a023168	5430,9614	12,13	Zm00008a023166	12	13	5430	9614	RLX23000B73v400001,RLX08835B73v400001
Zm00008a023176,Zm00008a023177	2369,2351	1,1	NA	NA	1,1	NA	2369,2351	NA
Zm00008a023202,Zm00008a023204	530,2661	1,2	NA	NA	1,2	NA	530,2661	NA
Zm00008a023316,Zm00008a023317	1269,1556	2,3	NA	NA	2,3	NA	1269,1556	NA
Zm00008a023425,Zm00008a023426	641,644	1,1	NA	NA	1,1	NA	641,644	NA
Zm00008a023432,Zm00008a023435	29525,1882	2,3	NA	NA	2,3	NA	29525,1882	NA
Zm00008a023433,Zm00008a023434	3188,1714	2,3	NA	NA	2,3	NA	3188,1714	NA
Zm00008a023452,Zm00008a023453,Zm00008a023454	22751,335,970	2,1,2	NA	NA	2,1,2	NA	22751,335,970	NA
Zm00008a023506,Zm00008a023535	11592,7319	5,7	Zm00008a023506,Zm00008a023535	5,7	NA	11592,7319	NA	RLG00001B73v413973,RLG00001B73v410028,RLG00001B73v405205,RLG00089B73v400043,RLG00001B73v407926,RLG00009B73v401699,DHH00002B73v404382,DHH00002B73v409650,RLG00001B73v405559,RLG00001B73v411552,DHH00002B73v409872,DHH00002B73v409874,RLX17489B73v400001,RLG00010B73v401148,RLG00051B73v400079,DHH00002B73v408806,RLG00001B73v405162,RLG00001B73v412112,RLG00001B73v415627,RLG19257B73v400001,RLG00001B73v410153,RLG00001B73v401889,RLG00001B73v415302,RLG24540B73v400001,RLG00001B73v415308,RLG00051B73v400092,RLG00051B73v400090,RLX03026B73v400002,RLX04565B73v400002,DHH00056B73v400004,RLG00001B73v408966,DHH00004B73v402884,RLG00012B73v400407,DHH00002B73v408150,RLG00001B73v411418,RLG00001B73v401285,RLC24854B73v400001,RLG00001B73v414098,RLG00001B73v401289,RLG00010B73v400867,RLX09762B73v400001,DHH00002B73v403790,RLG24473B73v400001,RLC00254B73v400012,RLX01027B73v400003,RLG00001B73v411175,RLG00001B73v414358,RLG00379B73v400004,RLG00001B73v405383,RLG00001B73v408801,RLG00001B73v408146,DHH00005B73v400748,RLG00001B73v415370,RLG00001B73v408023,RLG00001B73v406505,RLG00001B73v400164,RLG00001B73v408787,RLG00434B73v400008,RLC00002B73v413962,RLG00003B73v410503,RLG00001B73v416092,RLG00001B73v401039,RLG00001B73v407527,RLC00002B73v415244,RLC00002B73v415246,RLG00001B73v408733,RLG00001B73v401667,RLG00001B73v412515,RLG02751B73v400002,RLG00021B73v400486,RLX17512B73v400001,RLX03066B73v400002,RLX00794B73v400004,RLG00331B73v400008,RLG00001B73v400865,DHH00002B73v407245,RLC00002B73v411504,DHH00001B73v410273,RLG00001B73v402409,RLX20435B73v400001,RLG00001B73v404836,RLG00001B73v404835,RLC00025B73v400373,RLG00001B73v405950,RLC00004B73v410840,RLG00001B73v400787,RLC00042B73v400039,RLG00001B73v400627,RLG00001B73v410379,RLG00001B73v400545,RLG00001B73v416006,RLG00001B73v415461,RLG00001B73v409135,RLG00001B73v413331,RLG00001B73v406313,RLX18574B73v400001,RLG00001B73v408193,RLG00001B73v405445,RLG00001B73v400469,DHH00005B73v402263,DHH00002B73v401883,DHH00001B73v405984,DHH00002B73v409768,RLC00004B73v402270,RLG00001B73v409639,RLC00004B73v411254,RLC04465B73v400001,RLG00001B73v413643,DHH00002B73v408034,DHH00002B73v402032,DHH00002B73v406605,RLG03081B73v400002,RLG00001B73v412124,RLG00001B73v412125,RLX02369B73v400002,RLX15191B73v400001,DHH00013B73v400007,RLG00010B73v400985,DHH00002B73v404167,RLG00078B73v400006,RLG00073B73v400031,RLG00439B73v400007,RLG00001B73v402143,RLG00001B73v404762,RLG00001B73v414791,RLG00001B73v408999,RLG00001B73v410155,RLG00003B73v408486,RLG00001B73v413413,DHH00001B73v404643,RLG01439B73v400004,DHH00005B73v403165,RLX23978B73v400001,RLG00001B73v410593,RLG00001B73v410592,DHH00002B73v400469,RLG00001B73v413143,RLG00001B73v411123,DHH00002B73v408089,RLG00114B73v400013,RLX00162B73v400022,RLG00001B73v403248,DHH00002B73v403522,RLG18925B73v400001,RLG00003B73v410818,RLG00001B73v403714,RLG00001B73v407658,RLX21848B73v400001,RLG00001B73v408078,RLG00001B73v404082,RLG00175B73v400020,RLG00003B73v409431,RLC00004B73v411986,DHH00002B73v403234,RLC00002B73v412530,RLG00001B73v406656,RLG00001B73v409171,RLG00001B73v400586,RLG00001B73v406652,RLG00018B73v400585,RLG00006B73v403990,RLC00041B73v400213,RLG00001B73v410305,RLC00068B73v400038,RLG00001B73v403360,RLG00001B73v412527,RLG00021B73v400512,RLG00001B73v401750,DHH00002B73v403976,RLX01550B73v400003,RLX24628B73v400001,RLG00001B73v416045,RLG00018B73v400531,RLC00002B73v415159,RLX18959B73v400001,RLX02659B73v400002,DHH00002B73v405323,RLG00001B73v414861,RLG00001B73v403660,RLG00003B73v409970,RLG00021B73v400229,RLG00009B73v401754,RLG00001B73v404875,RLG00001B73v407552,RLG00021B73v400426,RLG00007B73v402981,DHH00002B73v402699,DHH00004B73v402581,RLG00001B73v411069,RLG00001B73v403165,RLG23284B73v400001,DHH00002B73v408139,RLG00001B73v402181,RLG22391B73v400001,RLC00485B73v400001,RLX00759B73v400005,RLG00012B73v400418,RLG00001B73v401222,RLG00001B73v415932,RLG00043B73v400003,RLG00438B73v400006,DHH00001B73v405075,RLX21819B73v400001,RLG00060B73v400055,RLG00310B73v400008,RLX02117B73v400003,RLG00001B73v404757,DHH00003B73v404420,RLC00002B73v415260,RLG00001B73v405898,RLG00001B73v404618,RLX09981B73v400001,RLG00515B73v400005,RLG00001B73v408817,RLC00256B73v400014,RLG23212B73v400001,RLC00002B73v412230,RLG00001B73v404532,DHH00347B73v400001,RLC00002B73v411925,DHH00001B73v408209,RLG00001B73v404029,RLG00005B73v403526,RLG00001B73v405624,RLG00001B73v415204,RLG00001B73v400152,RLG00001B73v408305,DHH00002B73v407092,RLG00001B73v412687,RLC00002B73v412676,RLG00001B73v409032,RLG00001B73v401182,DHH00002B73v403574,RLG00350B73v400007,RLG00001B73v403721,RLG00001B73v406124,RLG00001B73v402413,RLC00002B73v414770,RLG00005B73v404188,RLG00001B73v400992,RLX08769B73v400001,RLG00001B73v415518,RLG00001B73v405053,RLG00001B73v406328,RLG00001B73v406987,DHH00001B73v404086,DHH00002B73v407272,RLG00001B73v403383,RLG00001B73v410296,RLG00001B73v403021,RLG00001B73v406155,RLG00001B73v403536,DHH00002B73v401858,RLX15423B73v400001,RLG00009B73v401725,RLG01077B73v400004,RLG00007B73v403156,RLG00001B73v410265,RLG00021B73v400395,RLG00021B73v400393,RLG00001B73v409532,RLG00001B73v410952,RLG00001B73v414123,RLG00001B73v412035,RLG00001B73v403654,RLG00411B73v400009,RLG00001B73v410123,RLG00001B73v401878,RLG00001B73v414623,RLC00029B73v400380,RLG00007B73v402309,RLC00101B73v400005,RLG00504B73v400005,RLG00007B73v403255,RLX02544B73v400002,RLX17880B73v400001,RLG00043B73v400048,RLG00001B73v403025,DHH00002B73v408377,RLG02935B73v400002,RLX20428B73v400001,RLG00001B73v401429,RLX02156B73v400002,RLG00001B73v410832,RLC04445B73v400002,RLG17520B73v400001,RLG00001B73v415694,RLG00001B73v408916,RLG18090B73v400001,RLG00001B73v408506,RLG00001B73v415082,RLG00001B73v415325,DHH00002B73v409189,RLX16298B73v400001,RLC00002B73v414137,RLG00001B73v403837,DHH00002B73v404703,RLX05818B73v400001,DHH00002B73v402202,RLG00001B73v413130,DHH00002B73v406346,RLG00156B73v400005,RLX05483B73v400001,RLG00001B73v406392,RLG00191B73v400014,RLG00006B73v403112,RLC00002B73v411051,RLG00001B73v404427,RLG00106B73v400028,DHH00005B73v400339,RLC00004B73v411992,RLG00001B73v407724,RLG00003B73v412906,RLG00001B73v415550,RLC00004B73v411998,RLG00001B73v404436,RLG00001B73v416074,RLG00001B73v413728,RLC00054B73v400113,RLX01112B73v400004,RLX02158B73v400001,RLC00014B73v400872,RLG00009B73v401567,RLG00001B73v404963,RLG00001B73v400838,RLG00001B73v401562,DHH00002B73v406230,RLG00001B73v413404,RLC24725B73v400001,DHH00001B73v410485,RLC00002B73v415229,RLG00003B73v409886,RLG00001B73v413041,RLC00002B73v413900,RLG00012B73v401002,RLG00303B73v400003,RLX11200B73v400001,RLG00001B73v409398,RLG00001B73v407826,RLG00001B73v402050,RLC00002B73v415166,RLG00001B73v403693,DHH00002B73v409630,RLG00001B73v414929,RLG00001B73v413883,RLG00001B73v410314,RLC00016B73v400661,RLG00001B73v413617,RLC00025B73v400338,RLG00001B73v413614,RLC00002B73v402921,RLG00043B73v400129,RLX20699B73v400001,RLG00001B73v414565,RLG17905B73v400001,RLG00215B73v400013,RLG00009B73v401787,DHH00002B73v410193,RLG00451B73v400006,RLG02263B73v400002,RLG00001B73v407795,RLG00001B73v406682,DHH00002B73v408232,RLC00002B73v413191,RLG00424B73v400005,RLG00001B73v410481,DHH00002B73v402324,RLG00001B73v402128,RLG00001B73v412883,RLG00001B73v412882,RLG01706B73v400003,DHH01156B73v400001,RLG00001B73v404584,RLG00006B73v403411,RLG00001B73v411195,RLG00001B73v413340,RLG00001B73v405810,RLC00105B73v400015,RLG00003B73v412808,RLX23171B73v400001,RLG00001B73v407769,RLG00001B73v408439,RLG00001B73v412360,RLC00146B73v400016,RLG00001B73v407761,RLG00010B73v401196,RLG00001B73v403903,RLG00001B73v406740,RLG00001B73v401351,RLX03843B73v400002,RLX20053B73v400001,DHH00002B73v402735,RLC19388B73v400001,RLG00001B73v413169,RLG00001B73v405767,DHH00002B73v400709,DHH00001B73v400123,RLX22694B73v400001,RLG00001B73v405763,RLG24030B73v400001,RLG00006B73v403208,DHH00002B73v406763,RLX18768B73v400001,RLG00001B73v410329,RLG00001B73v415131,RLG00001B73v410357,RLC18908B73v400001,RLC00002B73v410601,RLG00001B73v413719,DHH00002B73v400635,RLG00001B73v413711,RLX05715B73v400001,RLG00005B73v404202,DHH00002B73v405261,RLG00001B73v401224,RLG00001B73v407081,RLX19889B73v400001,RLG00001B73v415991,DHH00002B73v404644,RLC00002B73v415039,RLG00001B73v402269,RLG00001B73v413291,RLC00004B73v411779,DHH00001B73v408485,RLG00009B73v401735,RLG00009B73v401330,RLG00001B73v409610,RLG00001B73v409598,RLG00011B73v401150,RLG00001B73v402939,DHH00347B73v400002,RLG00001B73v406880,RLG00018B73v400513,RLG00035B73v400277,RLG00001B73v402760,RLX23327B73v400001,RLG00001B73v404079,RLG00001B73v401894,DHH00026B73v400001,DHH00002B73v404417,RLC00179B73v400020,DHH00003B73v404645,RLC00500B73v400004,RLG00001B73v401946,RLG00001B73v414301,RLX22017B73v400001,RLG00001B73v406208,RLX23714B73v400001,RLG00001B73v411910,RLX17256B73v400001,DHH00025B73v400067,RLG00001B73v411149,RLX09953B73v400001,RLX11820B73v400001,RLG00001B73v411141,DHH00002B73v402218,RLC00002B73v412605,RLX12547B73v400001,DHH00002B73v407825,RLX11433B73v400001,DHH00002B73v407124,RLG00001B73v414011,RLC16879B73v400001,RLC04362B73v400001,RLG00001B73v415548,RLG06591B73v400001,RLG00001B73v405642,DHH00137B73v400004,RLG00001B73v412430,RLG00001B73v404007,DHH00001B73v402037,RLC00054B73v400109,DHH00002B73v407630,RLC00025B73v400038,RLX15623B73v400001,RLG00001B73v403462,RLC00002B73v415339,RLG00001B73v414979,DHH00002B73v405640,RLX23846B73v400001,RLC04799B73v400002,RLX17817B73v400001,DHH00002B73v403850,RLC00377B73v400010,DHH00002B73v405748,DHH00002B73v405570,RLG00001B73v407454,RLG00001B73v415261,DHH00002B73v405181,RLG00001B73v415659,RLX18920B73v400001,RLC00002B73v414873,RLG00001B73v410569,RLX05543B73v400001,RLX18359B73v400001,RLG00001B73v400791,RLG00001B73v400651,DHH00009B73v400846,RLX19654B73v400001,RLC00004B73v410116,RLG00001B73v411399,RLG00001B73v409658,RLG00017B73v400616,RLG00001B73v402578,DHH00002B73v405732,RLG00001B73v411954,RLC00002B73v415105,DHH00004B73v401293,DHH00002B73v409833,RLG00001B73v415291,DHH00001B73v409812,RLG00051B73v400034,RLG00001B73v409721,RLC00014B73v400987,RLG00001B73v408635,DHH00002B73v402176,RLG21288B73v400001,RLG00001B73v410613,RLG17635B73v400001,RLX18369B73v400001,RLG00457B73v400005,RLX18710B73v400001,RLG00001B73v412804,RLG00001B73v402991,RLG00001B73v408684,RLG00001B73v408839,RLG02762B73v400002,DHH00003B73v400333,RLG00001B73v414356,RLG00001B73v408294,RLG00001B73v406250,RLG00001B73v415349,DHH00002B73v408449,RLX00088B73v400032,DHH00001B73v402821,RLG24006B73v400001,RLG00001B73v400683,RLG00001B73v407414,DHH00002B73v407077,DHH00002B73v402982,RLG00003B73v412396,RLG00001B73v410057,RLG02660B73v400002,DHH00005B73v401653,RLG01471B73v400003,RLC00002B73v407891,RLG00001B73v408063,RLG00001B73v412382,DHH00003B73v401555,RLG00001B73v415534,RLX20727B73v400001,RLG00001B73v413159,RLG00001B73v403855,DHH00002B73v406208,RLG00001B73v413157,RLG00001B73v401322,RLG00001B73v403853,RLG00005B73v403959,DHH00002B73v403204,DHH00002B73v407217,RLX22259B73v400001,RLG00001B73v404908,RLC00498B73v400004,RLG00001B73v403001,RLG00001B73v406429,RLC00041B73v400208,RLC00004B73v412030,RLG00001B73v401622,RLG00001B73v404996,RLC00070B73v400045,RLX22812B73v400001,DHH00002B73v409571,RLG00001B73v406874,RLG00001B73v401175,RLG00001B73v415322
Zm00008a023507,Zm00008a023524	4133,1070	3,2	NA	NA	3,2	NA	4133,1070	NA
Zm00008a023526,Zm00008a023527	1133,1002	5,4	NA	NA	5,4	NA	1133,1002	NA
